,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,28,2013-05-02,ANA,BAL,9-GF,,99,1.0,2,2,2,0,1,1,0,18.0,5,11,7,1,1,1,3,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.07,-0.023,0.05,-0.01%,-1.55,9t --- 0 out d3,9t end d 5,,LAA,2.0,L,1,5,,
1,2,31,2013-05-05,ANA,BAL,9-GF,,2,1.0,0,0,0,1,2,0,0,9.0,4,19,11,1,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.02,0.00%,0.46,9t --- 0 out d4,9t end d 4,,LAA,1.0,L,4,8,,
2,3,136,2013-09-02,ANA,TBR,8-GF,,99,2.0,2,0,0,1,1,0,0,4.5,8,24,14,4,2,4,2,1,0,0,,0,0,0,0,0,7,0,0,0,1,0,0,0.02,0.001,0.0,0.00%,0.91,8t --- 0 out a9,9t end a 9,,LAA,1.5,W,11,2,,
3,4,144,2013-09-10,ANA,TOR,8-GF,,7,2.0,0,0,0,0,0,0,0,3.0,6,17,13,2,0,0,6,3,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.07,0.01,0.0,0.00%,0.99,8b --- 0 out a6,9b end a 6,,TOR,0.0,W,12,6,,
4,5,147,2013-09-13,ANA,HOU,7-GF(8),,2,2.0,3,0,0,1,2,0,0,2.25,8,23,14,3,4,2,3,2,0,0,,0,0,0,1,1,7,0,0,0,0,0,0,0.26,0.025,0.0,0.00%,0.96,7b --- 0 out d3,8b end d 2,,HOU,2.0,L,7,9,,
5,6,156,2013-09-23,ANA,OAK,9-GF,,9,0.2,0,0,0,0,1,0,0,2.08,2,7,4,1,2,0,1,0,0,0,,3,1,0,0,0,1,0,0,0,0,1,0,0.03,-0.001,0.0,0.00%,0.52,9t 123 1 out d4,9t end d 5,,LAA,0.0,L,5,10,,
6,7,160,2013-09-27,ANA,TEX,8-GF(8),,3,0.1,0,0,0,1,0,0,0,2.0,2,14,8,1,1,1,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,0.35,0.006999999999999999,0.0,0.00%,0.23,8b 1-- 2 out d2,8b end d 2,,TEX,10.0,L,3,5,,
7,8,92,2018-07-09,BOS,TEX,9-GF,,99,1.0,0,0,0,0,0,0,0,0.0,3,14,11,3,2,0,3,2,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.07,0.00%,0.53,9t --- 0 out a5,9t end a 5,,BOS,0.0,W,5,0,2.25,3.0
8,9,93,2018-07-10,BOS,TEX,9-GF,,0,1.0,0,0,0,1,1,0,0,0.0,4,15,8,4,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.016,0.16,0.01%,0.53,9t --- 0 out a4,9t end a 4,,BOS,1.0,W,8,4,3.65,6.0
9,10,96,2018-07-13,BOS,TOR,6-7,,2,2.0,0,0,0,1,1,0,0,0.0,7,28,19,4,4,2,3,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.78,0.11599999999999999,0.55,0.05%,1.06,6t --- 0 out d1,7t 3 out d1,,BOS,0.5,L,7,13,5.9,9.0
10,11,98,2018-07-15,BOS,TOR,7-7,H(1),1,1.0,2,0,0,0,0,0,0,0.0,4,16,11,4,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,1.29,0.05,0.91,0.02%,0.53,7t --- 0 out a3,7t 3 out a3,,BOS,2.0,W,5,2,1.05,3.0
