,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,59,2018-06-03,WAS,ATL,1-5,,99,4.2,4,0,0,2,3,0,0,0.0,19,63,41,11,7,4,10,2,3,0,,1.0,1.0,0,0,0,17,2,0,1,0,0,0,1.11,0.2,1.96,0.21%,1.62,12.9,23.0,1b -2- 1 out tie,5b 3 out a1,,ATL,1.4285714285714286,L,2,4
1,2,71,2018-06-19,WAS,BAL,GS-5,,15,5.0,4,5,5,3,6,2,1,4.66,22,96,60,14,12,6,6,2,1,0,42.0,,,0,0,0,18,1,0,0,1,0,0,0.84,-0.27899999999999997,1.07,-0.21%,-2.44,8.45,18.0,1t start tie,5t 3 out d4,,WSN,1.4,W,9,7
2,3,76,2018-06-24,WAS,PHI,GS-5,,4,4.0,5,4,4,3,3,1,1,5.93,20,96,60,17,9,5,8,2,3,0,36.0,,,2,1,0,16,1,0,1,0,0,0,0.95,-0.151,1.5,-0.14%,-0.95,1.6,9.0,1t start tie,5t 12- 0 out tie,,WSN,2.0,W,8,6
3,4,86,2018-07-05,WAS,MIA,5-5,,10,1.0,0,0,0,0,1,0,0,5.52,3,13,8,2,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.03,0.002,0.02,0.00%,0.51,4.25,6.0,5t --- 0 out d8,5t 3 out d8,,WSN,0.0,W,14,12
4,5,90,2018-07-09,WAS,PIT,GS-5,L(0-1),3,5.0,8,6,6,4,4,1,0,6.86,27,90,58,9,7,8,11,4,1,0,27.0,,,2,0,0,22,3,1,1,0,0,0,0.52,-0.377,0.47,-0.20%,-3.68,0.05,9.0,1b start tie,5b 3 out d4,,PIT,2.4,L,3,6
5,6,112,2018-08-07,WAS,ATL,GS-5,W(1-1),28,5.0,3,1,1,1,3,0,0,5.84,19,64,43,10,8,8,7,3,0,0,59.0,,,0,0,0,18,0,0,0,0,0,0,0.96,0.131,1.1,0.09%,1.56,16.85,33.0,1t start tie,5t 3 out a3,1.0,WSN,0.8,W,8,3
6,7,124,2018-08-18,WAS,MIA,GS-6,,10,5.0,5,4,2,3,3,1,0,5.46,21,77,46,14,5,8,7,3,0,0,45.0,,,0,1,0,17,1,0,0,0,0,0,1.14,-0.099,0.54,-0.03%,-0.44,8.45,18.0,1t start tie,6t 12- 0 out tie,,WSN,1.6,L,5,7
7,8,131,2018-08-26,WAS,NYM,GS-6,W(2-1),7,6.0,2,0,0,4,3,0,0,4.54,24,97,53,15,7,8,9,1,2,0,67.0,,,0,0,0,20,0,0,0,0,0,0,1.18,0.35100000000000003,0.24,0.04%,2.66,19.9,39.0,1b start tie,6b 3 out a1,,NYM,1.0,W,15,0
8,9,137,2018-09-02,WAS,MIL,GS-5,L(2-2),6,4.2,7,7,7,7,2,1,0,5.58,27,100,50,15,3,8,10,5,0,0,17.0,,,0,0,0,20,2,0,0,0,0,0,1.19,-0.38799999999999996,0.28,-0.05%,-2.88,-7.9,-1.0,1t start tie,5t 12- 2 out d1,,WSN,3.333333333333333,L,4,9
9,10,143,2018-09-08,WAS,CHC,GS-4,,5,4.0,2,4,4,3,7,1,1,5.89,18,83,47,10,10,2,5,1,0,0,46.0,,,0,0,0,14,1,0,1,0,0,0,1.1,-0.20199999999999999,0.09,-0.01%,-1.95,11.4,21.0,1t start tie,4t 3 out d4,2.0,WSN,1.25,W,6,5
10,11,149,2018-09-15,WAS,ATL,4-8,W(3-2),6,4.2,0,0,0,3,1,0,0,5.33,17,75,39,10,0,5,8,1,1,0,,0.0,0.0,0,0,0,14,0,0,0,0,0,0,0.55,0.196,0.01,0.00%,2.01,14.7,29.0,4b --- 0 out a1,8b 12- 2 out a6,,ATL,0.7142857142857143,W,7,1
