Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,32,2017-05-10,DET,ARI,8-GF(8),,99,1.0,0,0,0,1,1,0,0,0.00,5,15,10,2,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,1,0,0,1,.02,0.001,.02,0.00%,0.56,8b --- 0 out d6,8b end d 6,,ARI,1.0,L,1,7,,
2,34,2017-05-12,DET,LAA,6-7,,1,1.2,1,0,0,0,1,0,0,0.00,6,24,16,2,4,3,2,2,0,0,,2,0,0,0,0,6,0,0,0,0,0,0,.10,0.013,.11,0.01%,1.44,6b 12- 1 out d5,7b 3 out d5,,LAA,0.8333333333333334,L,0,7,,
3,37,2017-05-16,DET,BAL,3-7,,3,4.0,3,0,0,1,3,0,0,0.00,16,71,39,10,7,6,6,4,1,0,,2,2,0,0,0,15,0,0,0,0,0,0,.42,0.018,.44,0.01%,0.13,3t 12- 1 out d4,7t 12- 1 out d3,,DET,1.0,L,11,13,,
4,41,2017-05-20,DET,TEX,9-GF,,3,1.0,0,0,0,1,1,0,0,0.00,5,22,12,3,2,0,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.09,0.003,.09,0.00%,0.53,9t --- 0 out a6,9t end a 6,,DET,1.0,W,9,3,,
5,47,2017-05-26,DET,CHW,6-GF(8),,5,2.1,2,3,3,2,1,1,1,2.70,12,48,28,10,2,5,3,2,0,0,,1,0,0,0,0,9,0,0,0,1,0,1,.19,-0.003,.18,0.00%,-1.74,6b 1-- 2 out d3,8b end d 6,,CHW,1.9047619047619047,L,2,8,,
6,63,2017-06-13,DET,ARI,3-7,,17,3.2,4,0,0,1,2,0,0,1.98,14,54,31,8,0,4,7,4,0,0,,0,0,0,0,0,13,2,0,0,2,0,0,.26,-0.076,.26,-0.05%,1.26,3t --- 1 out d6,7t -2- 0 out tie,,DET,1.5625,L,6,7,,
7,68,2017-06-18,DET,TBR,3-7,,4,4.2,5,2,2,1,6,2,0,2.45,20,68,49,16,11,6,7,3,1,0,,0,0,1,0,0,19,0,0,0,0,0,0,.12,0.018,.11,0.01%,0.42,3t --- 1 out d6,7t 3 out d8,,DET,1.4285714285714286,L,1,9,,
8,72,2017-06-22,DET,SEA,8-GF(8),,3,1.0,1,0,0,0,1,0,0,2.33,3,20,12,4,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.17,0.006,.10,0.00%,0.50,8b --- 0 out d3,8b end d 3,,SEA,1.0,L,6,9,,
9,80,2017-07-01,DET,CLE,9-GF,,8,1.0,0,0,0,0,0,0,0,2.21,3,10,8,2,2,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,1,.20,0.009,.16,0.00%,0.53,9t --- 0 out d3,9t end d 3,2,DET,0.0,L,1,4,,
10,81,2017-07-02,DET,CLE,4-6,,0,2.2,4,4,4,2,3,1,0,3.52,14,60,37,9,3,3,6,2,0,0,,2,2,2,0,0,12,1,1,1,0,0,0,.14,-0.083,.09,-0.03%,-3.99,4t 12- 1 out d4,6t 3 out d10,,DET,2.727272727272727,L,8,11,,
11,85,2017-07-07,DET,CLE,4-6,,4,2.0,2,3,3,3,2,1,0,4.32,10,46,27,2,4,2,3,0,0,0,,2,0,0,0,0,7,0,0,0,1,0,0,.34,0.002,.19,0.00%,0.12,4b 12- 0 out d4,6b 12- 0 out d4,,CLE,2.5,L,2,11,,
12,91,2017-07-17,DET,KCR,9-9,,9,0.2,0,0,0,1,0,0,0,4.21,3,23,13,1,1,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.02,0.001,.01,0.00%,0.29,9b --- 0 out a8,9b 1-- 2 out a8,,KCR,5.0,W,10,2,,
13,94,2017-07-20,DET,KCR,3-6,,2,2.2,6,4,4,0,4,1,0,5.08,14,59,36,6,8,1,9,4,0,0,,1,0,0,0,0,14,0,0,0,0,0,0,.12,-0.032,.09,-0.02%,-2.01,3b -2- 2 out d8,6b 12- 1 out d7,,KCR,2.727272727272727,L,4,16,,
14,100,2017-07-26,DET,KCR,4-7,,5,2.2,5,5,5,0,1,0,1,6.10,14,44,30,4,1,6,6,3,1,0,,2,0,0,0,0,13,2,0,0,0,0,0,.41,-0.020,.17,-0.01%,-1.49,4t 1-3 2 out d4,7t 123 1 out d5,,DET,2.2727272727272725,L,2,16,,
15,109,2017-08-05,DET,BAL,6-6,,9,1.0,1,0,0,0,1,0,0,5.91,4,17,10,4,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.06,0.076,.55,0.02%,0.51,6b --- 0 out tie,6b 3 out tie,,BAL,1.0,L,2,5,,
16,110,2017-08-06,DET,BAL,4-7,,0,3.1,2,0,0,1,3,0,0,5.35,12,57,36,9,5,5,3,1,1,0,,0,0,0,0,0,11,1,0,0,1,0,0,.04,0.006,.02,0.00%,1.52,4b --- 0 out d8,7b 1-- 1 out d7,,BAL,0.9677419354838709,L,3,12,,
17,115,2017-08-11,DET,MIN,8-9,,4,1.0,5,2,2,1,0,0,0,5.70,8,28,16,4,0,5,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.26,-0.022,.08,0.00%,-2.40,8t --- 1 out d3,9t 1-3 1 out d5,,DET,6.0,L,4,9,,
18,120,2017-08-16,DET,TEX,3-5,L(0-1),4,2.1,3,1,1,3,2,1,0,5.59,11,59,30,8,7,1,5,4,1,0,,0,0,0,0,0,8,1,0,0,1,0,0,1.16,-0.016,.06,0.00%,0.12,3b --- 1 out tie,5b -2- 2 out d1,,TEX,2.857142857142857,L,6,12,,
19,125,2017-08-23,DET,NYY,6-GF,,6,4.0,5,3,2,2,6,1,0,5.48,19,67,44,12,8,7,4,1,0,0,,0,0,0,0,0,17,0,0,0,0,0,0,.03,-0.009,.00,0.00%,-0.87,6t --- 0 out d7,9t end d 9,,DET,1.75,L,2,10,,
20,136,2017-09-03,DET,CLE,GS-5,L(0-2),10,4.0,8,5,5,2,1,1,0,5.98,22,85,50,13,4,11,8,5,0,0,25,,,0,0,0,20,2,0,0,1,0,0,.82,-0.290,.00,0.00%,-3.71,1t start tie,5t 123 0 out d3,,DET,2.5,L,1,11,,
