,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,20,2004-04-27,CLE,CHW,5-6,,99,1.1,4,1,1,1,0,0,0,6.75,9,30,17,2,0,2,6,3,3,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,1.44,-0.111,1.18,-0.06%,-0.84,5b --- 0 out tie,6b 12- 1 out d1,,CHW,4.545454545454545,W,11,7
1,2,22,2004-04-30,CLE,BAL,9-GF,,2,1.0,1,0,0,0,0,0,0,3.86,3,11,6,2,0,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0.01,0.0,0.0,0.00%,0.53,9t --- 0 out a9,9t end a 9,,CLE,1.0,W,11,2
2,3,25,2004-05-04,CLE,BOS,7-9,,3,2.1,4,4,4,1,2,1,0,9.64,12,43,30,9,2,6,3,0,0,0,,0.0,0.0,0,0,0,11,1,0,0,0,0,0,0.43,-0.055,0.38,-0.03%,-2.7,7t --- 0 out a5,9t --- 1 out a1,,CLE,2.380952380952381,W,7,6
3,4,60,2004-06-13,CLE,CIN,4-6,,39,2.1,1,0,0,0,2,0,0,6.43,8,32,19,5,4,1,5,1,0,0,,1.0,0.0,0,0,0,8,0,0,0,0,0,0,0.16,0.03,0.12,0.01%,1.43,4t --3 2 out d6,6t 3 out d5,,CLE,0.4761904761904762,W,10,8
4,5,62,2004-06-15,CLE,NYM,6-7,,1,2.0,2,0,0,0,0,0,0,5.0,8,24,19,7,1,4,4,2,1,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0.06,0.006,0.05,0.00%,1.02,6b --- 0 out d6,7b 3 out d5,,NYM,1.0,L,2,7
5,6,69,2004-06-22,CLE,CHW,1-4,,6,3.1,9,5,5,1,1,1,0,7.3,20,67,45,11,4,9,9,2,1,0,,3.0,0.0,0,0,0,19,2,0,0,0,0,0,0.54,-0.075,0.7,-0.06%,-2.46,1b 123 2 out d3,4b 3 out d8,,CHW,3.2258064516129035,L,9,11
6,7,73,2004-06-26,CLE,COL,2-7,,3,6.0,4,1,1,1,9,0,0,5.4,22,90,55,14,18,5,7,3,0,0,,0.0,0.0,0,0,0,20,2,0,0,1,0,0,1.17,0.272,0.91,0.13%,2.17,2t --- 0 out tie,7t 3 out a1,,CLE,0.8333333333333334,W,4,3
7,8,78,2004-07-02,CLE,CIN,GS-7,W(1-0),5,7.0,4,2,2,2,10,1,0,4.62,27,101,64,22,13,5,10,2,3,0,69.0,,,0,0,0,25,1,0,0,1,0,1,0.79,0.12,0.71,0.07%,1.52,1b start tie,7b 3 out a7,,CIN,0.8571428571428571,W,15,2
8,9,84,2004-07-08,CLE,TEX,5-8,,5,3.1,5,5,5,2,4,1,0,5.65,17,74,42,13,8,3,8,3,1,0,,0.0,0.0,0,0,0,15,1,0,0,0,0,0,0.11,0.012,0.09,0.01%,-2.83,5t --- 0 out d5,8t 12- 1 out d9,,CLE,2.2580645161290316,L,0,10
9,10,92,2004-07-19,CLE,ANA,GS-7,,10,6.1,4,2,2,1,5,0,2,5.14,26,101,61,16,7,5,13,3,2,0,61.0,,,4,0,0,23,1,0,0,0,0,0,0.97,0.078,0.8,0.04%,0.86,1b start a 2,7b 12- 1 out a2,,ANA,0.819672131147541,W,8,5
10,11,98,2004-07-24,CLE,KCR,GS-5,,4,5.0,5,1,1,5,2,0,0,4.73,25,95,51,19,2,7,11,4,4,0,50.0,,,0,0,0,20,2,0,0,0,0,0,1.16,0.153,0.9,0.07%,1.64,1t start tie,5t 3 out d1,2.0,CLE,2.0,W,4,3
11,12,104,2004-07-31,CLE,KCR,GS-4,L(1-1),6,3.2,8,7,3,2,1,1,1,4.95,23,76,46,16,2,6,13,7,1,0,24.0,,,0,1,0,19,2,0,0,0,0,2,1.4,-0.503,1.58,-0.34%,-4.99,1b start a 1,4b 1-- 2 out d4,,KCR,3.125,L,3,10
12,13,131,2004-08-28,CLE,CHW,6-8,,27,2.1,0,0,0,1,2,0,0,4.7,7,19,12,1,2,1,3,1,1,0,,1.0,0.0,0,0,0,6,0,0,0,1,0,0,0.2,0.028999999999999998,0.12,0.01%,1.39,6t -2- 2 out d5,8t 3 out d4,,CLE,0.4761904761904762,L,3,5
13,14,135,2004-09-02,CLE,NYY,2-6,,4,4.1,4,2,2,1,1,1,0,4.65,18,59,38,12,7,4,12,3,0,0,,0.0,0.0,0,0,0,17,2,0,0,0,0,0,0.07,-0.013000000000000001,0.03,0.00%,0.32,2b --- 2 out d6,6b 3 out d8,,NYY,1.2195121951219514,L,1,9
14,15,91,2005-07-16,CLE,CHW,6-GF,,99,4.0,4,1,1,0,1,0,0,2.25,16,52,38,7,2,3,12,4,4,0,,0.0,0.0,1,0,0,16,2,0,0,0,0,0,0.14,0.001,0.15,0.00%,1.03,6t --- 0 out d4,9t end d 5,,CLE,1.0,L,5,7
