,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,129,2008-08-23,SDN,SFG,GS-4,,99,4.0,5,3,3,2,2,0,0,6.75,19,76,49,14,7,8,7,3,0,0,40.0,,,2,0,0,17,2,0,1,0,0,0,1.06,-0.153,0.0,0.00%,-0.92,1b start tie,4b 3 out d1,,SFG,1.75,L,3,4
1,2,134,2008-08-29,SDN,COL,GS-4,L(0-1),5,4.0,5,4,4,4,4,1,0,7.88,20,101,62,21,3,8,4,2,0,0,36.0,,,2,0,0,16,1,0,0,1,0,0,1.12,-0.285,0.0,0.00%,-2.23,1t start tie,4t 3 out d2,,SDP,2.25,L,4,9
2,3,138,2008-09-02,SDN,LAD,4-4,,3,0.1,1,0,0,0,0,0,0,7.56,2,12,9,3,0,1,1,0,1,0,,2.0,1.0,0,0,0,2,0,0,0,0,0,0,0.21,-0.01,0.0,0.00%,-0.5,4b 1-3 2 out d6,4b 3 out d7,,LAD,10.0,L,4,8
3,4,145,2008-09-09,SDN,LAD,9-GF,,6,0.1,0,0,0,0,1,0,0,7.27,1,7,4,0,2,0,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0.08,0.002,0.0,0.00%,0.4,9t 12- 2 out d4,9t end d 4,,SDP,0.0,L,2,6
4,5,146,2008-09-10,SDN,LAD,8-GF,,0,2.0,3,2,2,0,2,1,0,7.59,9,33,22,6,5,3,4,1,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0.11,-0.01,0.0,0.00%,-1.11,8t --- 0 out d3,9t end d 5,,SDP,1.5,L,2,7
5,6,150,2008-09-14,SDN,SFG,10-10,L(0-2),3,0.0,2,2,2,1,0,0,0,9.28,3,15,7,1,1,1,1,1,0,0,,0.0,0.0,0,0,0,2,1,0,0,0,0,0,2.5,-0.405,0.0,0.00%,-1.96,10t --- 0 out tie,10t 12- 0 out d1,,SDP,inf,L,6,8
6,7,152,2008-09-16,SDN,COL,8-GF(8),,1,1.0,0,0,0,0,1,0,0,8.49,3,10,7,3,1,0,2,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.56,8b --- 0 out d8,8b end d 8,,COL,0.0,L,3,10
7,8,154,2008-09-19,SDN,WSN,GS-4,,2,3.1,4,4,4,3,3,0,0,9.0,16,57,27,6,5,4,5,2,0,1,36.0,,,1,1,0,13,1,0,0,0,0,0,1.16,-0.20199999999999999,0.0,0.00%,-1.57,1b start tie,4b 123 1 out a2,,WSN,2.2580645161290316,W,11,6
8,9,157,2008-09-23,SDN,LAD,5-6,,3,1.1,2,0,0,0,1,0,0,8.27,5,17,10,2,2,2,2,1,0,0,,2.0,0.0,0,0,0,5,0,0,0,1,0,0,0.01,0.001,0.0,0.00%,0.94,5b 12- 2 out d9,6b 3 out d9,,LAD,1.818181818181818,L,1,10
9,10,158,2008-09-24,SDN,LAD,8-8,,0,0.1,5,3,3,0,0,0,0,9.72,6,18,13,1,0,0,6,3,0,0,,2.0,2.0,0,0,0,6,2,0,0,0,0,0,0.03,-0.011000000000000001,0.0,0.00%,-3.93,8b -23 0 out d3,8b 12- 1 out d8,,LAD,50.0,L,4,12
