Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,134,2013-08-30,SEA,HOU,GS-5,W(1-0),99,5.0,2,1,0,1,2,0,0,0.00,19,70,43,13,6,7,9,3,4,0,62,,,0,0,0,18,1,0,0,0,0,1,.78,0.124,.00,0.00%,1.40,1b start tie,5b 3 out a4,,HOU,0.6,W,7,1,,
2,139,2013-09-04,SEA,KCR,GS-5,,4,5.0,4,4,4,2,2,0,0,3.60,20,79,45,17,3,6,10,2,2,0,43,,,0,1,0,17,1,0,0,0,1,0,1.08,-0.140,.00,0.00%,-1.51,1b start tie,5b 3 out tie,,KCR,1.2,W,6,4,,
3,144,2013-09-09,SEA,HOU,GS-5,,4,5.0,5,2,2,1,8,0,0,3.60,21,84,57,10,15,4,8,5,1,0,56,,,0,0,0,19,3,0,0,0,1,0,1.12,-0.003,.00,0.00%,0.23,1t start tie,5t 3 out d1,,SEA,1.2,L,4,6,,
4,83,2014-06-30,SEA,HOU,GS-6,W(1-0),99,6.0,5,3,3,2,6,2,1,4.50,24,94,58,19,9,8,7,6,0,0,54,,,1,0,0,21,0,0,0,2,0,0,1.02,0.002,1.17,0.00%,-0.22,1b start tie,6b 3 out a2,,HOU,1.1666666666666667,W,10,4,,
5,88,2014-07-06,SEA,CHW,GS-4,L(1-1),5,4.0,2,1,1,5,3,0,0,3.60,19,83,49,15,3,5,6,2,0,0,52,,,0,0,0,14,1,0,1,0,0,0,.95,0.059,1.17,0.04%,0.80,1b start tie,4b 3 out d1,,CHW,1.75,L,0,1,,
6,101,2014-07-23,SEA,NYM,GS-6,L(1-2),16,5.0,2,2,2,6,5,0,1,3.60,23,94,51,16,4,5,6,2,2,0,54,,,1,0,0,16,1,0,0,1,0,0,1.01,-0.046,1.02,-0.03%,-0.61,1t start tie,6t 123 0 out d1,,SEA,1.6,L,2,3,,
7,136,2014-09-01,SEA,OAK,2-7,,39,6.0,6,1,1,2,5,0,1,3.00,26,89,61,19,6,5,13,9,2,0,,0,0,0,0,0,23,1,0,0,1,0,0,.15,0.021,.22,0.02%,1.73,2b --- 0 out d5,7b 3 out d5,,OAK,1.3333333333333333,L,1,6,,
8,142,2014-09-07,SEA,TEX,7-GF(8),,5,1.1,1,0,0,0,1,0,0,2.82,5,22,14,4,1,3,1,0,0,0,,0,0,0,0,0,5,0,1,0,0,0,0,.63,0.039,.91,0.03%,0.58,7b --- 2 out d1,8b end d 1,,TEX,0.9090909090909091,L,0,1,,
9,148,2014-09-14,SEA,OAK,8-GF,,6,2.0,3,2,1,0,1,0,0,2.96,10,48,31,6,7,6,3,2,0,0,,0,0,0,0,0,10,1,0,0,0,0,1,.27,-0.083,.57,-0.11%,-1.12,8t --- 0 out d2,9t end d 4,,SEA,1.5,L,0,4,,
10,153,2014-09-19,SEA,HOU,GS-6,W(2-2),4,5.2,8,2,2,2,7,0,0,3.00,25,96,66,16,14,8,8,5,1,0,50,,,1,0,0,23,1,0,0,2,0,0,.99,0.051,2.17,0.07%,0.69,1b start tie,6b --- 2 out a6,,HOU,1.923076923076923,W,10,5,,
11,158,2014-09-24,SEA,TOR,CG(8),L(2-3),4,8.0,4,1,1,1,6,0,0,2.61,28,99,66,14,14,11,10,2,2,0,75,,,0,0,0,27,0,0,0,1,0,0,1.12,0.185,1.07,0.11%,2.71,1b start tie,8b 3 out d1,,TOR,0.625,L,0,1,,
