,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,28,2008-04-30,BAL,TBR,7-7,,99,0.1,2,4,4,2,0,0,0,108.0,5,22,9,1,2,2,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.09,-0.11699999999999999,1.54,-0.10%,-2.08,7t --- 0 out d2,7t 123 1 out d3,,BAL,40.0,L,1,8
1,2,29,2008-05-01,BAL,TBR,9-9,,0,0.1,0,0,0,2,0,0,0,54.0,3,20,10,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.43,-0.012,0.59,-0.01%,-0.41,9t --- 0 out d2,9t 12- 1 out d2,,BAL,20.0,L,2,4
2,3,138,2008-09-02,BAL,BOS,7-GF(8),,99,1.2,2,1,0,2,1,0,0,15.43,9,42,19,6,1,3,3,0,1,0,,2,0,0,0,0,6,0,0,0,0,1,0,0.0,0.0,0.0,0.00%,0.83,7b 1-3 1 out d12,8b end d13,,BOS,3.333333333333333,L,2,14
3,4,143,2008-09-09,BAL,CLE,9-GF,,6,1.0,0,0,0,0,1,0,0,10.8,3,13,8,2,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0.002,0.0,0.00%,0.54,9t --- 0 out d5,9t end d 5,,BAL,0.0,L,1,6
4,5,146,2008-09-13,BAL,MIN,9-9,,3,0.0,3,4,4,1,0,0,0,21.6,4,23,13,3,2,2,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.04,-0.006,0.0,0.00%,-3.5,9t --- 0 out d5,9t -23 0 out d7,1.0,BAL,inf,L,2,12
5,6,155,2008-09-22,BAL,TBR,8-8,,8,1.0,0,0,0,0,0,0,0,16.62,3,12,6,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.41,0.032,0.0,0.00%,0.54,8t --- 0 out d2,8t 3 out d2,,BAL,0.0,L,2,4
6,7,158,2008-09-24,BAL,TBR,6-7,,1,1.1,0,0,0,0,2,0,0,12.71,4,18,11,3,1,1,1,0,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,1.13,0.126,0.0,0.00%,1.17,6t -23 2 out d1,7t 3 out d1,,BAL,0.0,L,6,11
7,8,161,2008-09-28,BAL,TOR,8-8,,3,0.2,3,3,3,1,1,0,0,15.63,6,28,16,5,1,2,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.05,-0.006999999999999999,0.0,0.00%,-1.98,8t --- 0 out d6,8t 1-3 2 out d8,,BAL,20.0,L,1,10
8,9,27,2009-05-05,BAL,TBR,7-GF(8),,99,1.1,1,0,0,0,1,0,0,0.0,5,15,9,2,1,2,2,0,1,0,,3,2,0,0,0,5,0,0,0,0,0,0,0.62,-0.11800000000000001,0.38,-0.04%,-0.68,7b 123 2 out d1,8b end d 3,,TBR,0.9090909090909092,L,3,6
9,10,30,2009-05-08,BAL,NYY,7-8,,2,2.0,2,1,1,1,1,0,0,2.7,9,40,23,7,1,6,1,0,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.3,-0.026000000000000002,0.2,-0.01%,0.1,7t --- 0 out d3,8t 3 out d4,,BAL,1.5,L,0,4
10,11,34,2009-05-13,BAL,TBR,8-GF,,4,1.2,3,4,4,4,1,0,0,9.0,12,48,25,10,2,5,2,1,0,0,,2,0,0,0,0,8,0,0,0,0,0,0,0.59,0.006,0.38,0.00%,-1.99,8t -23 1 out d2,9t end d 6,,BAL,5.833333333333334,L,6,8
11,12,138,2009-09-08,BAL,BOS,7-7,,99,1.0,2,1,1,0,0,1,0,9.0,4,16,10,3,2,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,0.0,0.0,0.0,0.00%,-0.43,7b --- 0 out d9,7b 3 out d10,,BOS,2.0,L,0,10
12,13,142,2009-09-13,BAL,NYY,8-8,,4,0.0,4,4,4,1,0,0,0,15.0,5,18,10,3,0,2,2,1,0,0,,1,1,0,0,0,4,3,0,0,0,0,0,0.02,-0.006999999999999999,0.0,0.00%,-5.1,8b 1-- 2 out d5,8b -2- 2 out d10,,NYY,inf,L,3,13
13,14,148,2009-09-19,BAL,BOS,8-8,,5,0.2,3,5,0,1,0,2,0,13.5,7,26,15,7,0,3,3,0,0,0,,0,0,0,0,0,5,0,0,0,0,1,1,0.36,-0.07400000000000001,0.0,0.00%,-4.57,8t --- 0 out d3,8t --- 2 out d8,,BAL,20.0,L,5,11
14,15,150,2009-09-21,BAL,TOR,8-8,,1,0.2,2,4,4,3,1,0,0,17.18,7,31,15,7,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.06,-0.011000000000000001,0.0,0.00%,-2.26,8b --- 0 out d4,8b 123 2 out d6,,TOR,25.0,L,2,9
