Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,5,2017-04-07,COL,LAD,GS-6,W(1-0),99,6.0,4,1,1,2,6,0,0,1.50,24,95,55,22,7,12,4,2,0,0,64,,,0,0,0,21,2,0,0,0,0,0,1.00,0.281,1.23,0.21%,2.63,1t start tie,6t 3 out a1,,COL,1.0,W,2,1,,
2,10,2017-04-12,COL,SDP,GS-5,L(1-1),4,4.2,8,6,6,3,2,1,0,5.91,23,72,42,11,1,9,9,7,1,0,23,,,0,0,0,19,2,0,1,2,1,0,.60,-0.262,.70,-0.18%,-3.25,1t start tie,5t 1-- 2 out d6,,COL,2.619047619047619,L,0,6,,
3,15,2017-04-18,COL,LAD,GS-5,,5,4.0,4,1,1,4,3,0,2,4.91,21,87,45,13,6,10,2,2,0,0,49,,,0,0,0,14,0,0,0,1,0,0,1.46,0.006,1.92,0.01%,-0.01,1b start a 2,5b 12- 0 out a3,,LAD,2.0,W,4,3,,
4,19,2017-04-23,COL,SFG,GS-7,W(2-1),4,7.0,6,0,0,1,3,0,0,3.32,28,93,57,10,8,17,7,3,1,0,67,,,0,0,0,27,1,0,0,0,0,0,.70,0.351,.93,0.28%,4.23,1t start tie,7t 3 out a8,,COL,1.0,W,8,0,,
5,24,2017-04-28,COL,ARI,GS-6,W(3-1),4,6.0,6,1,1,2,2,0,0,2.93,25,96,58,14,3,15,6,2,1,0,56,,,2,0,0,23,0,0,0,1,0,0,1.30,0.303,1.91,0.27%,2.35,1b start a 1,6b 3 out a1,,ARI,1.3333333333333333,W,3,1,,
6,29,2017-05-04,COL,SDP,GS-7,,5,6.1,3,1,1,2,4,0,0,2.65,24,88,51,14,5,10,8,3,2,0,65,,,1,0,0,21,1,0,0,0,0,0,1.18,0.162,1.64,0.14%,1.54,1b start tie,7b 12- 1 out a1,,SDP,0.819672131147541,W,3,2,,
7,34,2017-05-09,COL,CHC,GS-6,L(3-2),4,6.0,4,5,3,4,6,0,0,2.93,27,97,54,16,8,13,4,3,1,0,50,,,0,0,0,23,0,0,0,0,0,1,.77,-0.229,.97,-0.17%,-1.37,1t start tie,6t 3 out d5,2,COL,1.3333333333333333,L,1,8,,
8,40,2017-05-16,COL,MIN,GS-6,W(4-2),6,6.0,5,3,3,4,3,1,0,3.13,25,91,59,19,6,12,6,1,0,0,49,,,0,1,0,20,2,0,0,1,0,0,1.21,-0.011,1.53,-0.01%,0.17,1b start tie,6b 3 out a4,,MIN,1.5,W,7,3,,
9,45,2017-05-21,COL,CIN,GS-6,W(5-2),4,5.2,6,4,4,2,3,2,1,3.48,24,90,61,15,5,7,10,4,0,1,42,,,3,1,1,21,0,1,0,1,0,0,.95,0.011,1.26,0.01%,-0.98,1b start tie,6b --- 2 out a2,,CIN,1.5384615384615383,W,6,4,,
10,51,2017-05-27,COL,STL,GS-6,L(5-3),5,6.0,8,3,3,2,4,1,0,3.59,26,89,59,14,6,10,10,5,2,0,46,,,0,0,0,24,2,0,0,2,0,0,1.06,-0.006,1.36,-0.01%,0.63,1t start tie,6t 3 out d3,,COL,1.6666666666666667,L,0,3,,
