,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,83,2019-06-29,,TEX,GS-6,W(1-0),99,6.0,1,0,0,1,3,0,0,0.0,20,81,55,15,10,6,10,5,2,0,72.0,,,0,0,0,18,0,0,0,0,0,0,0.75,0.29600000000000004,1.03,0.24%,3.22,22.3,39.0,1t start tie,6t 3 out a3,,TBR,0.3333333333333333,W,5,2
1,2,89,2019-07-05,,NYY,GS-5,,5,5.0,6,3,3,0,3,1,0,2.45,20,83,54,11,5,6,11,6,3,0,46.0,,,0,0,0,20,0,0,0,1,0,0,1.12,-0.10300000000000001,1.7,-0.10%,-0.32,7.65,15.0,1t start tie,5t 3 out d2,,TBR,1.2,L,4,8
2,3,93,2019-07-13,,BAL,GS-5,,7,5.0,3,0,0,0,7,0,0,1.69,18,86,61,7,18,6,5,4,1,0,68.0,,,1,0,0,18,0,0,0,0,0,0,1.29,0.309,1.56,0.23%,2.74,23.45,36.0,1b start tie,5b 3 out a1,1.0,BAL,0.6,L,1,2
3,4,100,2019-07-19,,CHW,GS-4,L(1-1),5,3.1,10,6,6,0,5,1,0,4.19,20,76,52,15,8,4,11,5,2,0,21.0,,,0,0,0,20,5,0,0,0,0,0,0.88,-0.40299999999999997,1.07,-0.29%,-4.57,-0.5,7.0,1t start tie,4t -2- 1 out d4,,TBR,3.2258064516129035,L,2,9
4,5,111,2019-08-01,,BOS,GS-6,W(2-1),12,5.1,7,3,3,1,7,2,0,4.38,24,90,61,18,10,5,11,5,1,0,48.0,,,0,0,0,23,2,0,0,0,0,0,1.07,-0.01,1.63,-0.01%,-0.26,19.2,40.0,1b start a 1,6b -2- 1 out a4,,BOS,1.5686274509803924,W,9,4
5,6,116,2019-08-07,,TOR,GS-6,L(2-2),5,5.0,6,3,3,1,8,2,0,4.55,23,93,69,17,14,3,11,3,1,0,50.0,,,0,0,0,22,2,0,0,0,0,1,0.98,0.002,1.13,0.00%,0.29,17.05,30.0,1t start tie,6t 1-- 0 out d2,,TBR,1.4,L,3,4
6,7,121,2019-08-13,,SDP,GS-4,,5,4.0,5,4,4,6,7,0,0,5.08,21,83,45,18,7,4,4,0,0,0,37.0,,,0,1,0,15,2,0,0,0,0,0,0.94,-0.23199999999999998,1.03,-0.15%,-1.99,8.4,21.0,1b start a 1,4b 3 out d2,,SDP,2.75,W,7,5
7,8,126,2019-08-19,,SEA,GS-2,L(2-3),5,2.0,3,7,3,3,1,2,0,5.55,13,59,38,10,3,5,4,0,1,0,28.0,,,0,0,0,10,0,0,0,0,0,1,0.9,-0.444,1.03,-0.31%,-5.93,-3.1,0.0,1t start tie,2t 3 out d6,,TBR,3.0,L,3,9
8,9,143,2019-09-06,,TOR,GS-4,,17,3.2,1,0,0,0,7,0,0,5.03,12,59,36,11,8,2,3,0,0,0,66.0,,,0,0,0,12,0,1,0,0,0,0,0.71,0.188,0.85,0.14%,2.03,21.65,32.0,1t start tie,4t --- 2 out a3,,TBR,0.3125,W,5,0
9,10,148,2019-09-12,,TEX,GS-4,L(2-4),5,3.1,6,3,3,2,2,0,0,5.27,19,64,42,13,5,7,8,3,1,0,36.0,,,0,0,0,17,2,0,0,0,0,1,1.18,0.035,1.69,0.03%,0.43,0.7,7.0,1b start tie,4b 12- 1 out tie,,TEX,2.5806451612903225,L,4,6
10,11,153,2019-09-18,,LAD,GS-4,,5,4.0,3,3,3,1,3,0,0,5.4,16,61,41,11,4,3,9,4,0,0,46.0,,,0,0,0,14,2,0,0,0,1,0,0.84,-0.151,1.45,-0.16%,-0.97,6.6,12.0,1b start a 1,4b 3 out d2,,LAD,1.0,W,8,7
11,12,158,2019-09-24,,NYY,5-6,,5,1.2,2,0,0,1,3,0,0,5.21,8,38,25,5,3,1,3,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.32,0.09699999999999999,3.06,0.14%,0.83,7.95,14.0,5t --- 0 out d1,6t 1-- 2 out tie,,TBR,2.5,W,2,1
12,13,162,2019-09-29,,TOR,3-3,,4,0.2,0,0,0,0,0,0,0,5.14,2,5,2,0,0,1,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.4,0.02,0.18,0.01%,0.29,1.5,2.0,3b --- 1 out d2,3b 3 out d2,,TOR,0.0,L,3,8
