Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,114,2015-08-14,CIN,LAD,GS-6,L(0-1),99,6.0,8,5,5,2,7,1,0,7.50,26,99,66,16,13,8,9,7,1,0,41,,,0,1,0,23,1,0,0,0,1,0,1.08,-0.254,.02,0.00%,-2.36,1b start a 1,6b 3 out d2,,LAD,1.6666666666666667,L,3,5,,
2,119,2015-08-20,CIN,ARI,GS-6,,5,5.1,9,3,3,0,8,1,0,6.35,25,112,72,25,12,6,11,9,1,0,46,,,0,0,0,25,2,0,0,0,0,0,.85,-0.112,.00,0.00%,-1.09,1t start tie,6t 12- 1 out a1,,CIN,1.7647058823529413,L,4,5,,
3,124,2015-08-25,CIN,LAD,GS-5,L(0-2),4,5.0,5,3,3,3,6,1,1,6.06,24,108,68,21,6,3,11,5,1,0,48,,,0,0,0,19,3,0,0,0,0,0,.81,-0.130,.00,0.00%,-0.68,1t start tie,5t 3 out d3,,CIN,1.6,L,1,5,,
4,129,2015-08-30,CIN,MIL,GS-6,L(0-3),4,6.0,5,2,2,0,8,1,0,5.24,21,87,57,17,12,7,6,4,1,0,62,,,0,0,0,20,1,0,0,2,0,0,.83,0.040,.00,0.00%,0.79,1b start tie,6b 3 out d1,,MIL,0.8333333333333334,L,1,4,,
5,133,2015-09-05,CIN,MIL,GS-6,,5,5.2,9,6,6,2,4,0,0,6.11,27,96,61,18,6,8,13,5,1,0,29,,,3,0,0,25,3,0,0,0,0,0,1.24,-0.245,.00,0.00%,-2.52,1t start tie,6t -2- 2 out tie,1,CIN,2.1153846153846154,L,6,8,,
6,139,2015-09-10,CIN,STL,GS-5,W(1-3),4,5.0,3,0,0,6,6,0,0,5.18,22,98,57,15,17,2,8,3,2,0,61,,,0,0,0,16,0,0,0,2,0,0,1.27,0.263,.00,0.00%,2.32,1t start tie,5t 3 out a2,,CIN,1.8,W,11,0,,
7,144,2015-09-15,CIN,SFG,GS-4,,4,4.0,6,3,3,0,3,1,0,5.35,17,77,47,14,5,10,4,2,0,0,41,,,0,0,0,17,1,0,0,1,0,0,1.07,-0.173,.00,0.00%,-1.16,1b start a 3,4b 3 out tie,,SFG,1.5,W,9,8,,
8,149,2015-09-21,CIN,STL,GS-7,,5,6.0,5,0,0,1,6,0,1,4.60,25,84,57,16,11,8,9,4,2,0,67,,,0,0,0,23,1,0,0,0,0,0,1.27,0.248,.00,0.00%,2.20,1b start a 1,7b -2- 0 out a1,,STL,1.0,L,1,2,,
9,154,2015-09-26,CIN,NYM,GS-2,L(1-4),4,2.0,3,5,5,2,4,2,0,5.40,11,62,35,8,7,3,2,2,0,0,32,,,0,0,0,9,0,0,0,0,0,0,.85,-0.355,.00,0.00%,-4.07,1t start tie,2t 3 out d5,,CIN,2.5,L,2,10,,
10,159,2015-10-01,CIN,CHC,GS-5,L(1-5),4,4.2,5,5,5,3,6,1,0,5.80,22,89,53,13,9,4,9,4,1,0,37,,,0,0,0,19,2,0,0,0,0,0,.73,-0.221,.00,0.00%,-2.26,1t start tie,5t -23 2 out d4,,CIN,1.9047619047619047,L,3,5,,
