Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,2,2015-04-08,TOR,NYY,8-GF(8),,99,0.2,0,0,0,0,1,0,0,0.00,2,11,7,3,1,0,1,0,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,1.48,0.081,1.67,0.06%,1.56,8b 123 1 out d1,8b end d 1,,NYY,0.0,L,3,4,,
2,3,2015-04-09,TOR,NYY,6-7,H(1),0,1.1,1,0,0,1,3,0,0,0.00,6,26,16,4,5,1,1,1,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,2.08,0.115,2.15,0.07%,0.72,6b 1-- 2 out a2,7b 3 out a2,,NYY,1.8181818181818181,W,6,3,,
3,6,2015-04-12,TOR,BAL,7-7,H(2),2,1.0,0,0,0,0,2,0,0,0.00,3,11,9,1,3,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.42,0.108,1.60,0.07%,0.50,7b --- 0 out a1,7b 3 out a1,,BAL,0.0,W,10,7,,
4,7,2015-04-13,TOR,TBR,7-8,,0,2.0,0,0,0,1,1,0,0,0.00,7,29,16,6,2,1,4,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.73,0.107,.85,0.08%,1.00,7t --- 0 out d1,8t 3 out d1,,TOR,0.5,L,1,2,,
5,11,2015-04-17,TOR,ATL,5-6,,3,1.1,2,0,0,1,2,0,0,0.00,7,27,16,3,5,1,3,2,0,0,,1,1,0,0,0,6,0,1,0,0,0,0,1.84,-0.027,1.68,-0.02%,-0.14,5t --3 2 out tie,6t 3 out tie,,TOR,2.727272727272727,L,7,8,,
6,13,2015-04-19,TOR,ATL,8-GF,,1,1.2,0,0,0,0,0,0,0,0.00,4,14,10,3,2,1,3,2,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.21,0.023,.20,0.01%,1.03,8t 1-- 1 out d3,9t end d 3,,TOR,0.0,L,2,5,,
7,15,2015-04-22,TOR,BAL,6-7,H(3),2,1.2,2,0,0,0,1,0,0,0.00,6,23,16,3,2,1,4,2,1,0,,2,0,0,1,0,6,0,0,0,0,0,0,2.39,0.194,2.47,0.12%,1.41,6t 12- 1 out a2,7t 3 out a2,,TOR,1.6666666666666667,W,4,2,,
8,18,2015-04-25,TOR,TBR,8-8,H(4),2,0.2,1,1,1,0,2,0,0,0.87,3,16,11,2,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.83,0.070,2.07,0.05%,0.25,8b --- 0 out a1,8b 1-- 2 out a1,,TBR,5.0,L,2,4,,
9,20,2015-04-27,TOR,BOS,8-8,BS(1),1,1.0,2,1,1,1,1,0,0,1.59,6,25,12,3,1,0,4,4,0,0,,0,0,0,0,0,4,0,0,1,0,1,0,3.67,-0.188,3.76,-0.12%,-0.48,8b --- 0 out a1,8b 3 out tie,,BOS,3.0,L,5,6,,
10,23,2015-04-30,TOR,CLE,6-7,,2,1.2,1,0,0,0,2,0,0,1.38,6,30,17,7,4,1,3,2,0,0,,1,0,0,0,0,6,1,0,0,0,0,0,.62,0.078,.52,0.04%,1.06,6b 1-- 1 out a4,7b 3 out a4,,CLE,0.8333333333333334,W,5,1,,
11,29,2015-05-06,TOR,NYY,6-8,H(5),5,2.1,1,0,0,1,0,0,0,1.17,7,27,16,3,1,5,1,0,0,0,,0,0,0,0,0,6,0,0,0,2,0,0,1.08,0.134,1.08,0.08%,1.24,6t --- 0 out a2,8t --- 1 out a3,,TOR,0.9523809523809523,W,5,1,,
12,31,2015-05-09,TOR,BOS,9-GF,,2,1.0,0,0,0,0,1,0,0,1.10,3,12,9,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.003,.03,0.00%,0.50,9t --- 0 out a6,9t end a 6,,TOR,0.0,W,7,1,,
13,33,2015-05-11,TOR,BAL,8-GF(8),,1,1.0,0,0,0,0,1,0,0,1.04,3,10,8,1,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.08,0.00%,0.50,8b --- 0 out d3,8b end d 3,,BAL,0.0,L,2,5,,
14,34,2015-05-12,TOR,BAL,7-7,,0,1.0,0,0,0,0,1,0,0,0.98,3,17,11,2,0,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.034,.43,0.02%,0.50,7b --- 0 out a4,7b 3 out a4,,BAL,0.0,W,10,2,,
15,36,2015-05-14,TOR,HOU,7-7,,1,1.0,0,0,0,1,2,0,0,0.93,4,20,11,1,4,0,1,0,0,0,,1,1,1,0,0,3,0,0,1,0,0,0,.99,-0.024,.87,-0.01%,0.09,7b -2- 0 out d1,7b 3 out d2,,HOU,1.0,L,4,6,,
16,40,2015-05-18,TOR,LAA,6-7,W(1-0),3,1.2,1,0,0,0,2,0,0,0.86,6,18,11,2,5,1,3,1,0,0,,1,1,0,0,0,6,0,0,0,0,0,0,1.08,-0.032,.79,-0.01%,0.18,6t -2- 1 out tie,7t 3 out a3,,TOR,0.8333333333333334,W,10,6,,
17,41,2015-05-19,TOR,LAA,8-8,,0,0.2,0,0,0,0,0,0,0,0.83,3,9,6,1,1,2,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,1,0,3.45,-0.127,2.64,-0.06%,-0.09,8t 12- 1 out tie,8t 3 out d1,,TOR,0.0,L,2,3,,
18,45,2015-05-23,TOR,SEA,8-8,,3,0.2,0,0,0,0,1,0,0,0.81,2,8,5,1,3,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.04,0.053,.65,0.02%,0.53,8t 1-- 1 out d1,8t 3 out d1,,TOR,0.0,L,2,3,,
19,46,2015-05-24,TOR,SEA,7-7,H(6),0,0.1,0,0,0,0,0,0,0,0.79,1,8,5,2,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.15,0.033,.69,0.01%,0.23,7t 1-- 2 out a2,7t 3 out a2,,TOR,0.0,W,8,2,,
20,48,2015-05-26,TOR,CHW,7-7,,1,1.0,0,0,0,0,0,0,0,0.76,4,20,14,3,2,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,1.87,0.088,1.38,0.04%,0.50,7t --- 0 out tie,7t 3 out tie,,TOR,0.0,W,10,9,,
21,49,2015-05-27,TOR,CHW,10-GF(10),L(1-1),0,1.0,3,2,2,0,1,0,0,1.46,6,18,13,4,0,1,4,1,0,0,,0,0,0,0,0,6,1,1,0,0,0,0,1.34,-0.409,1.04,-0.19%,-1.50,10t --- 0 out tie,10t end d 2,,TOR,3.0,L,3,5,,
