,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,27,2008-04-29,ARI,HOU,3-7,,99,4.1,0,0,0,0,7,0,0,0.0,13,47,35,10,10,3,3,1,2,0,,1.0,0.0,0,0,0,13,0,0,0,0,0,0,0.35,0.121,0.41,0.08%,2.53,3t -2- 2 out d4,7t 3 out d3,,ARI,0.0,L,4,6,,
1,2,32,2008-05-05,ARI,PHI,GS-4,L(0-1),5,4.0,8,5,5,2,5,0,1,5.4,23,92,58,20,9,6,9,7,1,0,29.0,,,0,0,0,19,3,0,0,0,1,0,1.12,-0.303,1.42,-0.23%,-2.82,1t start tie,4t 3 out d4,,ARI,2.5,L,4,11,,
2,3,37,2008-05-10,ARI,CHC,GS-6,,4,6.0,5,1,0,1,6,0,2,3.14,24,82,53,12,8,3,12,4,3,0,65.0,,,0,1,0,20,1,0,0,0,0,0,1.11,0.233,1.39,0.18%,2.28,1b start tie,6b 3 out a1,,CHC,1.0,L,2,7,,
3,4,43,2008-05-17,ARI,DET,GS-5,L(0-2),6,5.0,3,2,0,4,5,0,0,2.33,22,102,59,14,7,8,5,2,1,0,58.0,,,0,0,0,18,0,0,0,1,0,1,1.35,0.021,1.55,0.01%,0.73,1t start tie,5t 3 out d2,,ARI,1.4,L,2,3,,
4,5,48,2008-05-23,ARI,ATL,8-8,,5,1.0,0,0,0,0,1,0,0,2.21,3,8,5,0,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.5,8b --- 0 out a10,8b 3 out a10,,ATL,0.0,W,11,1,,
5,6,51,2008-05-26,ARI,ATL,5-7,,2,2.2,2,0,0,1,4,0,0,1.96,10,38,23,5,7,3,2,1,0,0,,2.0,0.0,0,0,0,8,0,0,0,1,0,0,0.23,0.046,0.28,0.03%,2.19,5b 1-3 1 out d4,7b 3 out d4,,ATL,1.3636363636363635,L,3,7,,
6,7,55,2008-05-30,ARI,WSN,7-GF,,3,2.2,1,1,1,3,1,0,0,2.1,12,46,23,7,2,5,3,1,1,0,,1.0,0.0,0,0,0,9,0,0,0,0,0,0,0.47,0.016,0.58,0.01%,0.81,7t -2- 1 out d3,9t end d 3,,ARI,1.818181818181818,L,4,7,,
7,8,59,2008-06-03,ARI,MIL,8-GF(8),,3,1.0,3,3,3,0,1,2,0,3.04,6,18,14,4,3,2,3,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.06,-0.024,0.08,-0.02%,-2.5,8b --- 0 out d3,8b end d 6,,MIL,3.0,L,1,7,,
8,9,63,2008-06-08,ARI,PIT,4-6,,4,2.1,3,1,1,2,2,0,2,3.1,13,47,28,5,6,4,3,1,0,0,,1.0,0.0,0,0,0,9,0,0,0,0,0,0,0.38,-0.013999999999999999,0.5,-0.01%,0.3,4b -2- 2 out d4,6b 3 out d4,,PIT,2.380952380952381,L,4,6,,
9,10,66,2008-06-11,ARI,NYM,6-7,,2,2.0,0,0,0,1,1,0,0,2.9,7,26,15,4,2,1,4,2,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.2,0.03,0.27,0.02%,1.0,6b --- 0 out d3,7b 3 out d3,,NYM,0.5,L,3,5,,
