Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,123,2016-08-21,BAL,HOU,8-GF,,99,2.0,2,1,1,0,2,1,0,4.50,7,24,19,6,5,1,4,1,0,0,,0,0,0,1,0,7,0,0,0,0,0,0,.25,-0.041,.47,-0.05%,0.04,8t --- 0 out d2,9t end d 3,,BAL,1.0,L,3,5,,
2,126,2016-08-24,BAL,WSN,8-9,,2,1.1,3,4,4,1,1,1,0,13.50,8,35,22,6,3,2,4,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.10,-0.013,.19,-0.01%,-3.25,8b --- 0 out a7,9b --- 1 out a3,,WSN,3.6363636363636362,W,10,8,,
3,55,2017-05-30,LAA,ATL,GS-7,W(1-0),99,6.0,6,3,3,1,4,2,1,4.50,24,92,56,14,10,10,8,3,0,0,51,,,0,0,0,22,0,0,0,1,0,0,.60,-0.062,.43,-0.03%,-0.31,1t start tie,7t 1-- 0 out a6,,LAA,1.1666666666666667,W,9,3,,
4,69,2017-06-14,LAA,NYY,4-7,,14,3.2,7,1,0,0,1,0,0,2.79,15,56,33,8,4,7,7,5,1,0,,2,0,0,0,0,15,0,0,0,0,0,1,1.83,0.180,1.46,0.09%,1.61,4t 12- 0 out a1,7t 12- 2 out tie,,LAA,2.1875,W,7,5,,
5,74,2017-06-20,LAA,NYY,GS-5,,5,5.0,2,2,2,5,3,1,0,3.07,22,95,56,18,7,4,10,2,2,0,53,,,0,0,0,16,0,0,0,0,1,0,1.07,0.077,.79,0.03%,0.75,1b start a 1,5b 3 out a1,,NYY,1.4,W,8,3,,
6,79,2017-06-25,LAA,BOS,GS-7,W(2-0),4,6.2,7,2,2,0,4,2,1,2.95,26,75,52,9,10,7,14,6,1,0,56,,,0,1,0,25,0,0,0,0,0,0,1.18,0.246,.96,0.12%,1.63,1b start tie,7b 1-- 2 out a1,,BOS,1.129032258064516,W,4,2,,
7,84,2017-06-30,LAA,SEA,GS-6,L(2-1),4,6.0,11,5,5,1,2,2,0,3.95,27,73,49,8,7,8,16,10,1,0,31,,,0,0,0,26,3,0,0,1,0,0,.83,-0.190,.70,-0.10%,-1.93,1t start tie,6t 3 out d5,,LAA,2.0,L,0,10,,
8,89,2017-07-05,LAA,MIN,GS-6,W(3-1),4,6.0,4,0,0,3,5,0,0,3.24,25,98,59,18,7,8,9,4,1,0,66,,,0,0,0,22,2,0,0,0,0,0,1.33,0.387,.87,0.15%,3.17,1b start a 1,6b 3 out a2,,MIN,1.1666666666666667,W,2,1,,
9,95,2017-07-16,LAA,TBR,GS-7,,10,6.1,6,2,2,1,8,1,0,3.18,24,96,63,10,18,7,8,6,0,0,60,,,0,0,1,23,0,0,0,0,0,0,1.01,0.045,.58,0.02%,1.05,1t start tie,7t 1-- 1 out tie,,LAA,1.1475409836065575,W,4,3,,
10,100,2017-07-23,LAA,BOS,GS-7,W(4-1),6,7.0,5,2,2,1,3,1,0,3.09,27,78,55,14,6,11,12,4,4,0,61,,,0,0,0,26,0,0,0,0,0,0,1.02,0.129,.63,0.05%,1.59,1t start tie,7t 3 out tie,,LAA,0.8571428571428571,W,3,2,,
