Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,3,2016-04-07,CIN,PHI,GS-5,W(1-0),99,5.0,6,4,3,2,1,2,1,5.40,24,87,57,11,8,7,13,5,2,0,40,,,0,0,0,21,1,0,0,0,0,0,.86,-0.060,.87,-0.04%,-1.50,1t start tie,5t 3 out a5,,CIN,1.6,W,10,6,,
2,14,2016-04-19,CIN,COL,GS-7,W(2-0),11,7.0,3,1,1,2,3,0,0,3.00,26,105,60,12,7,8,13,7,4,0,68,,,0,0,0,24,2,0,0,0,0,0,.83,0.219,.78,0.12%,2.50,1t start tie,7t 3 out a3,,CIN,0.7142857142857143,W,4,3,,
3,136,2016-09-05,CIN,NYM,GS-6,L(2-1),99,5.1,6,2,2,1,9,2,0,3.12,21,100,64,18,11,2,9,6,1,0,56,,,0,0,0,20,1,0,0,0,0,0,.72,-0.043,.00,0.00%,-0.19,1t start tie,6t 1-3 1 out d2,,CIN,1.3725490196078431,L,0,5,,
4,141,2016-09-10,CIN,PIT,GS-3,,4,3.0,5,4,4,2,2,1,0,4.43,15,62,37,9,4,2,9,3,2,0,33,,,0,0,0,13,1,0,0,1,0,0,.95,-0.235,.00,0.00%,-2.53,1b start tie,3b 3 out d4,,PIT,2.3333333333333335,W,8,7,,
5,146,2016-09-16,CIN,PIT,GS-5,,5,5.0,4,4,4,4,6,1,2,4.97,24,100,62,14,10,5,7,5,1,0,45,,,0,0,0,18,2,0,0,1,0,0,1.29,-0.173,.00,0.00%,-1.50,1t start tie,5t 3 out d1,,CIN,1.6,L,7,9,,
6,152,2016-09-21,CIN,CHC,GS-4,L(2-2),4,3.2,8,4,4,2,2,1,1,5.59,22,98,56,8,7,7,11,5,1,0,29,,,0,0,0,19,0,0,1,0,0,0,1.21,-0.256,.00,0.00%,-2.23,1b start tie,4b 1-- 2 out d2,,CHC,3.125,L,2,9,,
7,157,2016-09-27,CIN,STL,GS-4,L(2-3),5,4.0,5,5,5,1,4,2,0,6.27,18,81,53,7,11,6,7,3,0,0,35,,,0,0,0,17,0,0,0,0,0,0,1.12,-0.373,.00,0.00%,-3.06,1b start a 1,4b 3 out d3,,STL,1.5,L,5,12,,
8,162,2016-10-02,CIN,CHC,GS-4,,4,4.0,4,2,2,5,4,0,0,6.08,20,88,50,15,9,5,6,2,1,0,45,,,0,0,0,15,1,0,0,1,0,0,1.62,0.014,.00,0.00%,0.00,1t start tie,4t 3 out a1,,CIN,2.25,L,4,7,,
9,5,2017-04-08,CIN,STL,5-6,,99,1.2,2,3,3,6,4,0,0,16.20,13,59,26,11,6,2,1,1,0,0,,0,0,0,0,0,7,0,0,1,0,0,0,.20,-0.014,.24,-0.01%,-2.49,5b --- 0 out d5,6b 1-3 2 out d8,,STL,6.666666666666667,L,4,10,,
10,9,2017-04-12,CIN,PIT,8-GF,,3,2.0,2,0,0,1,4,0,0,7.36,9,29,19,4,7,1,3,2,1,0,,0,0,0,0,0,8,2,0,0,0,0,0,.04,0.005,.06,0.00%,1.00,8b --- 0 out a7,9b end a 7,,PIT,1.5,W,9,2,,
11,12,2017-04-15,CIN,MIL,2-4,,2,3.0,3,1,1,1,5,1,0,5.40,13,55,37,7,9,3,4,1,1,0,,0,0,0,0,0,11,0,0,0,0,0,0,1.11,0.045,1.39,0.03%,0.57,2t --- 0 out d2,4t 3 out tie,,CIN,1.3333333333333333,W,7,5,,
12,17,2017-04-21,CIN,CHC,11-GF(11),L(0-1),5,1.0,1,1,1,1,0,0,0,5.87,5,21,13,5,1,1,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,1,0,2.60,-0.293,3.33,-0.22%,-0.48,11t --- 0 out tie,11t end d 1,,CIN,2.0,L,5,6,,
13,18,2017-04-22,CIN,CHC,8-GF,,0,2.0,2,1,1,0,4,0,0,5.59,8,37,26,2,8,2,2,0,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.03,-0.001,.03,0.00%,0.05,8t --- 0 out d6,9t end d 6,,CIN,1.0,L,8,12,,
14,21,2017-04-25,CIN,MIL,6-6,,2,0.2,5,5,4,1,0,2,0,8.71,9,24,13,3,0,2,6,3,1,0,,0,0,1,0,0,8,1,0,0,0,0,1,.07,-0.048,.07,-0.03%,-4.93,6b --- 0 out d4,6b 12- 2 out d9,,MIL,30.0,L,1,9,,
15,26,2017-05-02,CIN,PIT,5-7,,6,2.2,4,4,4,2,2,0,0,9.69,14,53,29,7,5,3,7,4,0,0,,0,0,0,0,0,12,2,0,0,0,0,0,.28,-0.008,.30,-0.01%,-0.95,5t --- 0 out d4,7t 1-3 2 out d6,,CIN,2.727272727272727,L,3,12,,
16,30,2017-05-06,CIN,SFG,7-GF,S(1),3,3.0,0,0,0,1,2,0,0,7.88,10,32,20,4,3,4,3,0,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.00,0.001,.00,0.00%,1.57,7t --- 0 out a10,9t end a12,,CIN,0.3333333333333333,W,14,2,,
17,35,2017-05-12,CIN,SFG,15-GF(17),L(0-2),5,2.1,2,1,1,0,2,1,0,7.36,9,37,24,3,6,4,3,0,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.93,-0.084,2.28,-0.06%,0.25,15b --- 0 out tie,17b end d 1,,SFG,0.9523809523809523,L,2,3,,
18,38,2017-05-16,CIN,CHC,6-7,,3,1.2,1,1,1,0,1,1,0,7.20,5,15,11,1,3,2,2,1,0,0,,3,0,0,0,0,5,0,0,0,1,0,0,.29,-0.013,.33,-0.01%,1.14,6b 123 1 out d4,7b 3 out d3,,CHC,0.8333333333333334,L,5,9,,
19,40,2017-05-18,CIN,CHC,6-6,,1,1.0,0,0,0,1,1,0,0,6.86,3,13,8,0,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.01,0.000,.01,0.00%,0.53,6b --- 0 out d9,6b 3 out d9,,CHC,1.0,L,5,9,,
20,43,2017-05-21,CIN,COL,6-7,,2,1.2,1,0,0,1,2,0,0,6.35,7,28,15,5,3,0,4,1,1,0,,1,0,0,0,0,6,1,0,0,0,0,0,.46,0.047,.41,0.03%,1.07,6t 1-- 1 out d5,7t 3 out d2,,CIN,1.6666666666666667,L,4,6,,
21,50,2017-05-29,CIN,TOR,3-5,,7,2.0,10,7,6,1,0,2,0,8.03,16,55,34,6,5,5,10,6,0,0,,3,3,0,0,0,15,2,0,0,1,0,0,.16,-0.150,.15,-0.09%,-8.27,3b 123 1 out d2,5b 12- 1 out d12,,TOR,5.5,L,2,17,,
22,97,2017-07-22,CIN,MIA,GS-6,L(0-3),53,5.1,8,5,5,2,5,2,0,8.10,25,100,62,15,13,12,6,3,0,0,35,,,2,1,0,23,1,0,1,0,0,0,.96,-0.313,.05,-0.01%,-2.14,1t start tie,6t --- 1 out d2,,CIN,1.9607843137254903,L,4,5,,
23,102,2017-07-27,CIN,MIA,GS-5,L(0-4),4,4.1,4,3,3,7,2,1,0,7.86,23,92,48,13,7,5,9,4,0,0,38,,,1,1,0,15,0,0,0,0,0,0,1.18,-0.027,.02,0.00%,-0.20,1b start tie,5b 123 1 out d1,,MIA,2.682926829268293,L,1,4,,
24,107,2017-08-02,CIN,PIT,GS-6,,5,5.2,2,1,1,2,4,0,0,6.98,21,81,48,15,4,6,9,4,1,0,63,,,0,0,0,19,0,0,0,0,0,0,1.21,0.322,.02,0.00%,2.68,1b start tie,6b -2- 2 out a2,,PIT,0.7692307692307692,W,5,2,,
25,118,2017-08-13,CIN,MIL,7-GF(8),,10,2.0,0,0,0,1,3,0,1,6.64,8,33,22,4,5,1,2,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.18,0.020,.00,0.00%,1.05,7b --- 0 out d3,8b end d 3,,MIL,0.5,L,4,7,,
26,124,2017-08-19,CIN,ATL,GS-5,W(1-4),5,5.0,3,2,1,3,3,1,1,6.13,25,75,42,6,6,9,10,6,0,0,55,,,0,0,0,19,1,0,0,0,1,3,1.20,0.073,.00,0.00%,0.58,1b start tie,5b 3 out a2,,ATL,1.2,W,11,8,,
27,129,2017-08-25,CIN,PIT,GS-6,W(2-4),5,5.2,7,2,2,4,11,0,0,5.81,26,107,71,21,23,5,6,5,0,0,54,,,0,1,0,22,1,0,0,0,0,0,1.09,0.043,.00,0.00%,0.35,1t start tie,6t 123 2 out a5,,CIN,2.1153846153846154,W,9,5,,
28,134,2017-08-31,CIN,NYM,GS-6,W(3-4),5,6.0,5,2,2,3,7,0,0,5.52,25,93,55,15,15,7,8,6,1,0,58,,,0,0,0,21,2,0,0,1,1,0,1.32,0.141,.00,0.00%,1.13,1t start tie,6t 3 out a2,,CIN,1.3333333333333333,W,7,2,,
29,139,2017-09-05,CIN,MIL,GS-7,W(4-4),4,6.0,4,1,1,5,7,0,0,5.15,24,102,59,12,14,3,9,4,1,0,62,,,0,0,0,19,2,0,0,2,0,0,1.45,0.133,.00,0.00%,1.51,1t start tie,7t -2- 0 out a1,,CIN,1.5,W,9,3,,
30,145,2017-09-12,CIN,STL,GS-3,L(4-5),6,3.0,5,6,4,3,5,0,0,5.45,18,68,41,12,12,4,6,3,0,0,31,,,0,0,0,13,3,1,0,0,1,1,1.04,-0.388,.00,0.00%,-4.48,1b start a 1,3b 3 out d5,,STL,2.6666666666666665,L,4,13,,
31,150,2017-09-17,CIN,PIT,GS-6,W(5-5),4,6.0,1,0,0,3,8,0,0,5.01,21,93,54,12,16,2,8,1,3,0,75,,,0,1,0,18,1,0,0,0,0,0,1.07,0.361,.00,0.00%,3.13,1t start tie,6t 3 out tie,,CIN,0.6666666666666666,W,5,2,,
32,155,2017-09-23,CIN,BOS,GS-6,L(5-6),5,6.0,5,4,2,2,4,1,0,4.86,25,79,55,11,10,8,11,4,3,0,52,,,0,1,0,22,2,0,1,0,1,1,.81,-0.091,.00,0.00%,-0.87,1t start tie,6t 3 out d4,,CIN,1.1666666666666667,L,0,5,,
33,160,2017-09-29,CIN,CHC,GS-5,,5,5.0,4,2,1,2,0,0,0,4.68,21,83,50,11,7,9,10,5,1,0,51,,,0,0,0,17,0,0,0,1,1,0,1.02,0.035,.00,0.00%,0.66,1b start tie,5b 3 out a2,,CHC,1.2,L,4,5,,
34,115,2018-08-08,CIN,NYM,GS-4,L(0-1),99,4.0,3,3,3,5,4,0,0,6.75,20,76,41,10,12,2,9,4,1,0,43,,,1,0,0,14,2,0,2,0,1,0,1.18,-0.148,.00,0.00%,-1.22,1b start tie,4b 3 out d3,,NYM,2.0,L,0,8,6.20,15.00
