Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,24,2001-04-29,COL,CIN,GS-6,,99,5.1,9,7,7,3,8,2,1,11.81,29,106,65,23,11,9,8,4,1,0,27,,,3,0,0,25,2,0,1,0,0,0,1.01,-0.412,1.05,-0.26%,-3.80,1t start tie,6t 1-- 1 out d4,,COL,2.3529411764705883,W,14,7
2,29,2001-05-05,COL,PIT,GS-2,L(0-1),5,1.1,6,7,6,4,0,0,0,17.55,14,39,17,4,0,4,6,5,1,0,12,,,0,0,0,9,4,0,2,0,0,1,.93,-0.454,1.00,-0.29%,-6.87,1b start a 1,2b 12- 1 out d6,,PIT,9.09090909090909,L,3,11
3,34,2001-05-10,COL,NYM,GS-8,W(1-1),4,8.0,4,1,0,1,5,0,0,7.98,26,88,60,18,7,11,9,3,1,0,76,,,0,1,0,25,1,0,0,2,0,0,.89,0.322,.92,0.20%,4.13,1t start tie,8t 3 out a7,,COL,0.625,W,8,2
4,39,2001-05-16,COL,ATL,GS-6,,5,5.0,6,3,3,1,5,0,0,7.32,20,83,52,15,9,6,8,6,1,0,47,,,0,0,0,19,3,0,0,0,0,0,.98,0.009,.92,0.01%,0.08,1b start tie,6b -2- 0 out a2,,ATL,1.4,L,4,6
5,44,2001-05-21,COL,LAD,GS-7,W(2-1),4,6.0,5,3,3,2,7,1,0,6.66,25,102,60,17,11,6,10,4,0,0,55,,,0,0,0,23,0,1,0,0,0,0,.89,0.024,.92,0.02%,0.44,1t start tie,7t 1-- 0 out a1,,COL,1.1666666666666667,W,6,3
6,49,2001-05-26,COL,SFG,GS-7,W(3-1),4,7.0,7,1,1,2,4,1,0,5.51,28,116,72,15,10,7,15,7,3,0,61,,,0,0,0,26,2,2,0,0,0,0,.87,0.103,.92,0.07%,2.42,1b start a 1,7b 3 out a8,,SFG,1.2857142857142858,W,10,4
7,54,2001-06-01,COL,SFG,GS-5,L(3-2),5,5.0,6,7,6,4,5,2,1,6.21,27,98,52,11,10,6,11,5,0,0,30,,,0,0,0,22,2,0,2,0,0,2,.97,-0.431,.88,-0.23%,-3.79,1t start tie,5t 3 out d3,,COL,2.0,L,7,11
8,59,2001-06-07,COL,HOU,GS-8,L(3-3),5,8.0,5,2,2,2,13,1,1,5.52,32,125,83,21,26,8,8,2,0,0,75,,,0,0,0,29,0,0,0,0,0,0,.81,0.214,.86,0.14%,3.13,1t start tie,8t 3 out d2,,COL,0.875,L,1,2
9,64,2001-06-14,COL,SEA,GS-7,W(4-3),6,7.0,2,1,0,3,6,0,2,4.78,28,115,66,24,9,10,7,1,0,0,74,,,3,0,0,22,0,1,0,0,0,0,.92,0.283,.86,0.16%,3.49,1t start tie,7t 3 out a6,1,COL,0.7142857142857143,W,8,2
10,70,2001-06-19,COL,HOU,GS-6,L(4-4),4,6.0,7,5,5,3,5,1,1,5.06,29,93,52,10,6,6,14,6,2,0,40,,,1,0,0,25,3,0,1,0,0,0,.69,-0.198,.76,-0.13%,-1.66,1b start tie,6b 3 out d4,,HOU,1.6666666666666667,L,4,6
11,76,2001-06-25,COL,SDP,GS-6,,5,6.0,3,3,3,4,3,0,1,5.01,25,114,63,19,7,8,9,3,3,0,53,,,1,0,0,20,2,0,0,1,0,0,1.11,0.100,.77,0.04%,0.85,1t start tie,6t 3 out tie,,COL,1.1666666666666667,L,4,6
12,82,2001-07-03,COL,SDP,GS-5,,7,5.0,5,5,5,5,5,0,0,5.30,24,98,53,12,10,1,13,5,0,0,37,,,0,0,1,16,1,1,0,0,3,0,1.32,-0.379,.41,-0.07%,-2.61,1b start tie,5b 3 out d2,,SDP,2.0,L,5,6
13,87,2001-07-08,COL,ANA,GS-5,L(4-5),4,5.0,12,11,11,1,5,5,0,6.27,27,105,70,14,11,8,13,5,1,0,3,,,0,0,0,26,0,0,0,1,0,0,.60,-0.569,.09,-0.05%,-7.79,1t start tie,5t 3 out d8,,COL,2.6,L,3,11
14,90,2001-07-14,COL,TEX,GS-9,W(5-5),5,8.0,7,2,2,3,6,0,0,5.88,33,118,74,22,9,6,18,8,2,0,63,,,0,0,0,30,2,0,0,1,0,0,.62,0.360,.06,0.02%,1.93,1b start a 1,9b -2- 0 out a9,,TEX,1.25,W,11,2
15,95,2001-07-19,COL,SFG,GS-7,,4,7.0,7,0,0,3,7,0,0,5.42,29,120,76,22,11,13,7,4,0,0,67,,,0,0,0,25,0,0,0,1,0,0,1.53,0.471,.05,0.01%,3.42,1b start tie,7b 3 out a1,,SFG,1.4285714285714286,L,1,2
16,100,2001-07-24,COL,SFG,GS-5,W(6-5),4,5.0,6,3,3,5,3,1,0,5.42,25,107,59,22,8,6,11,5,1,0,41,,,0,0,1,20,1,0,0,0,0,1,1.01,0.094,.01,0.00%,0.21,1t start tie,5t 3 out a2,,COL,2.2,W,6,4
17,105,2001-07-29,COL,LAD,GS-7,,4,7.0,3,2,2,4,4,2,0,5.22,25,87,47,7,9,9,8,2,1,0,63,,,0,1,0,21,1,0,0,2,0,0,.92,0.091,.00,0.00%,1.38,1b start tie,7b 3 out tie,,LAD,1.0,W,3,2
18,110,2001-08-04,COL,PIT,GS-5,L(6-6),5,5.0,7,6,5,3,6,3,0,5.40,25,99,61,15,16,6,10,3,0,0,34,,,2,0,0,22,1,1,0,0,0,0,.87,-0.254,.00,0.00%,-2.79,1t start tie,5t 3 out d5,,COL,2.0,L,3,6
19,115,2001-08-10,COL,CIN,GS-5,,5,4.0,6,6,6,3,4,1,2,5.69,22,95,53,16,8,5,8,6,0,0,27,,,1,1,0,16,3,0,0,1,0,0,1.06,-0.440,.00,0.00%,-4.19,1b start tie,5b 1-- 0 out d2,,CIN,2.25,W,16,7
20,120,2001-08-16,COL,ATL,GS-7,L(6-7),5,7.0,6,4,4,7,4,2,0,5.66,31,100,51,10,11,10,10,4,0,0,46,,,0,0,0,24,1,0,0,3,0,0,.65,-0.079,.00,0.00%,0.49,1t start tie,7t 3 out d4,,COL,1.8571428571428572,L,1,4
21,125,2001-08-22,COL,NYM,GS-6,L(6-8),5,6.0,4,2,2,5,5,1,0,5.53,27,104,61,12,10,5,12,3,1,0,56,,,1,0,0,21,0,0,1,0,0,0,1.04,0.060,.00,0.00%,0.99,1b start tie,6b 3 out d1,,NYM,1.5,L,1,2
22,130,2001-08-28,COL,LAD,GS-6,,5,5.1,8,3,3,2,6,1,0,5.51,25,104,62,18,15,10,7,5,0,0,44,,,0,0,0,23,1,0,0,0,0,0,.92,-0.260,.00,0.00%,-1.27,1b start tie,6b 1-3 1 out d1,,LAD,1.9607843137254903,W,4,3
23,135,2001-09-02,COL,SFG,GS-6,L(6-9),4,6.0,5,3,2,3,4,0,0,5.40,26,92,54,20,5,7,12,5,1,0,53,,,0,1,0,23,2,0,1,0,0,1,1.05,-0.061,.00,0.00%,-0.07,1b start a 1,6b 3 out d2,,SFG,1.3333333333333333,L,1,3
24,140,2001-09-07,COL,SFG,GS-8,,4,7.0,7,2,2,2,5,1,0,5.26,29,110,71,15,11,8,14,6,3,0,58,,,0,0,0,27,0,0,0,1,0,0,1.15,0.313,.00,0.00%,3.08,1t start tie,8t 1-- 0 out a1,,COL,1.2857142857142858,W,3,2
25,146,2001-09-20,COL,MON,GS-6,,12,6.0,6,2,2,4,4,0,0,5.17,28,107,64,14,6,10,10,4,1,0,52,,,0,0,0,23,1,0,0,0,0,0,1.12,0.107,.00,0.00%,1.19,1b start tie,6b 3 out tie,,MON,1.6666666666666667,L,3,8
26,152,2001-09-26,COL,SDP,GS-6,,5,6.0,2,1,1,3,3,1,0,5.03,22,84,46,9,7,5,11,1,0,0,64,,,0,0,0,19,0,0,0,1,0,0,.98,0.279,.00,0.00%,2.85,1t start tie,6t 3 out tie,,COL,0.8333333333333334,L,1,3
27,158,2001-10-03,COL,ARI,GS-6,L(6-10),6,6.0,6,4,4,5,2,0,1,5.06,30,105,56,14,9,11,11,6,1,0,41,,,2,0,0,24,4,0,2,0,0,0,.75,-0.125,.00,0.00%,-0.59,1b start tie,6b 3 out d2,,ARI,1.8333333333333333,L,3,4
28,4,2002-04-05,COL,LAD,GS-4,L(0-1),99,3.2,5,8,8,5,1,1,0,19.64,21,75,44,13,5,4,11,4,1,0,15,,,0,0,0,15,3,0,0,0,0,0,.64,-0.290,.70,-0.19%,-3.92,1b start tie,4b 123 2 out d5,,LAD,3.125,L,0,9
29,9,2002-04-10,COL,HOU,GS-7,W(1-1),4,6.1,5,1,1,1,5,1,2,8.10,26,79,54,19,9,8,10,6,1,0,63,,,0,0,0,23,1,0,0,1,0,0,1.13,0.174,.96,0.09%,2.01,1t start tie,7t 12- 1 out a1,,COL,0.9836065573770493,W,4,1
30,14,2002-04-15,COL,LAD,GS-7,L(1-2),4,7.0,7,5,5,3,5,2,0,7.41,29,109,60,20,7,14,7,3,0,0,45,,,0,1,1,26,0,0,0,1,0,1,.48,-0.207,.32,-0.08%,-1.01,1t start tie,7t 3 out d3,,COL,1.4285714285714286,L,2,5
31,19,2002-04-21,COL,ARI,GS-5,L(1-3),5,5.0,6,5,3,2,4,2,0,6.95,24,92,56,19,6,6,12,2,1,0,41,,,0,0,0,22,2,0,0,0,0,1,.67,-0.243,.45,-0.10%,-2.25,1b start a 1,5b 3 out d4,,ARI,1.6,L,1,7
32,24,2002-04-27,COL,PHI,GS-6,W(2-3),5,5.1,5,3,2,5,5,0,0,6.26,25,104,54,15,6,6,9,4,3,0,48,,,0,0,1,20,2,0,1,0,0,0,1.28,-0.054,.50,-0.01%,-0.32,1t start tie,6t -2- 1 out a1,,COL,1.9607843137254903,W,8,6
33,29,2002-05-03,COL,PHI,GS-6,L(2-4),5,6.0,5,3,3,5,4,1,0,5.94,27,111,63,19,8,6,12,6,1,0,49,,,1,0,0,22,0,0,0,1,0,0,1.07,-0.105,.68,-0.04%,-0.21,1b start tie,6b 3 out d2,,PHI,1.6666666666666667,L,2,3
34,33,2002-05-08,COL,MON,GS-6,W(3-4),4,6.0,5,0,0,0,2,0,0,5.03,21,89,59,16,7,12,7,4,1,0,64,,,0,0,0,21,0,0,0,0,0,0,1.16,0.385,.59,0.12%,3.06,1b start tie,6b 3 out a1,,MON,0.8333333333333334,W,5,0
35,63,2002-06-09,COL,TOR,GS-6,,31,6.0,1,1,1,2,3,0,1,4.57,23,91,49,9,9,10,7,1,2,0,67,,,0,0,0,20,0,0,0,1,0,2,1.02,0.201,.70,0.08%,2.40,1b start tie,6b 3 out d1,,TOR,0.5,L,2,3
36,68,2002-06-15,COL,CLE,GS-6,,5,6.0,3,3,3,5,3,1,0,4.56,26,93,48,22,2,8,10,3,2,0,52,,,0,0,0,21,0,0,0,1,0,0,1.27,-0.070,.63,-0.02%,0.42,1t start tie,6t 3 out d1,,COL,1.3333333333333333,W,7,4
37,73,2002-06-21,COL,TBD,GS-5,,5,5.0,7,5,3,2,4,1,1,4.63,25,78,49,16,7,8,10,7,1,0,39,,,0,0,0,21,2,0,0,0,0,1,.76,-0.234,.23,-0.04%,-2.15,1t start tie,5t 3 out d4,,COL,1.8,W,8,7
38,78,2002-06-26,COL,LAD,GS-7,L(3-5),4,7.0,7,5,4,1,2,1,0,4.69,30,100,59,17,5,11,16,7,0,0,46,,,0,0,0,27,3,0,0,0,1,0,.85,-0.267,.51,-0.10%,-1.81,1b start tie,7b 3 out d3,,LAD,1.1428571428571428,L,3,5
39,83,2002-07-01,COL,SFG,GS-6,,4,5.1,7,5,5,2,2,2,1,4.98,26,106,60,10,14,7,14,5,1,0,34,,,0,0,0,23,1,1,1,0,0,0,1.11,-0.101,.34,-0.02%,-1.16,1t start tie,6t 1-- 1 out a2,,COL,1.7647058823529413,L,6,8
40,88,2002-07-07,COL,SDP,GS-6,L(3-6),5,5.2,9,3,3,2,4,1,0,4.96,29,98,56,12,9,12,11,5,1,0,41,,,1,0,0,27,2,0,0,0,0,1,1.09,-0.037,.24,-0.01%,-0.05,1t start tie,6t 12- 2 out d3,,COL,2.1153846153846154,L,1,7
41,92,2002-07-14,COL,SFG,GS-7,W(4-6),6,7.0,3,1,0,1,1,0,0,4.54,23,82,45,12,6,7,14,2,4,0,69,,,0,0,1,22,0,0,0,1,0,0,.68,0.319,.07,0.02%,2.30,1b start tie,7b 3 out a4,,SFG,0.5714285714285714,W,5,3
42,97,2002-07-19,COL,MIL,GS-7,W(5-6),4,6.2,6,5,5,4,6,3,0,4.70,29,117,68,14,21,4,15,5,3,0,44,,,0,0,0,25,2,0,0,0,0,0,.73,-0.123,.10,-0.01%,-1.48,1t start tie,7t 12- 2 out a4,,COL,1.6129032258064515,W,9,5
43,102,2002-07-24,COL,ARI,GS-5,L(5-7),4,4.2,9,7,7,6,2,1,0,5.15,29,118,54,17,10,10,11,8,1,0,14,,,1,0,0,23,3,2,0,0,0,0,.78,-0.343,.15,-0.04%,-4.50,1b start a 1,5b 1-- 2 out d6,,ARI,3.571428571428571,L,1,7
44,106,2002-07-30,COL,PIT,GS-7,,5,7.0,3,1,1,4,5,0,0,4.88,27,106,63,24,9,5,13,3,1,0,68,,,1,0,0,23,0,1,0,1,0,0,1.02,0.289,.04,0.01%,2.54,1b start tie,7b 3 out tie,,PIT,1.0,L,1,4
45,111,2002-08-04,COL,CHC,GS-4,L(5-8),4,4.0,6,4,4,4,3,1,0,5.04,22,87,45,9,11,5,10,6,1,0,33,,,0,0,0,17,1,0,0,0,0,0,.58,-0.240,.02,-0.01%,-2.06,1b start tie,4b 3 out d4,,CHC,2.5,L,1,4
46,116,2002-08-10,COL,CHC,GS-4,L(5-9),5,4.0,11,8,8,0,2,3,1,5.52,22,79,49,9,7,6,13,8,1,0,10,,,0,0,0,21,1,0,0,2,0,0,.84,-0.331,.04,-0.01%,-5.72,1t start tie,4t 3 out d8,,COL,2.75,L,1,15
47,121,2002-08-16,COL,ATL,GS-6,L(5-10),5,6.0,5,4,4,4,0,1,0,5.54,27,101,57,11,9,10,13,3,1,0,42,,,1,0,0,21,0,0,1,0,1,0,1.02,-0.136,.02,0.00%,-0.97,1b start a 1,6b 3 out d3,,ATL,1.5,L,1,4
48,126,2002-08-21,COL,MON,GS-6,L(5-11),4,5.2,7,7,6,2,4,3,1,5.73,26,100,66,21,6,6,13,7,0,0,31,,,0,0,0,23,3,0,0,0,0,0,.65,-0.249,.01,0.00%,-2.93,1t start tie,6t -2- 2 out d5,,COL,1.7307692307692306,L,5,13
49,4,2003-04-04,COL,ARI,GS-7,W(1-0),99,7.0,2,1,1,0,8,1,0,1.29,23,87,58,15,11,5,10,4,2,0,77,,,0,0,0,23,1,0,0,0,0,0,1.00,0.368,1.00,0.22%,3.17,1t start tie,7t 3 out a1,,COL,0.2857142857142857,W,2,1
50,9,2003-04-10,COL,STL,GS-7,,5,6.2,7,2,2,4,1,0,0,1.98,29,98,58,18,7,16,8,5,2,0,49,,,0,0,0,25,2,0,1,0,0,0,1.17,0.174,1.21,0.11%,1.68,1t start tie,7t 12- 2 out a2,,COL,1.7741935483870968,W,7,6
51,14,2003-04-15,COL,ARI,GS-8,W(2-0),4,7.0,4,1,0,2,2,0,2,1.31,30,100,60,21,2,8,16,5,2,0,67,,,0,0,0,26,1,1,0,1,0,2,.88,0.152,.98,0.10%,1.90,1b start a 3,8b 12- 0 out a4,,ARI,0.8571428571428571,W,12,1
52,19,2003-04-20,COL,SDP,GS-7,W(3-0),4,7.0,4,0,0,2,6,0,0,0.98,26,105,64,13,10,12,6,3,3,0,73,,,0,0,0,23,0,0,0,0,0,0,.60,0.247,.73,0.18%,4.17,1t start tie,7t 3 out a6,,COL,0.8571428571428571,W,8,0
53,24,2003-04-26,COL,CHC,GS-7,W(4-0),5,7.0,3,2,1,1,8,0,1,1.04,27,105,62,15,12,7,10,3,0,0,72,,,1,0,0,25,1,0,0,0,0,2,.64,0.037,.66,0.02%,2.17,1t start tie,7t 3 out a6,,COL,0.5714285714285714,W,8,5
54,29,2003-05-02,COL,CHC,GS-5,L(4-1),5,5.0,8,6,6,4,3,0,1,2.27,26,94,58,17,8,9,9,4,2,0,26,,,1,1,0,21,4,0,0,1,0,0,.77,-0.268,.83,-0.18%,-3.38,1b start tie,5b 3 out d6,,CHC,2.4,L,4,7
55,34,2003-05-08,COL,ATL,GS-6,L(4-2),5,6.0,8,5,5,2,3,0,0,2.96,28,104,70,18,5,10,13,4,2,0,37,,,0,0,0,24,3,0,0,0,1,0,.60,-0.214,.57,-0.12%,-1.86,1b start tie,6b 3 out d5,2,ATL,1.6666666666666667,L,2,5
56,39,2003-05-13,COL,NYM,GS-5,,4,5.0,9,7,7,3,2,2,0,3.91,25,83,49,11,3,8,12,5,0,0,20,,,0,0,0,22,2,1,0,2,0,0,.55,-0.333,.39,-0.14%,-4.02,1t start tie,5t 3 out d7,,COL,2.4,W,9,8
57,44,2003-05-18,COL,MON,GS-6,W(5-2),4,6.0,4,0,0,2,3,0,1,3.49,25,88,50,13,7,9,10,5,0,0,65,,,0,0,0,22,0,0,0,0,0,0,1.32,0.378,.99,0.17%,3.57,1t start tie,6t 3 out a2,,COL,1.0,W,4,0
58,48,2003-05-23,COL,SFG,GS-5,W(6-2),4,5.0,9,4,4,2,5,1,0,3.79,26,108,66,17,11,3,16,8,0,0,36,,,0,0,0,21,2,0,0,0,1,0,.67,0.012,.47,0.01%,-1.02,1t start tie,5t 3 out a4,,COL,2.2,W,10,7
59,53,2003-05-28,COL,LAD,GS-8,W(7-2),4,8.0,2,0,0,1,7,0,1,3.36,28,117,79,19,13,6,13,3,2,0,84,,,0,0,0,26,0,0,0,0,0,0,.38,0.221,.31,0.11%,4.77,1t start tie,8t 3 out a6,,COL,0.375,W,6,0
60,58,2003-06-02,COL,SFG,GS-7,W(8-2),4,7.0,6,1,1,4,5,0,0,3.17,30,104,61,14,9,10,11,4,3,0,62,,,0,0,0,25,1,0,1,1,0,0,1.47,0.394,1.17,0.19%,2.59,1b start a 1,7b 3 out a1,,SFG,1.4285714285714286,W,4,1
61,62,2003-06-07,COL,KCR,GS-4,L(8-3),4,3.2,9,12,12,6,2,2,0,4.37,25,96,55,11,8,7,10,3,1,0,-9,,,0,0,0,17,2,2,0,1,0,0,.76,-0.407,.67,-0.21%,-8.28,1t start tie,4t -23 2 out d9,1,COL,4.6875,L,11,13
62,68,2003-06-13,COL,DET,GS-8,W(9-3),5,7.1,8,2,2,2,4,0,0,4.21,33,104,64,13,8,11,16,6,0,0,56,,,1,0,0,29,2,0,1,0,1,1,1.19,0.022,.70,0.01%,1.14,1b start tie,8b 12- 1 out a5,,DET,1.4084507042253522,W,7,2
63,73,2003-06-18,COL,SDP,GS-7,W(10-3),4,6.2,5,2,2,2,4,0,0,4.10,26,100,60,17,6,4,16,4,4,0,58,,,0,0,0,23,2,0,0,1,1,0,1.00,0.221,.51,0.07%,1.51,1t start tie,7t -23 2 out a3,,COL,1.129032258064516,W,5,3
64,78,2003-06-23,COL,SDP,GS-7,W(11-3),4,7.0,4,1,1,1,8,1,0,3.91,26,104,67,19,13,9,8,4,2,0,72,,,0,0,0,25,0,0,0,0,0,0,.76,0.313,.54,0.13%,2.30,1b start a 2,7b 3 out a4,,SDP,0.7142857142857143,W,5,1
65,83,2003-06-29,COL,PIT,GS-4,L(11-4),5,4.0,6,6,6,2,1,1,1,4.27,21,73,44,13,2,3,14,3,2,0,25,,,1,0,0,18,2,0,0,0,0,0,.82,-0.274,.63,-0.13%,-3.89,1b start tie,4b 3 out d6,,PIT,2.0,L,0,9
66,100,2003-07-19,COL,SFG,GS-5,L(11-5),19,4.1,4,4,4,3,6,2,0,4.43,19,76,44,15,9,2,8,2,1,0,42,,,0,1,1,16,0,0,0,0,0,0,1.05,-0.239,.52,-0.07%,-1.97,1b start tie,5b 1-- 1 out d2,,SFG,1.707317073170732,L,3,5
67,105,2003-07-24,COL,LAD,GS-7,,4,7.0,3,0,0,0,6,0,2,4.17,25,100,69,14,9,6,12,2,4,0,77,,,0,0,0,23,0,0,0,1,0,0,1.08,0.438,.50,0.12%,3.41,1b start tie,7b 3 out tie,,LAD,0.42857142857142855,L,0,1
68,110,2003-07-30,COL,CIN,GS-7,,5,7.0,3,1,1,5,4,0,1,4.00,30,111,64,10,12,9,11,2,1,0,66,,,0,0,0,23,2,0,0,0,0,0,1.74,0.317,1.22,0.13%,2.45,1b start tie,7b 3 out a1,,CIN,1.1428571428571428,L,2,3
69,115,2003-08-05,COL,PHI,GS-5,L(11-6),5,5.0,6,5,5,3,1,1,2,4.20,26,96,59,17,3,9,11,1,5,0,33,,,0,0,0,21,1,0,0,0,0,0,.78,-0.219,.39,-0.07%,-2.02,1t start tie,5t 3 out d4,,COL,1.8,L,2,7
70,120,2003-08-10,COL,PIT,GS-7,L(11-7),4,7.0,5,3,2,2,4,1,0,4.11,28,103,65,11,10,6,16,3,3,0,59,,,1,0,0,26,1,0,0,0,0,0,1.16,0.063,.36,0.01%,1.17,1t start tie,7t 3 out d1,,COL,1.0,L,3,5
71,125,2003-08-16,COL,NYM,GS-2,L(11-8),5,1.1,5,8,8,5,0,0,0,4.60,14,52,20,3,0,5,4,2,0,0,7,,,0,0,0,7,2,0,1,0,1,0,1.35,-0.432,.16,-0.03%,-5.91,1b start a 1,2b 12- 1 out d5,,NYM,9.09090909090909,L,4,13
