Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,128,2017-08-24,PIT,LAD,8-GF,,99,2.0,3,2,2,0,0,2,0,9.00,9,37,20,4,3,1,8,1,2,0,,0,0,0,0,0,9,1,0,0,0,0,0,.33,-0.160,.09,-0.03%,-1.00,8t --- 0 out d1,9t end d 3,,PIT,1.5,L,2,5
2,132,2017-08-28,PIT,CHC,8-GF(8),,3,1.0,2,1,1,0,1,0,0,9.00,5,22,15,1,3,2,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.07,-0.006,.03,0.00%,-0.47,8b --- 0 out d4,8b end d 5,,CHC,2.0,L,1,6
3,134,2017-08-30,PIT,CHC,6-7,,1,2.0,4,3,3,0,1,2,0,10.80,10,26,17,3,3,3,6,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.00,-0.001,.00,0.00%,-1.94,6b --- 0 out d9,7b 3 out d12,,CHC,2.0,L,3,17
4,141,2017-09-07,PIT,CHC,5-7,,7,2.1,1,2,2,1,3,1,0,9.82,9,34,23,6,6,4,1,0,0,0,,1,0,0,0,0,8,0,0,0,0,0,0,.12,-0.004,.01,0.00%,-0.68,5t -2- 2 out d5,7t 3 out d7,,PIT,0.9523809523809523,L,2,8
5,144,2017-09-10,PIT,STL,7-7,,2,1.0,2,1,1,0,1,0,0,9.72,5,26,16,3,1,1,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,1,0,.02,-0.003,.00,0.00%,-0.49,7b --- 0 out d6,7b 3 out d7,,STL,2.0,L,0,7
6,147,2017-09-13,PIT,MIL,5-5,,2,1.0,3,3,3,0,0,0,0,11.57,6,22,15,4,2,4,2,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.21,-0.055,.00,0.00%,-2.48,5b --- 0 out d4,5b 3 out d7,,MIL,3.0,L,2,8
7,160,2017-09-29,PIT,WSN,7-7,,15,1.0,0,0,0,0,2,0,0,10.45,3,13,9,3,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.007,.00,0.00%,0.54,7b --- 0 out d4,7b 3 out d4,,WSN,0.0,L,1,6
8,162,2017-10-01,PIT,WSN,3-4,W(1-0),1,2.0,1,0,0,0,2,0,0,8.76,7,28,19,3,6,2,3,1,1,0,,3,0,0,0,0,7,0,0,0,0,0,0,1.79,0.321,.00,0.00%,2.92,3b 123 0 out a1,4b 3 out a1,,WSN,0.5,W,11,8
