,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,101,2015-07-30,NYA,TEX,8-9,,99,0.1,0,0,0,1,1,0,0,0.0,2,13,7,2,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.66,-0.047,2.01,-0.03%,-0.28,8b --- 2 out tie,9b 1-- 0 out tie,,TEX,10.0,L,6,7,,
1,2,102,2015-07-31,NYA,CHW,9-GF,,0,1.0,2,1,1,0,1,0,0,6.75,5,27,19,2,4,2,2,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.01,0.001,0.01,0.00%,-0.53,9b --- 0 out a8,9b end a 7,,CHW,2.0,W,13,6,,
2,3,112,2015-08-12,NYA,CLE,8-GF(8),,11,1.0,0,0,0,1,1,0,0,3.86,4,22,14,5,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.63,0.033,1.06,0.03%,0.52,8b --- 0 out d1,8b end d 1,,CLE,1.0,L,1,2,,
3,4,126,2015-08-26,NYA,HOU,9-GF,,13,1.0,1,0,0,0,0,0,1,2.7,4,20,12,2,1,2,1,0,0,0,,0,0,0,0,0,3,1,0,0,1,0,0,0.11,0.004,0.18,0.00%,0.49,9t --- 0 out d4,9t end d 4,,NYY,1.0,L,2,6,,
4,5,140,2015-09-12,NYA,TOR,11-GF(11),,16,0.1,0,0,0,0,0,0,0,2.45,1,4,2,0,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,0.18,0.005,0.43,0.01%,0.76,11t 123 2 out d4,11t end d 4,1.0,NYY,0.0,L,5,9,,
5,6,148,2015-09-20,NYA,NYM,9-GF,,7,1.0,0,0,0,0,0,0,0,1.93,3,12,7,2,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.45,9b --- 0 out a9,9b end a 9,,NYM,0.0,W,11,2,,
6,7,160,2015-10-03,NYA,BAL,7-7,,12,1.0,3,2,2,1,0,0,0,4.76,7,24,15,3,4,1,5,3,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.04,-0.01,0.0,0.00%,-1.5,7b --- 0 out d5,7b 3 out d7,1.0,BAL,4.0,L,2,9,,
7,8,17,2016-04-24,NYA,TBR,8-GF,,99,2.0,1,1,1,1,3,1,0,4.5,8,33,20,6,8,1,3,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.02,-0.003,0.02,0.00%,0.05,8t --- 0 out d6,9t end d 7,,NYY,1.0,L,1,8,,
8,9,22,2016-04-30,NYA,BOS,7-GF(8),,5,1.2,4,0,0,0,3,0,0,2.45,9,38,26,8,4,2,4,3,1,0,,2,2,0,0,0,9,0,1,0,0,0,0,0.01,-0.004,0.01,0.00%,-0.51,7b 12- 1 out d6,8b end d 8,,BOS,3.333333333333333,L,0,8,,
9,10,28,2016-05-07,NYA,BOS,9-GF,,6,1.0,0,0,0,0,2,0,0,1.93,3,12,9,1,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.03,0.003,0.02,0.00%,0.52,9t --- 0 out a6,9t end a 6,,NYY,0.0,W,8,2,,
10,11,32,2016-05-11,NYA,KCR,6-6,,3,0.0,1,0,0,0,0,0,1,1.93,2,10,6,2,0,1,0,0,0,0,,2,2,0,0,0,1,0,0,0,0,0,0,2.47,-0.20800000000000002,1.58,-0.08%,-2.0,6t 12- 2 out d1,6t 12- 2 out d3,,NYY,inf,L,3,7,,
11,12,34,2016-05-13,NYA,CHW,3-6,,1,3.1,1,0,0,0,3,0,0,1.13,11,38,26,7,4,2,6,1,1,0,,0,0,0,0,0,11,0,0,0,0,0,0,0.11,0.025,0.07,0.01%,1.68,3t --- 2 out d6,6t 3 out d6,,NYY,0.3225806451612903,L,1,7,,
12,13,37,2016-05-16,NYA,ARI,5-5,,2,1.0,2,1,1,0,1,0,0,2.0,5,18,15,1,2,0,4,3,0,0,,1,1,0,0,0,4,1,0,0,0,1,0,0.34,-0.042,0.21,-0.02%,-0.84,5b -2- 0 out d3,5b 3 out d5,,ARI,2.0,L,2,12,,
13,14,42,2016-05-21,NYA,OAK,8-GF,,4,2.0,1,0,0,0,0,0,0,1.64,7,24,15,4,0,2,5,0,2,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.41,0.044000000000000004,0.29,0.02%,0.98,8b --- 0 out a4,9b end a 4,,OAK,0.5,W,5,1,,
14,15,45,2016-05-25,NYA,TOR,8-GF,,3,1.1,1,1,1,2,0,0,0,2.19,7,35,22,6,2,1,4,1,2,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.1,-0.02,0.09,-0.01%,-0.37,8t --- 2 out d4,9t end d 5,,NYY,2.727272727272727,L,4,8,,
15,16,48,2016-05-28,NYA,TBR,4-5,,2,0.1,1,2,2,1,0,0,0,3.55,3,12,5,0,1,1,1,1,0,0,,1,0,0,0,0,2,1,0,0,0,0,0,0.13,-0.006999999999999999,0.11,0.00%,-0.76,4b 1-- 2 out d5,5b 12- 0 out d5,,TBR,20.0,L,5,9,,
16,17,50,2016-05-30,NYA,TOR,7-8,,1,1.1,0,0,0,0,2,0,0,3.21,4,16,10,3,4,1,1,0,1,0,,1,0,0,0,0,3,0,0,0,0,0,0,0.16,0.016,0.15,0.01%,1.39,7b -2- 0 out d4,8b --- 1 out d4,,TOR,0.0,L,2,4,,
17,18,52,2016-06-01,NYA,TOR,7-7,,1,0.2,2,1,1,0,1,0,0,3.68,4,19,13,4,3,0,3,3,0,0,,2,2,0,0,0,4,1,0,0,0,0,0,0.1,-0.021,0.08,-0.01%,-2.07,7b 12- 1 out d4,7b 3 out d7,,TOR,10.0,L,0,7,,
18,19,55,2016-06-04,NYA,BAL,7-7,,2,0.0,1,1,1,0,0,1,0,4.3,1,2,1,0,0,0,1,0,0,0,,2,2,0,0,0,1,0,0,0,0,0,0,2.06,-0.203,1.6,-0.09%,-2.0,7b 12- 0 out a4,7b --- 0 out a1,,BAL,inf,W,8,6,,
19,20,59,2016-06-08,NYA,LAA,9-GF,,3,1.0,1,1,1,0,1,1,0,4.6,4,12,10,2,3,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.03,0.001,0.02,0.00%,-0.48,9t --- 0 out a7,9t end a 6,,NYY,1.0,W,12,6,,
20,21,62,2016-06-11,NYA,DET,8-8,,2,1.0,1,0,0,0,3,0,0,4.32,4,16,11,2,5,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.07,0.004,0.07,0.00%,0.52,8t --- 0 out d5,8t 3 out d5,,NYY,1.0,L,1,6,,
