Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,149,2002-09-15,CLE,MIN,GS-6,L(0-1),99,5.1,2,1,1,4,4,0,0,1.69,21,82,48,14,13,6,7,2,1,0,60,,,1,1,0,17,0,0,0,0,0,0,1.11,0.188,.00,0.00%,1.95,1t start tie,6t 1-3 1 out tie,,CLE,1.1764705882352942,L,0,5
2,155,2002-09-21,CLE,KCR,GS-5,,5,5.0,4,1,1,4,2,0,0,1.74,23,79,47,10,7,5,12,4,2,0,53,,,1,0,0,18,1,0,1,0,0,0,1.33,0.158,.00,0.00%,1.99,1b start tie,5b 3 out d1,,KCR,1.6,L,2,3
3,80,2003-06-30,CLE,KCR,GS-7,W(1-0),99,6.0,3,2,0,3,5,0,0,0.00,23,93,57,14,10,7,8,2,1,0,64,,,0,0,0,20,0,0,0,1,0,1,.81,0.177,.13,0.02%,1.64,1b start tie,7b 123 0 out a5,1,KCR,1.0,W,10,5
4,124,2003-08-16,CLE,TBD,GS-6,L(1-1),46,6.0,8,4,3,1,5,1,0,2.25,28,98,63,11,13,9,13,4,4,0,46,,,3,0,0,27,1,0,0,0,0,1,.84,-0.094,.02,0.00%,-0.87,1t start tie,6t 3 out d1,,CLE,1.5,L,3,5
5,129,2003-08-22,CLE,TBD,GS-8,W(2-1),5,8.0,6,2,2,0,7,0,0,2.25,28,97,69,20,13,7,14,3,1,0,69,,,0,0,0,27,1,1,0,1,1,0,.79,0.203,.00,0.00%,2.14,1b start a 2,8b 3 out a6,,TBD,0.75,W,8,3
6,134,2003-08-28,CLE,DET,GS-7,W(3-1),5,7.0,5,3,3,2,7,2,0,2.67,26,102,68,12,9,7,10,0,2,0,60,,,1,0,0,24,0,0,0,2,0,0,.86,0.039,.00,0.00%,0.66,1t start tie,7t 3 out a5,,CLE,1.0,W,8,3
7,139,2003-09-02,CLE,DET,GS-3,,4,3.0,4,6,2,3,2,2,0,3.00,16,56,31,8,1,7,4,0,0,0,34,,,0,0,0,13,0,0,1,1,0,1,1.04,-0.435,.00,0.00%,-4.48,1b start a 2,3b 3 out d4,,DET,2.3333333333333335,L,6,8
8,144,2003-09-07,CLE,CHW,GS-6,,4,5.1,4,2,2,4,4,0,0,3.06,22,89,48,15,8,6,8,3,1,0,52,,,0,1,0,17,0,0,0,0,0,0,1.34,0.069,.00,0.00%,1.10,1b start tie,6b 1-3 1 out a1,,CHW,1.5686274509803924,L,3,7
9,150,2003-09-14,CLE,MIN,GS-7,,6,7.0,5,3,3,1,7,1,0,3.19,25,105,70,11,7,5,12,3,0,0,61,,,0,1,0,24,2,0,0,0,0,0,1.02,-0.035,.00,0.00%,0.66,1t start tie,7t 3 out tie,,CLE,0.8571428571428571,L,3,5
10,157,2003-09-21,CLE,BOS,GS-7,L(3-2),6,7.0,3,2,2,2,7,0,1,3.10,27,99,63,16,7,5,12,1,4,0,68,,,0,0,0,24,1,0,0,0,0,0,.84,0.087,.00,0.00%,1.66,1t start tie,7t 3 out d2,,CLE,0.7142857142857143,L,0,2
11,162,2003-09-28,CLE,TOR,GS-3,L(3-3),6,3.0,3,4,4,4,0,1,1,3.61,15,67,36,6,5,5,5,2,1,0,33,,,0,0,0,10,0,0,0,2,0,0,.71,-0.236,.00,0.00%,-2.30,1b start tie,3b 3 out d4,,TOR,2.3333333333333335,L,2,6
12,3,2004-04-07,CLE,MIN,GS-5,,99,4.1,6,2,2,4,2,0,1,4.15,23,95,45,15,4,6,10,4,1,0,41,,,1,0,0,18,3,0,0,1,0,0,1.21,0.011,1.23,0.01%,-0.12,1b start tie,5b 12- 1 out a4,,MIN,2.439024390243903,W,11,4
13,8,2004-04-12,CLE,MIN,GS-6,W(1-0),4,6.0,5,2,2,4,1,0,0,3.48,24,103,65,20,3,10,9,4,1,0,51,,,0,0,0,20,0,0,0,3,0,1,1.10,0.166,1.02,0.09%,1.17,1t start tie,6t 3 out a3,,CLE,1.5,W,6,3
14,13,2004-04-18,CLE,DET,GS-6,W(2-0),5,5.1,6,3,3,0,6,0,0,4.02,21,90,58,11,8,5,10,4,3,0,50,,,1,1,1,21,2,0,0,0,0,0,.77,0.063,.69,0.03%,-0.38,1t start tie,6t 1-- 1 out a2,,CLE,1.1764705882352942,W,9,7
15,18,2004-04-24,CLE,DET,GS-6,,5,6.0,5,2,2,5,6,0,2,3.74,29,105,59,17,9,7,9,3,3,0,55,,,1,0,0,22,2,0,0,0,0,0,1.35,0.083,1.06,0.04%,1.17,1b start tie,6b 3 out tie,,DET,1.6666666666666667,L,2,5
16,22,2004-04-30,CLE,BAL,GS-7,W(3-0),5,7.0,5,1,1,4,5,0,0,3.14,30,104,65,20,7,9,12,3,2,0,64,,,1,0,0,25,0,0,0,0,1,0,.74,0.081,.53,0.04%,2.70,1t start tie,7t 3 out a8,,CLE,1.2857142857142858,W,11,2
