,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,66,2019-06-11,COL,CHC,9-GF,,99,1.0,3,2,2,1,1,0,0,18.0,7,31,18,6,4,1,4,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.01,0.0,0.01,0.00%,-1.38,-2.15,0.0,9t --- 0 out a9,9t end a 7,,COL,4.0,W,10,3
1,2,67,2019-06-12,COL,CHC,8-8,,0,1.0,1,2,2,0,2,1,1,18.0,5,16,11,2,6,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.03,-0.002,0.03,0.00%,-1.38,1.05,3.0,8t --- 0 out d8,8t 3 out d10,,COL,1.0,L,1,10
2,3,149,2019-09-14,COL,SDP,8-8,,93,0.0,2,2,2,0,0,0,0,27.0,2,5,4,2,0,0,2,1,0,0,,0,0,0,0,0,2,2,0,0,0,0,0,0.26,-0.032,0.0,0.00%,-1.64,-5.2,-6.0,8t --- 0 out a6,8t -2- 0 out a5,,COL,inf,W,11,10
3,4,152,2019-09-17,COL,NYM,6-6,,2,0.0,1,0,0,0,0,0,0,27.0,1,4,3,0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.12,-0.005,0.0,0.00%,-0.14,-0.6,0.0,6t --- 2 out d4,6t 1-- 2 out d4,,COL,inf,L,1,6
4,5,153,2019-09-18,COL,NYM,6-6,,0,0.0,0,0,0,1,0,0,0,27.0,1,5,1,1,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,2.56,-0.086,0.0,0.00%,-0.67,-0.6,0.0,6t 12- 1 out a1,6t 123 1 out a1,,COL,inf,L,4,7
5,6,154,2019-09-20,COL,LAD,7-GF(8),,1,1.2,1,0,0,0,2,0,0,14.73,6,26,17,5,4,0,4,1,0,0,,2,2,0,0,0,6,1,0,0,0,0,0,0.02,-0.004,0.0,0.00%,-0.57,7.15,11.0,7b 12- 1 out d6,8b end d 7,,LAD,0.8333333333333334,L,5,12
6,7,157,2019-09-24,COL,SFG,12-12,,3,0.2,0,0,0,0,0,0,0,12.46,3,10,7,1,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,1,2.79,0.073,0.0,0.00%,0.27,1.5,2.0,12b --- 0 out tie,12b 1-- 2 out tie,,SFG,0.0,W,8,5
7,8,158,2019-09-25,COL,SFG,6-6,,0,1.0,0,0,0,0,0,0,0,10.13,3,9,6,1,2,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.62,0.047,0.0,0.00%,0.5,2.25,3.0,6b --- 0 out d1,6b 3 out d1,,SFG,0.0,L,1,2
8,9,159,2019-09-26,COL,SFG,6-6,,0,1.0,2,0,0,0,0,0,0,8.53,4,16,12,3,1,1,3,2,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.67,0.047,0.0,0.00%,0.5,1.05,3.0,6b --- 0 out d1,6b 3 out d1,,SFG,2.0,L,3,8
9,10,161,2019-09-28,COL,MIL,8-8,,1,1.0,0,0,0,0,3,0,0,7.36,3,16,11,3,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.49,0.04,0.0,0.00%,0.62,8.25,12.0,8t --- 0 out d2,8t 3 out d2,,COL,0.0,W,3,2
