Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,117,2016-08-13,ATL,WSN,6-6,,99,1.0,3,1,1,0,1,0,0,9.00,6,23,14,4,2,5,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.12,-0.010,.00,0.00%,-0.49,6b --- 0 out d5,6b 3 out d6,,WSN,3.0,L,6,7
2,120,2016-08-17,ATL,MIN,9-9,,3,0.1,1,4,4,3,0,0,0,33.75,5,26,10,4,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.09,-0.012,.00,0.00%,-2.41,9t --- 0 out d4,9t 12- 1 out d6,,ATL,40.0,L,3,10
3,56,2017-06-06,ATL,PHI,9-GF,,99,1.0,1,0,0,0,1,0,0,0.00,3,12,7,3,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.32,0.019,.18,0.01%,0.52,9t --- 0 out d2,9t end d 2,,ATL,1.0,L,1,3
4,63,2017-06-12,ATL,WSN,6-7,,5,2.0,1,0,0,1,2,0,0,0.00,8,26,17,4,6,2,3,2,1,0,,0,0,0,0,0,7,1,0,1,0,0,0,.29,0.033,.19,0.01%,1.08,6b --- 0 out d3,7b 3 out d3,,WSN,1.0,W,11,10
5,65,2017-06-14,ATL,WSN,9-GF,,1,1.0,1,0,0,0,0,0,0,0.00,4,11,7,1,0,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.54,9b --- 0 out a11,9b end a11,,WSN,1.0,W,13,2
6,67,2017-06-17,ATL,MIA,6-6,,2,0.0,0,1,1,1,0,0,0,2.25,1,5,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,.96,-0.006,.44,0.00%,-0.12,6t -2- 2 out d2,6t 12- 2 out d2,,ATL,inf,W,8,7
7,72,2017-06-22,ATL,SFG,5-5,W(1-0),4,0.2,1,0,0,1,0,0,0,1.93,4,16,8,3,0,1,2,2,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.49,0.056,.75,0.02%,0.69,5t -2- 1 out d2,5t 3 out d2,,ATL,10.0,W,12,11
8,75,2017-06-25,ATL,MIL,8-8,,2,1.0,1,0,0,0,1,0,0,1.59,4,24,18,4,3,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.02,0.001,.01,0.00%,0.52,8t --- 0 out d7,8t 3 out d7,,ATL,1.0,L,0,7
9,101,2017-07-28,ATL,PHI,7-GF(8),,32,2.0,4,2,2,1,0,1,0,3.52,10,31,17,3,2,4,5,4,0,0,,0,0,0,0,0,9,0,0,0,1,0,0,.02,-0.003,.01,0.00%,-0.99,7b --- 0 out d6,8b end d 7,,PHI,2.5,L,3,10
10,104,2017-07-31,ATL,PHI,8-GF(8),,2,1.0,0,0,0,0,1,0,0,3.12,3,11,6,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.03,0.00%,0.51,8b --- 0 out d2,8b end d 2,,PHI,0.0,L,6,7
11,107,2017-08-03,ATL,LAD,6-7,,2,2.0,4,3,3,0,2,0,1,5.06,10,37,22,6,1,6,1,0,0,0,,0,0,0,0,0,8,0,0,0,1,1,0,.62,-0.126,.09,-0.01%,-1.97,6t --- 0 out d2,7t 3 out d5,,ATL,2.0,L,4,7
