,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,63,2015-06-13,SFN,ARI,7-7,,99,1.0,1,0,0,0,1,0,0,0.0,3,14,10,4,4,1,1,0,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,0.44,0.031,0.65,0.03%,0.46,7t --- 0 out d2,7t 3 out d2,,SFG,1.0,L,2,4
1,2,64,2015-06-14,SFN,ARI,9-GF,,0,1.0,1,0,0,0,2,0,0,0.0,3,14,11,2,1,0,1,1,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,0.05,0.003,0.06,0.00%,0.46,9t --- 0 out d4,9t end d 4,,SFG,1.0,L,0,4
2,3,69,2015-06-19,SFN,LAD,9-9,,4,0.2,1,1,1,2,0,0,0,3.38,5,17,8,4,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.24,-0.006999999999999999,0.43,-0.01%,-0.96,9b --- 0 out a5,9b 12- 2 out a4,,LAD,15.0,W,9,5
3,4,71,2015-06-21,SFN,LAD,6-7,,1,2.0,0,0,0,1,1,0,0,1.93,7,25,15,5,2,2,3,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.88,6b --- 0 out d9,7b 3 out d9,,LAD,0.5,L,2,10
4,5,75,2015-06-26,SFN,COL,8-9,,4,1.2,4,2,2,0,0,1,0,4.26,8,24,22,6,3,2,6,5,0,0,,0,0,0,0,0,8,0,1,0,1,0,0,0.16,-0.011000000000000001,0.24,-0.01%,-1.29,8t --- 0 out d3,9t 1-- 2 out d5,,SFG,3.333333333333333,L,6,8
5,6,80,2015-07-02,SFN,MIA,6-6,,5,1.0,0,0,0,0,1,0,0,3.68,3,10,7,0,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.33,0.025,0.47,0.02%,0.45,6b --- 0 out d2,6b 3 out d2,,MIA,0.0,L,4,5
6,7,125,2015-08-25,SFN,CHC,9-GF,,53,1.0,0,0,0,0,0,0,0,3.24,3,14,10,2,1,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006999999999999999,0.16,0.01%,0.46,9t --- 0 out d3,9t end d 3,,SFG,0.0,L,5,8
7,8,127,2015-08-27,SFN,CHC,8-8,,1,1.0,0,0,0,0,2,0,0,2.89,3,22,14,1,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.27,0.02,0.47,0.02%,0.46,8t --- 0 out a4,8t 3 out a4,,SFG,0.0,W,9,1
8,9,129,2015-08-29,SFN,STL,9-GF,,1,1.0,3,2,2,0,0,0,0,4.35,6,19,14,5,0,3,3,0,0,0,,0,0,0,0,0,6,1,1,0,0,0,0,0.06,-0.01,0.1,-0.01%,-1.54,9t --- 0 out d4,9t end d 6,,SFG,3.0,L,0,6
9,10,130,2015-08-30,SFN,STL,8-8,,0,0.2,2,1,1,1,1,0,0,4.91,5,19,12,2,2,1,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.59,-0.06,0.9,-0.06%,-0.95,8t --- 0 out d2,8t 12- 2 out d3,,SFG,15.0,L,5,7
10,11,131,2015-08-31,SFN,LAD,14-14,L(0-1),0,0.0,2,1,1,1,0,0,0,5.73,3,11,6,2,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.94,-0.309,7.92,-0.50%,-1.81,14b --- 0 out tie,14b 123 0 out tie,,LAD,inf,L,4,5
