,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,141,2004-09-11,ANA,CHW,8-8,,99,0.2,0,0,0,0,0,0,0,0.0,2,6,5,1,0,2,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,0.04,0.002,0.08,0.00%,0.96,8t 12- 1 out d7,8t 3 out d7,,ANA,0.0,L,6,13
1,2,142,2004-09-12,ANA,CHW,9-GF,,0,1.0,0,0,0,0,0,0,0,0.0,3,12,7,0,1,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.55,9t --- 0 out a11,9t end a11,,ANA,0.0,W,11,0
2,3,152,2004-09-22,ANA,SEA,6-8,,9,1.1,7,3,3,1,2,0,0,9.0,12,51,31,7,7,4,5,1,1,0,,2,2,0,0,0,11,1,0,0,0,0,0,0.03,-0.008,0.06,-0.01%,-4.84,6t 12- 2 out d8,8t 123 0 out d9,,ANA,7.272727272727272,L,6,16
3,4,4,2006-04-07,TBA,TOR,5-7,W(1-0),99,1.1,4,1,1,0,1,1,0,6.75,8,32,22,5,3,4,3,1,0,0,,1,0,0,0,0,8,1,0,0,0,0,0,1.74,-0.129,1.87,-0.08%,-0.59,5b 1-- 2 out d3,7b 1-- 0 out a1,,TOR,3.636363636363636,W,9,8
4,5,7,2006-04-10,TBA,BAL,6-7,,2,2.0,3,0,0,0,0,0,0,2.7,8,26,18,5,2,4,4,0,2,0,,0,0,0,0,0,8,0,0,0,1,0,0,0.23,0.019,0.26,0.01%,1.09,6t --- 0 out d5,7t 3 out d5,,TBD,1.5,L,3,6
5,6,10,2006-04-13,TBA,BAL,7-7,H(1),2,1.0,0,0,0,0,0,0,0,2.08,3,12,7,1,3,0,3,1,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.4,0.094,1.48,0.06%,0.94,7t 1-- 0 out a3,7t 3 out a3,,TBD,0.0,L,5,6
6,7,13,2006-04-16,TBA,KCR,7-8,H(2),2,1.1,2,0,0,2,0,0,0,1.59,8,32,18,6,1,2,4,0,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.1,-0.008,1.09,-0.01%,-0.53,7t --- 0 out a2,8t 123 1 out a4,,TBD,3.636363636363636,W,9,5
7,8,14,2006-04-18,TBA,BOS,7-7,BS(1),1,0.1,1,2,2,1,0,0,0,4.5,3,12,5,3,0,0,2,1,0,0,,1,1,0,0,0,2,1,0,0,0,0,0,2.56,-0.17800000000000002,3.04,-0.13%,-0.91,7b -2- 1 out a1,7b -23 2 out tie,,BOS,20.0,L,4,7
8,9,17,2006-04-21,TBA,TEX,3-4,,2,1.2,5,4,4,0,3,1,2,8.22,12,40,23,5,7,1,6,3,1,0,,3,3,0,0,0,10,3,0,0,0,0,0,0.75,-0.266,0.73,-0.16%,-4.8,3b 123 1 out tie,4b 3 out d7,,TEX,4.166666666666667,L,7,13
9,10,20,2006-04-25,TBA,NYY,6-6,,3,0.0,2,3,3,1,0,0,0,11.74,3,8,2,0,0,0,2,2,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.41,-0.067,0.39,-0.04%,-2.35,6b --- 0 out d3,6b 1-3 0 out d4,,NYY,inf,L,1,9
