,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2004-04-05,CHN,CIN,6-6,H(1),99,1.0,0,0,0,0,2,0,0,0.0,3,13,9,6,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.08800000000000001,1.16,0.05%,0.5,6b --- 0 out a1,6b 3 out a1,,CIN,0.0,W,7,4
1,2,2,2004-04-07,CHN,CIN,7-7,,1,1.0,0,0,0,0,1,0,0,0.0,3,11,9,4,0,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.16,0.013000000000000001,0.17,0.01%,0.5,7b --- 0 out d3,7b 3 out d3,,CIN,0.0,L,1,3
2,3,4,2004-04-09,CHN,ATL,11-11,,1,1.0,0,0,0,0,1,0,0,0.0,3,11,9,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.85,0.142,1.68,0.08%,0.53,11b --- 0 out tie,11b 3 out tie,,ATL,0.0,W,2,1
3,4,6,2004-04-11,CHN,ATL,9-GF,,1,1.0,2,1,1,0,2,0,0,2.25,5,21,15,4,1,0,3,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.48,9b --- 0 out a9,9b end a 8,,ATL,2.0,W,10,2
4,5,7,2004-04-12,CHN,PIT,4-5,,0,1.1,2,1,1,1,0,0,0,3.38,7,21,11,3,1,3,3,1,1,0,,3,0,0,0,0,5,1,0,0,0,0,0,0.6,0.001,0.61,0.00%,0.32,4t 123 2 out d4,5t 3 out d5,,CHC,2.727272727272727,L,2,13
5,6,9,2004-04-15,CHN,PIT,8-8,,2,1.0,3,2,2,0,0,1,0,5.68,6,22,14,3,0,2,4,0,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.02,0.0,0.02,0.00%,-1.47,8t --- 0 out a9,8t 3 out a7,,CHC,3.0,W,10,5
6,7,10,2004-04-16,CHN,CIN,6-6,,0,0.1,4,5,5,1,0,2,0,12.15,6,21,10,1,3,0,5,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.91,-0.41600000000000004,0.97,-0.27%,-4.02,6t --- 0 out tie,6t 1-- 1 out d4,,CHC,50.0,W,11,10
7,8,15,2004-04-21,CHN,PIT,7-7,,4,1.0,0,0,0,0,1,0,0,10.57,3,13,8,3,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.001,0.0,0.00%,0.51,7b --- 0 out a12,7b 3 out a12,,PIT,0.0,W,12,1
8,9,19,2004-04-26,CHN,ARI,5-5,,4,0.2,0,0,0,0,2,0,0,9.72,2,10,7,1,5,0,0,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,0.18,0.0,0.21,0.00%,0.46,5b -23 1 out d6,5b 3 out d7,,ARI,0.0,L,0,9
9,10,20,2004-04-27,CHN,ARI,4-4,,0,0.1,2,1,1,0,0,1,0,10.38,3,14,8,3,0,0,3,1,0,0,,2,2,0,0,0,3,1,0,0,0,0,0,0.28,-0.10800000000000001,0.33,-0.08%,-2.54,4b 12- 2 out d3,4b 3 out d6,,ARI,20.0,L,1,10
10,11,44,2004-05-25,CHN,HOU,8-GF(8),,27,0.2,0,0,0,1,0,0,0,9.64,3,13,7,2,2,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.28,8b --- 1 out d5,8b end d 5,,HOU,5.0,L,0,5
11,12,45,2004-05-26,CHN,HOU,6-6,,0,1.0,1,1,1,0,1,0,0,9.58,4,11,7,2,2,2,1,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.56,-0.048,0.8,-0.04%,-0.48,6b --- 0 out d2,6b 3 out d3,,HOU,1.0,L,3,7
12,13,48,2004-05-29,CHN,PIT,6-7,,2,1.1,3,2,2,2,0,0,0,10.03,9,45,25,6,2,2,5,2,0,0,,2,1,0,0,0,6,2,0,1,0,1,0,0.47,-0.043,0.58,-0.03%,-1.57,6b -23 1 out d2,7b 1-3 2 out d5,,PIT,4.545454545454545,L,7,10
13,14,52,2004-06-02,CHN,HOU,9-GF,,3,1.0,0,0,0,2,0,0,0,9.24,4,20,9,2,3,1,1,1,0,0,,2,1,0,0,0,2,0,0,0,1,0,0,0.31,-0.003,0.39,0.00%,0.54,9t 12- 0 out d3,9t end d 4,,CHC,2.0,L,1,5
