,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,76,2014-06-19,ARI,MIL,8-8,,99,0.2,1,0,0,0,0,0,0,0.0,2,3,3,0,1,0,2,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,0.64,-0.038,0.1,0.00%,-0.36,8t -2- 1 out d2,8t 3 out d3,,ARI,5.0,L,1,4
1,2,78,2014-06-21,ARI,SFG,8-8,,1,1.0,1,0,0,2,0,0,0,0.0,6,15,6,0,1,1,3,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.86,0.024,0.18,0.00%,0.45,8t --- 0 out d2,8t 3 out d2,,ARI,3.0,L,4,6
2,3,79,2014-06-22,ARI,SFG,9-GF,,0,0.1,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.09,0.002,0.01,0.00%,0.3,9t -2- 2 out d4,9t end d 4,,ARI,0.0,L,1,4
3,4,80,2014-06-24,ARI,CLE,12-13,,1,2.0,2,0,0,1,2,0,0,0.0,8,33,16,6,3,3,2,0,0,0,,0,0,0,0,0,6,1,1,0,0,0,0,2.88,0.255,0.21,0.01%,0.9,12t --- 0 out tie,13t 3 out tie,,ARI,1.5,W,9,8
4,5,83,2014-06-28,ARI,SDP,6-6,H(1),3,0.2,0,0,0,1,2,0,0,0.0,3,13,7,1,3,0,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,3.6,0.132,0.35,0.01%,0.81,6b 12- 1 out a2,6b 3 out a2,,SDP,5.0,W,3,1
5,6,84,2014-06-29,ARI,SDP,7-7,,0,0.2,1,0,0,0,1,0,0,0.0,3,6,5,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.47,0.018000000000000002,0.06,0.00%,0.22,7b --- 0 out d1,7b 1-- 2 out d1,,SDP,5.0,L,1,2
6,7,86,2014-07-02,ARI,PIT,8-GF(8),,2,1.0,3,2,2,0,1,0,0,2.84,6,19,14,3,4,2,3,0,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.25,-0.040999999999999995,0.02,0.00%,-1.56,8b --- 0 out d2,8b end d 4,,PIT,3.0,L,1,5
7,8,87,2014-07-03,ARI,PIT,9-GF,,0,1.0,1,0,0,1,1,0,0,2.45,5,17,10,3,1,0,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.01,0.0,0.0,0.00%,0.44,9b --- 0 out a8,9b end a 8,,PIT,2.0,W,10,2
8,9,89,2014-07-05,ARI,ATL,6-6,,1,1.0,1,2,1,0,1,1,0,3.24,5,20,16,3,5,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,1,0.21,-0.051,0.01,0.00%,-1.57,6b --- 0 out d3,6b 3 out d5,,ATL,1.0,L,4,10
9,10,91,2014-07-07,ARI,MIA,7-7,,1,1.0,1,0,0,0,2,0,0,2.89,4,12,10,5,1,0,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.11,0.004,0.01,0.00%,0.45,7t --- 0 out a7,7t 3 out a7,,ARI,1.0,W,9,1
10,11,93,2014-07-09,ARI,MIA,8-8,,1,1.0,0,0,0,0,0,0,0,2.61,3,11,8,1,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.62,0.046,0.03,0.00%,0.45,8t --- 0 out d1,8t 3 out d1,,ARI,0.0,W,4,3
11,12,96,2014-07-13,ARI,SFG,6-6,,3,0.1,2,4,3,2,1,1,0,5.06,6,28,17,3,3,0,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.25,-0.068,0.02,0.00%,-4.04,6b --- 0 out d3,6b 1-- 1 out d7,,SFG,40.0,L,4,8
12,13,100,2014-07-21,ARI,DET,8-GF,,7,2.0,0,0,0,0,0,0,0,4.26,6,27,17,5,1,6,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.54,0.078,0.04,0.00%,0.9,8t --- 0 out d1,9t end d 1,,ARI,0.0,L,3,4
13,14,102,2014-07-23,ARI,DET,8-8,,1,1.0,4,4,4,0,2,1,0,6.59,7,31,20,4,3,1,4,3,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.43,-0.114,0.03,0.00%,-3.55,8t --- 0 out d2,8t 3 out d6,,ARI,4.0,L,5,11
14,15,104,2014-07-26,ARI,PHI,7-7,,2,1.0,0,0,0,0,1,0,0,6.14,3,13,8,4,0,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.13,0.083,0.03,0.00%,0.45,7b --- 0 out tie,7b 3 out tie,,PHI,0.0,W,10,6
15,16,105,2014-07-27,ARI,PHI,7-7,,0,0.1,0,0,0,0,0,0,0,6.0,1,5,2,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.64,0.017,0.03,0.00%,0.34,7b --3 2 out d2,7b 3 out d2,,PHI,0.0,L,2,4
16,17,111,2014-08-02,ARI,PIT,8-8,,5,0.2,0,0,0,0,0,0,0,5.74,2,11,6,1,1,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.18,0.009000000000000001,0.01,0.00%,0.64,8t -2- 1 out d4,8t 3 out d4,,ARI,0.0,L,3,8
17,18,114,2014-08-06,ARI,KCR,9-9,,3,0.1,1,1,1,0,0,0,1,6.19,3,7,6,2,0,0,2,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.79,-0.048,0.01,0.00%,-0.68,9t --- 0 out d1,9t 1-3 1 out d1,,ARI,10.0,L,3,4
18,19,115,2014-08-07,ARI,KCR,8-8,,0,1.0,0,0,0,1,1,0,0,5.82,4,21,11,4,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.17,0.012,0.0,0.00%,0.45,8t --- 0 out d3,8t 3 out d3,,ARI,1.0,L,2,6
19,20,117,2014-08-09,ARI,COL,9-GF,,1,1.0,0,0,0,0,1,0,0,5.5,3,9,6,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.45,9t --- 0 out a10,9t end a10,,ARI,0.0,W,14,4
