Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,4,2016-04-08,NYY,DET,7-GF(8),,99,2.0,2,1,1,0,2,1,0,4.50,8,36,20,1,6,2,4,0,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.10,-0.019,.10,-0.01%,0.02,7b --- 0 out d3,8b end d 4,,DET,1.0,L,0,4,,
2,44,2016-05-24,NYY,TOR,9-GF,,45,1.0,0,0,0,0,0,0,1,3.00,4,10,5,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.003,.06,0.00%,0.52,9t --- 0 out a6,9t end a 6,,NYY,0.0,W,6,0,,
3,48,2016-05-28,NYY,TBR,5-GF(8),,3,4.0,3,1,1,1,3,1,0,2.57,16,53,30,8,6,3,9,2,1,0,,2,2,0,0,0,14,2,0,0,0,0,0,.07,-0.013,.06,-0.01%,-0.09,5b 12- 0 out d5,8b end d 4,,TBR,1.0,L,5,9,,
4,74,2016-06-26,NYY,MIN,7-8,,28,1.2,1,1,1,1,0,1,0,3.12,7,22,13,4,1,2,4,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.07,-0.010,.07,-0.01%,-0.06,7t --- 0 out d5,8t --- 2 out d6,,NYY,1.6666666666666667,L,1,7,,
5,77,2016-06-29,NYY,TEX,7-GF,W(1-0),2,3.0,1,1,1,2,2,1,0,3.09,12,49,31,7,5,4,4,3,0,0,,0,0,1,0,0,10,0,0,0,0,0,0,.10,0.002,.06,0.00%,0.57,7t --- 0 out d4,9t end d 4,,NYY,1.0,W,9,7,,
6,82,2016-07-04,NYY,CHW,7-GF(8),,4,2.0,5,3,2,1,0,0,0,3.95,12,47,32,5,5,3,8,4,0,0,,0,0,1,0,0,11,1,0,0,1,0,1,.11,-0.031,.09,-0.01%,-2.03,7b --- 0 out d3,8b end d 6,,CHW,3.0,L,2,8,,
7,114,2016-08-11,NYY,BOS,7-8,W(2-0),37,2.0,0,0,0,0,2,0,0,3.45,6,28,19,6,3,3,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.91,0.142,.73,0.07%,1.08,7b --- 0 out d1,8b 3 out a2,,BOS,0.0,W,4,2,,
8,117,2016-08-14,NYY,TBR,4-7,,2,3.0,5,5,5,1,2,1,0,5.30,15,50,34,10,5,5,7,6,1,0,,2,2,0,0,0,14,1,0,0,0,0,0,.24,-0.100,.22,-0.06%,-5.09,4t 12- 2 out d4,7t --- 2 out d9,,NYY,2.0,L,3,12,,
9,122,2016-08-20,NYY,LAA,GS-7,W(3-0),5,6.0,3,0,0,1,5,0,1,4.01,22,85,54,20,7,9,6,3,1,0,70,,,0,0,0,20,0,0,0,0,0,0,.61,0.241,.41,0.10%,2.51,1b start a 3,7b 1-- 0 out a5,,LAA,0.6666666666666666,W,5,1,,
10,127,2016-08-26,NYY,BAL,GS-6,W(4-0),5,6.0,5,3,3,1,5,2,0,4.11,23,99,66,15,16,10,7,4,2,0,54,,,0,0,0,22,1,0,0,0,0,0,.48,0.031,.44,0.02%,0.14,1t start tie,6t 3 out a9,,NYY,1.0,W,14,4,,
