,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,63,2018-06-07,BOS,DET,GS-4,L(0-1),99,4.0,7,6,6,3,4,1,0,13.5,22,88,57,15,5,4,11,4,2,0,25.0,,,0,0,0,19,3,1,0,0,0,0,0.7,-0.348,0.61,-0.18%,-3.87,-1.0,6.0,1t start tie,4t 3 out d5,,BOS,2.5,L,2,7
1,2,93,2018-07-10,BOS,TEX,4-6,,32,2.1,4,3,3,1,1,0,1,12.79,12,49,27,5,5,4,5,4,0,0,,0.0,0.0,0,0,0,10,1,0,0,1,0,0,0.91,-0.03,0.7,-0.01%,-0.85,-2.35,1.0,4t --- 0 out a4,6t -23 1 out a4,,BOS,2.380952380952381,W,8,4
2,3,105,2018-07-28,,BAL,3-6,,17,3.1,10,8,8,3,1,0,0,15.83,21,82,45,6,5,8,9,6,0,0,,0.0,0.0,0,0,0,18,3,0,0,2,0,0,0.53,-0.222,0.06,-0.02%,-6.4,-14.3,-11.0,3b --- 0 out d1,6b -23 1 out d8,,BAL,4.193548387096774,L,2,11
3,4,109,2018-08-02,,LAA,3-7,W(1-1),4,5.0,2,2,2,1,4,0,0,11.66,18,71,47,11,10,9,4,3,0,0,,0.0,0.0,0,0,0,17,1,0,0,1,0,1,0.83,0.126,0.09,0.01%,0.48,17.45,33.0,3t --- 0 out tie,7t 3 out a2,,TBR,0.6,W,4,2
4,5,114,2018-08-08,,BAL,3-7,,5,5.0,2,1,1,2,3,1,0,9.15,19,68,44,6,13,7,7,2,2,0,,0.0,0.0,0,0,0,17,0,0,0,0,0,0,0.99,0.141,0.05,0.01%,1.48,12.85,21.0,3t --- 0 out tie,7t 3 out d1,,TBR,0.8,L,4,5
5,6,119,2018-08-14,,NYY,2-6,,5,5.0,2,2,2,2,8,1,0,8.03,19,93,53,14,13,3,6,3,1,0,,0.0,0.0,0,0,0,17,1,0,0,0,0,0,0.56,0.0,0.02,0.00%,0.56,20.85,33.0,2b --- 0 out d1,6b 3 out d3,,NYY,0.8,L,1,4
6,7,124,2018-08-19,,BOS,2-6,W(2-1),4,4.0,1,0,0,2,3,0,0,6.91,14,67,42,9,7,6,3,2,1,0,,1.0,0.0,0,0,0,12,0,0,0,2,0,1,1.45,0.314,0.03,0.00%,2.39,17.2,33.0,2b --3 2 out a1,6b --- 2 out a1,,BOS,0.75,W,2,0
7,8,129,2018-08-24,,BOS,2-7,W(3-1),4,5.1,7,3,3,3,4,0,0,6.62,24,97,59,13,13,8,9,5,1,0,,2.0,0.0,0,0,0,21,0,0,0,2,0,0,0.6,-0.049,0.05,0.00%,-0.03,12.0,31.0,2t 1-3 2 out tie,7t 3 out a7,,TBR,1.9607843137254903,W,10,3
8,9,133,2018-08-29,,ATL,3-5,W(4-1),4,3.0,4,0,0,3,2,0,0,6.08,15,49,26,5,3,4,6,3,0,0,,0.0,0.0,0,0,0,12,0,0,0,0,0,0,1.47,0.134,0.07,0.00%,1.46,10.55,27.0,3b --- 0 out a1,5b 3 out a5,,ATL,2.333333333333333,W,8,5
9,10,138,2018-09-04,,TOR,4-6,H(1),5,2.2,1,0,0,0,4,0,0,5.67,9,31,24,4,7,4,1,0,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,1.32,0.16899999999999998,0.14,0.01%,1.18,13.4,20.0,4b --- 0 out a1,6b -2- 2 out a1,,TOR,0.4545454545454545,W,4,0
10,11,143,2018-09-10,,CLE,3-5,,5,2.1,4,1,1,1,3,0,1,5.57,13,51,33,7,6,4,4,2,0,0,,0.0,0.0,0,0,0,11,2,0,0,0,0,0,1.14,-0.109,0.11,-0.01%,-0.91,5.65,13.0,3t --- 0 out a3,5t -23 1 out a2,,TBR,2.380952380952381,W,6,5
11,12,150,2018-09-18,,TEX,7-8,,7,2.0,2,0,0,0,1,0,0,5.32,8,22,16,6,1,2,5,2,1,0,,0.0,0.0,0,0,0,8,1,0,0,0,0,0,0.57,0.07400000000000001,0.04,0.00%,1.13,5.3,9.0,7b --- 0 out a4,8b 3 out a4,,TEX,1.0,W,4,0
12,13,153,2018-09-21,,TOR,2-4,W(5-1),2,3.0,2,2,2,1,2,2,0,5.36,11,47,28,8,5,3,5,0,0,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.89,-0.08,0.03,0.00%,-0.5,8.95,21.0,2b --- 0 out a1,4b 3 out tie,,TOR,1.0,W,11,3
13,14,157,2018-09-25,,NYY,3-6,,3,3.2,4,3,3,2,2,1,1,5.51,18,65,38,7,8,8,5,0,1,0,,3.0,3.0,0,0,0,14,1,0,0,0,1,0,0.37,-0.168,0.0,0.00%,-2.95,2.05,8.0,3t 123 1 out d2,6t 3 out d6,,TBR,1.875,L,2,9
14,15,1,2019-03-28,,HOU,7-GF,,99,3.0,4,0,0,0,5,0,0,0.0,13,54,38,10,7,2,6,5,1,0,,0.0,0.0,0,0,0,13,2,0,0,0,0,0,0.18,0.027000000000000003,0.17,0.02%,1.61,14.35,24.0,7t --- 0 out d4,9t end d 4,,TBR,1.3333333333333333,L,1,5
15,16,4,2019-03-31,,HOU,8-8,H(1),2,0.2,0,0,0,0,0,0,0,0.0,1,9,7,1,0,1,0,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,1,0,0,2.01,0.086,1.92,0.05%,0.56,1.5,2.0,8t 1-- 1 out a2,8t 3 out a2,,TBR,0.0,W,3,1
