,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,2,2016-04-05,TEX,SEA,7-7,L(0-1),99,0.2,3,2,2,0,1,0,0,27.0,5,16,12,3,3,1,3,3,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.82,-0.287,2.09,-0.20%,-1.7,7t --- 0 out tie,7t 1-- 2 out d2,,TEX,15.0,L,2,10,,
1,2,3,2016-04-06,TEX,SEA,9-GF,,0,1.0,1,0,0,0,0,0,0,10.8,4,15,10,2,0,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.06,0.004,0.06,0.00%,0.54,9t --- 0 out d4,9t end d 4,,TEX,1.0,L,5,9,,
2,3,5,2016-04-08,TEX,LAA,8-8,H(1),1,0.1,0,0,0,0,0,0,0,9.0,1,6,3,2,0,0,1,1,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,2.19,0.057,2.14,0.03%,0.76,8b 123 2 out a4,8b 3 out a4,,LAA,0.0,W,7,3,,
3,4,7,2016-04-10,TEX,LAA,7-7,,1,0.2,0,0,0,0,0,0,0,6.75,2,9,4,1,0,1,1,0,0,0,,3,1,0,0,0,1,0,0,0,0,1,0,1.39,-0.003,1.48,0.00%,0.55,7b 123 1 out d1,7b 3 out d2,,LAA,0.0,L,1,3,,
4,5,10,2016-04-13,TEX,SEA,7-9,,2,2.1,1,0,0,0,2,0,0,3.6,8,25,20,5,2,2,4,1,0,0,,2,0,0,0,0,8,0,0,0,0,0,0,1.87,0.28300000000000003,2.1,0.19%,1.47,7b 1-3 2 out d1,9b 3 out tie,,SEA,0.4761904761904762,L,2,4,,
5,6,14,2016-04-19,TEX,HOU,6-6,H(2),5,1.0,1,0,0,0,0,0,0,3.0,4,18,13,3,0,1,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.54,0.069,1.78,0.05%,0.54,6t --- 0 out a2,6t 3 out a2,,TEX,1.0,W,7,5,,
6,7,16,2016-04-21,TEX,HOU,7-8,,1,1.2,2,2,2,0,2,1,0,4.7,7,25,20,2,5,3,2,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.28,0.015,0.36,0.01%,-1.03,7t --- 0 out a4,8t --- 2 out a3,,TEX,1.6666666666666667,W,7,4,,
7,8,18,2016-04-23,TEX,CHW,7-7,H(3),1,1.0,0,0,0,0,1,0,0,4.15,3,17,11,2,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.41,0.107,1.64,0.07%,0.49,7b --- 0 out a1,7b 3 out a1,,CHW,0.0,L,3,4,,
8,9,21,2016-04-26,TEX,NYY,9-GF,,2,1.0,2,0,0,0,1,0,0,3.72,5,15,11,3,0,1,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.54,9t --- 0 out a9,9t end a 9,,TEX,2.0,W,10,1,,
9,10,24,2016-04-30,TEX,LAA,8-8,,3,1.0,1,0,0,0,0,0,0,3.38,3,11,8,1,2,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.09,0.004,0.11,0.00%,0.54,8t --- 0 out a7,8t 3 out a7,,TEX,1.0,W,7,2,,
