,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,41,2014-05-14,MIA,LAD,GS-6,W(1-0),99,6.0,7,2,2,1,7,1,0,3.0,26,93,66,19,10,9,9,6,0,0,56.0,,,1,0,0,25,2,0,0,0,0,0,0.33,0.08,0.34,0.05%,0.55,1b start tie,6b 3 out a11,,LAD,1.3333333333333333,W,13,3,,
1,2,46,2014-05-20,MIA,PHI,GS-6,L(1-1),5,5.1,6,5,5,1,2,1,0,5.56,23,89,57,19,2,8,13,6,1,0,37.0,,,2,0,0,22,3,0,0,0,0,0,1.05,-0.29,1.27,-0.21%,-1.98,1t start tie,6t -2- 1 out d1,,MIA,1.3725490196078431,L,5,6,,
2,3,70,2014-06-17,MIA,CHC,GS-7,,27,6.1,6,4,4,1,5,1,1,5.6,27,99,69,17,11,4,16,7,1,0,49.0,,,2,0,0,24,2,0,0,0,1,0,1.08,-0.051,1.33,-0.04%,-0.38,1t start tie,7t 1-- 1 out tie,,MIA,1.1475409836065575,W,6,5,,
3,4,75,2014-06-22,MIA,NYM,GS-4,L(1-2),4,3.2,7,7,7,2,1,1,0,7.59,20,82,52,15,3,5,12,7,0,0,18.0,,,0,0,0,14,2,0,0,0,2,0,0.89,-0.34600000000000003,1.15,-0.27%,-5.32,1t start tie,4t --- 2 out d7,,MIA,2.8125,L,5,11,,
4,5,80,2014-06-27,MIA,OAK,GS-3,,4,3.0,5,2,2,0,2,0,0,7.4,14,42,29,9,3,7,5,3,1,0,43.0,,,0,0,0,14,0,0,0,0,0,0,0.98,-0.10099999999999999,1.07,-0.07%,-0.68,1t start tie,3t 3 out d2,,MIA,1.6666666666666667,L,5,9,,
5,6,117,2014-08-10,MIA,CIN,8-GF(8),,43,1.0,1,0,0,0,2,0,0,7.11,4,13,11,3,2,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.44,8b --- 0 out d5,8b end d 5,,CIN,1.0,L,2,7,,
6,7,120,2014-08-13,MIA,STL,9-GF,,2,1.0,0,0,0,0,1,0,0,6.84,3,12,8,3,2,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.44,9t --- 0 out d5,9t end d 5,,MIA,0.0,L,2,5,,
7,8,137,2014-09-02,MIA,NYM,4-4,,19,1.0,4,3,3,0,1,0,0,7.57,7,32,21,2,3,5,1,1,0,0,,0.0,0.0,1,0,0,6,1,0,0,0,0,0,0.89,-0.243,0.25,-0.04%,-2.56,4t --- 0 out d1,4t 3 out d4,,MIA,4.0,L,6,8,,
8,9,145,2014-09-11,MIA,MIL,5-6,,8,1.2,1,0,0,0,1,0,1,7.14,7,29,16,4,3,2,3,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.13,0.015,0.02,0.00%,0.7,5b --- 0 out d4,6b 1-- 2 out d4,,MIL,0.8333333333333334,L,2,4,,
9,10,148,2014-09-14,MIA,PHI,8-8,W(2-2),2,0.1,0,0,0,0,0,0,0,7.06,1,6,3,1,0,1,0,0,0,0,,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0.29,0.006999999999999999,0.0,0.00%,0.73,8b 123 2 out d3,8b 3 out d3,,PHI,0.0,W,5,4,,
10,11,152,2014-09-18,MIA,WSN,6-7,,3,2.0,2,0,0,0,1,0,0,6.61,8,24,20,5,4,4,3,2,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.16,0.016,0.0,0.00%,0.88,6t --- 0 out d5,7t 3 out d4,,MIA,1.0,L,2,6,,
11,12,160,2014-09-26,MIA,WSN,9-GF,,7,1.0,1,0,0,0,1,0,0,6.4,4,15,11,4,1,1,2,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.46,9b --- 0 out a8,9b end a 8,2.0,WSN,1.0,W,15,7,,
12,13,161,2014-09-27,MIA,WSN,8-GF(8),,0,0.2,0,0,0,0,2,0,0,6.27,2,12,7,1,3,0,0,0,0,0,,2.0,0.0,0,0,0,2,0,0,0,0,0,0,0.05,0.002,0.0,0.00%,0.87,8b 12- 1 out d5,8b end d 5,,WSN,0.0,L,1,5,,
13,14,3,2015-04-09,CIN,PIT,GS-6,,99,6.0,5,2,2,1,6,1,1,3.0,25,73,47,11,12,5,12,6,3,0,59.0,,,1,0,0,22,0,0,0,0,0,0,1.33,0.021,1.52,0.01%,0.79,1t start tie,6t 3 out d2,,CIN,1.0,W,3,2,,
14,15,8,2015-04-14,CIN,CHC,GS-7,W(1-0),4,7.0,2,0,0,2,5,0,0,1.38,24,97,60,19,8,9,8,1,2,0,76.0,,,1,0,0,22,0,0,0,1,0,0,0.8,0.342,0.94,0.24%,3.19,1b start tie,7b 3 out a3,,CHC,0.5714285714285714,W,3,2,,
15,16,13,2015-04-20,CIN,MIL,GS-8,W(2-0),5,8.0,2,0,0,1,5,0,0,0.86,28,91,67,17,8,12,10,5,0,0,82.0,,,0,0,0,27,1,0,0,0,0,2,0.7,0.321,0.65,0.18%,3.71,1b start tie,8b 3 out a6,,MIL,0.375,W,6,1,,
