,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,5,2009-04-11,ATL,WSN,GS-6,W(1-0),99,6.0,4,3,3,4,8,1,0,4.5,25,89,54,18,7,4,9,4,1,0,56.0,,,0,0,0,21,0,0,0,0,0,0,0.86,0.02,1.01,0.01%,-0.04,1t start tie,6t 3 out a1,,ATL,1.3333333333333333,W,5,3
1,2,9,2009-04-16,ATL,FLA,GS-6,L(1-1),4,6.0,5,5,4,3,7,1,0,5.25,27,109,69,20,16,10,7,1,0,0,48.0,,,0,0,0,22,1,1,0,0,1,0,0.8,-0.281,0.99,-0.21%,-2.04,1t start tie,6t 3 out d3,,ATL,1.3333333333333333,L,2,6
2,3,14,2009-04-21,ATL,WSN,GS-6,L(1-2),4,5.0,7,4,2,3,2,1,0,4.76,24,93,57,15,7,9,11,6,0,0,40.0,,,0,1,0,21,3,1,0,1,0,1,1.29,-0.281,1.25,-0.16%,-1.46,1b start a 3,6b --3 0 out tie,,WSN,2.0,L,3,4
3,4,18,2009-04-26,ATL,CIN,GS-5,L(1-3),4,4.2,8,8,8,1,1,2,2,7.06,23,78,50,10,6,11,8,3,0,0,16.0,,,0,1,0,20,2,0,0,0,0,0,0.94,-0.22,1.0,-0.14%,-5.62,1b start tie,5b --- 2 out d8,,CIN,2.142857142857143,L,2,8
4,5,26,2009-05-05,ATL,NYM,GS-5,L(1-4),8,5.0,8,2,2,3,7,0,0,6.41,27,113,67,23,11,5,12,4,1,0,47.0,,,1,0,0,23,3,0,1,0,0,1,1.2,-0.004,1.09,0.00%,0.47,1t start tie,5t 3 out d2,,ATL,2.2,L,3,4
5,6,31,2009-05-10,ATL,PHI,GS-6,W(2-4),4,6.0,5,2,2,4,6,0,0,5.79,27,95,53,15,11,5,12,3,2,0,56.0,,,0,0,0,23,3,0,0,0,0,0,1.26,0.053,1.28,0.03%,1.01,1b start a 1,6b 3 out d1,,PHI,1.5,W,4,2
6,7,36,2009-05-16,ATL,ARI,GS-5,L(2-5),5,5.0,5,3,3,1,4,0,0,5.73,20,73,48,13,7,5,10,2,1,0,48.0,,,0,1,0,18,3,1,0,0,1,0,0.75,-0.11800000000000001,0.8,-0.08%,-0.53,1t start tie,5t 3 out d3,,ATL,1.2,L,0,12
7,8,41,2009-05-22,ATL,TOR,GS-8,W(3-5),5,8.0,3,0,0,0,7,0,0,4.73,27,106,71,19,12,8,12,3,1,0,83.0,,,0,0,0,26,1,0,0,0,0,0,1.16,0.546,1.16,0.33%,3.95,1t start tie,8t 3 out tie,,ATL,0.375,W,1,0
8,9,46,2009-05-27,ATL,SFG,GS-6,L(3-6),4,5.2,9,4,3,4,2,0,1,4.73,29,98,58,13,4,9,13,4,3,0,35.0,,,3,0,0,23,3,0,0,1,0,0,1.03,-0.10800000000000001,1.12,-0.07%,-0.39,1b start tie,6b 12- 2 out d2,,SFG,2.5,L,3,6
9,10,51,2009-06-02,ATL,CHC,GS-7,,5,7.0,7,4,3,1,2,1,0,4.63,29,96,61,18,5,13,13,3,2,0,50.0,,,0,0,0,26,1,0,0,0,1,0,0.67,-0.111,0.69,-0.07%,-0.55,1t start tie,7t 3 out d4,,ATL,1.1428571428571428,W,6,5
10,11,56,2009-06-08,ATL,PIT,GS-6,,5,6.0,4,3,3,1,5,0,1,4.62,23,95,60,20,6,7,9,1,0,0,56.0,,,0,1,0,19,1,2,0,0,2,0,1.03,0.098,0.87,0.05%,-0.04,1t start tie,6t 3 out a2,,ATL,0.8333333333333334,W,7,6
11,12,61,2009-06-13,ATL,BAL,GS-5,,4,5.0,7,2,2,3,3,1,0,4.54,25,104,59,11,9,10,9,3,2,0,45.0,,,0,0,0,22,1,0,0,0,0,0,0.9,0.068,0.84,0.04%,0.74,1b start tie,5b 3 out a2,,BAL,2.0,L,4,8
12,13,66,2009-06-19,ATL,BOS,GS-6,W(4-6),5,6.0,2,2,2,3,5,1,0,4.42,23,83,48,14,6,6,9,2,1,0,62.0,,,0,0,0,20,1,0,0,1,0,1,0.72,0.20600000000000002,0.58,0.10%,1.42,1b start a 2,6b 3 out a4,,BOS,0.8333333333333334,W,8,2
13,14,71,2009-06-24,ATL,NYY,GS-3,,4,3.0,0,0,0,0,1,0,0,4.25,9,37,26,9,2,1,7,1,0,0,60.0,,,0,0,0,9,0,0,0,0,0,0,0.67,0.153,0.65,0.09%,1.48,1t start tie,3t 3 out tie,,ATL,0.0,L,4,8
14,15,79,2009-07-03,ATL,WSN,GS-5,,8,4.1,6,5,4,3,6,1,1,4.46,24,92,56,21,7,6,8,3,2,0,36.0,,,1,0,0,20,1,0,1,0,0,1,1.09,-0.366,1.05,-0.21%,-2.93,1b start tie,5b -23 1 out a1,,WSN,2.1951219512195124,W,9,8
15,16,84,2009-07-08,ATL,CHC,GS-6,W(5-6),4,6.0,4,1,1,2,2,1,0,4.26,22,85,53,19,2,7,11,3,3,0,60.0,,,0,0,0,20,0,0,0,2,0,0,1.11,0.26,1.1,0.15%,2.2,1b start tie,6b 3 out a1,,CHC,1.0,W,4,1
16,17,91,2009-07-18,ATL,NYM,GS-7,L(5-7),9,6.2,5,2,2,4,3,0,0,4.15,29,100,56,16,3,17,5,3,0,0,55.0,,,0,0,0,22,0,0,2,0,0,0,1.31,0.04,1.41,0.03%,1.13,1t start tie,7t -2- 2 out d2,,ATL,1.4516129032258065,L,1,5
17,18,96,2009-07-23,ATL,SFG,GS-5,,4,5.0,4,1,1,3,1,0,0,4.04,22,97,58,10,10,6,12,2,2,0,53.0,,,0,0,0,19,1,0,0,0,0,0,1.22,0.16899999999999998,1.55,0.13%,1.47,1t start tie,5t 3 out tie,,ATL,1.4,L,1,5
18,19,101,2009-07-29,ATL,FLA,GS-5,L(5-8),5,4.2,7,6,6,3,4,3,0,4.37,24,89,48,16,6,6,11,4,0,0,27.0,,,0,0,0,21,0,1,0,0,0,0,0.97,-0.251,1.04,-0.16%,-3.57,1b start tie,5b --- 2 out d5,,FLA,2.380952380952381,L,3,6
19,20,106,2009-08-03,ATL,SDP,GS-6,L(5-9),4,6.0,8,3,3,0,4,1,0,4.38,25,84,60,17,5,13,8,3,1,0,48.0,,,0,0,0,25,1,1,0,1,0,0,0.9,-0.08800000000000001,0.71,-0.04%,-0.32,1b start a 1,6b 3 out d1,,SDP,1.3333333333333333,L,2,4
