Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
5,122,2003-08-14,CLE,MIN,9-GF,,99,0.2,3,2,1,0,1,0,0,13.50,6,23,16,5,2,2,3,0,0,0,,0,0,0,0,0,5,1,0,0,0,1,1,.20,0.001,.00,0.00%,-1.71,9b --- 1 out a7,9b end a 5,,MIN,15.0,W,8,3
6,127,2003-08-19,CLE,MIN,7-GF,,4,2.1,5,3,3,0,0,1,0,12.00,12,44,30,5,2,3,9,3,0,0,,2,0,1,0,0,12,2,0,0,0,0,0,.22,-0.043,.00,0.00%,-1.51,7t 12- 2 out d3,9t end d 6,,CLE,2.380952380952381,L,2,8
7,30,2005-05-10,COL,ATL,6-7,,99,2.0,1,0,0,1,1,0,0,0.00,8,24,15,2,1,3,3,1,2,0,,0,0,1,0,0,7,0,0,0,0,0,0,.39,0.055,.10,0.01%,1.14,6t --- 0 out d3,7t 3 out d3,,COL,1.0,L,5,9
8,32,2005-05-12,COL,ARI,9-GF,,1,1.0,3,3,3,0,0,2,0,9.00,6,25,15,5,0,1,5,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.36,-0.155,.09,-0.03%,-2.43,9t --- 0 out d1,9t end d 4,,COL,3.0,L,3,6
9,34,2005-05-14,COL,ARI,8-8,,1,1.0,2,1,1,1,1,0,0,9.00,5,19,11,3,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,-0.004,.01,0.00%,-0.43,8t --- 0 out d6,8t 3 out d7,,COL,3.0,L,4,10
10,40,2005-05-21,COL,PIT,7-7,,6,1.0,2,0,0,0,1,0,0,7.20,4,15,11,5,0,2,1,0,0,0,,0,0,0,0,0,4,1,0,0,1,0,0,.06,0.002,.01,0.00%,0.50,7b --- 0 out d6,7b 3 out d6,,PIT,2.0,L,3,8
11,43,2005-05-24,COL,MIL,6-6,,2,0.2,0,0,0,0,0,0,0,6.35,2,5,3,1,0,0,2,1,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.15,0.008,.02,0.00%,0.69,6b -2- 1 out d5,6b 3 out d5,,MIL,0.0,L,1,6
12,46,2005-05-27,COL,CHC,6-6,,2,1.0,1,1,1,0,0,1,0,6.75,4,16,12,3,2,0,4,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.03,-0.005,.00,0.00%,-0.47,6b --- 0 out d6,6b 3 out d7,,CHC,1.0,L,3,10
13,47,2005-05-28,COL,CHC,8-GF(8),,0,1.0,1,0,0,0,1,0,0,5.87,4,16,12,1,2,0,3,1,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,.13,0.003,.01,0.00%,0.53,8b --- 0 out d4,8b end d 4,,CHC,1.0,L,1,5
14,52,2005-06-02,COL,STL,6-6,,4,1.0,1,0,0,1,0,0,0,5.19,5,24,13,1,2,1,3,1,1,0,,0,0,0,0,0,4,0,0,1,0,0,0,2.11,0.079,.08,0.00%,0.57,6t --- 0 out tie,6t 3 out tie,,COL,2.0,W,8,7
15,55,2005-06-05,COL,CIN,6-6,,2,1.0,0,0,0,0,1,0,0,4.66,3,12,8,3,0,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.55,0.044,.04,0.00%,0.57,6t --- 0 out d2,6t 3 out d2,,COL,0.0,W,8,6
16,56,2005-06-06,COL,CHW,8-8,,0,1.0,3,0,0,0,0,0,0,4.22,5,18,12,2,2,3,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.04,0.003,.00,0.00%,0.57,8t --- 0 out d6,8t 3 out d6,,COL,3.0,L,3,9
17,58,2005-06-08,COL,CHW,7-7,,1,1.0,0,0,0,0,0,0,0,3.86,3,6,5,1,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.79,0.063,.05,0.00%,0.57,7t --- 0 out d1,7t 3 out d1,,COL,0.0,L,5,15
18,60,2005-06-11,COL,DET,9-GF,,2,1.0,1,0,0,0,2,0,0,3.55,4,21,11,3,1,0,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.46,0.022,.03,0.00%,0.57,9t --- 0 out d2,9t end d 2,,COL,1.0,L,4,6
19,63,2005-06-15,COL,CLE,6-6,H(1),3,1.0,0,0,0,1,1,0,0,3.29,4,11,7,2,2,1,1,0,0,0,,2,1,0,0,0,1,0,0,0,0,1,0,3.30,0.102,.15,0.00%,0.50,6b 12- 0 out a2,6b 3 out a1,,CLE,1.0,L,6,7
20,64,2005-06-16,COL,CLE,8-GF(8),,0,0.1,0,0,0,0,1,0,0,3.21,1,3,3,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.81,0.023,.03,0.00%,0.33,8b -2- 2 out d1,8b end d 1,,CLE,0.0,L,1,2
21,67,2005-06-19,COL,BAL,7-7,,2,1.0,2,1,1,0,1,0,0,3.60,5,21,14,2,4,1,3,0,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.83,-0.073,.04,0.00%,-0.48,7b --- 0 out d1,7b 3 out d2,,BAL,2.0,L,2,4
22,68,2005-06-20,COL,HOU,7-7,,0,0.2,0,0,0,0,0,0,0,3.45,2,6,3,1,0,0,2,0,1,0,,1,0,0,0,0,2,0,0,0,0,0,0,.04,0.002,.00,0.00%,0.54,7b 1-- 1 out d6,7b 3 out d6,,HOU,0.0,L,0,7
23,73,2005-06-26,COL,KCR,9-9,,5,0.2,0,0,0,0,2,0,0,3.31,2,9,6,4,2,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.45,9t --- 0 out a7,9t --- 2 out a7,,COL,0.0,W,9,4
24,75,2005-06-28,COL,HOU,8-8,W(1-0),1,1.0,1,0,0,0,0,0,0,3.12,3,11,7,2,0,0,3,2,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,.15,0.010,.00,0.00%,0.57,8t --- 0 out d4,8t 3 out d4,,COL,1.0,W,6,5
25,77,2005-06-30,COL,STL,9-GF,,1,1.0,1,0,0,0,0,0,0,2.95,4,14,10,3,0,0,4,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.001,.00,0.00%,0.51,9b --- 0 out a7,9b end a 7,,STL,1.0,W,7,0
26,81,2005-07-04,COL,LAD,7-7,,3,0.0,2,3,3,1,0,0,0,4.42,3,8,4,2,0,0,2,2,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.77,-0.218,.04,0.00%,-1.85,7t --- 0 out a3,7t 123 0 out a3,,COL,inf,L,3,4
27,83,2005-07-06,COL,LAD,7-8,,1,2.0,3,3,3,1,2,1,0,5.31,10,35,22,7,3,1,6,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.27,-0.090,.01,0.00%,-1.86,7t --- 0 out d3,8t 3 out d6,,COL,2.0,L,5,9
28,92,2005-07-19,COL,WSN,8-GF(8),,12,1.0,0,0,0,0,0,0,0,5.06,2,7,4,2,0,2,0,0,0,0,,2,0,0,0,0,2,0,0,0,1,0,0,.13,0.007,.00,0.00%,1.47,8b 12- 0 out d4,8b end d 4,,WSN,0.0,L,0,4
29,94,2005-07-21,COL,PIT,8-GF(8),,1,1.0,0,0,0,0,0,0,0,4.84,3,11,9,1,1,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,8b --- 0 out d7,8b end d 7,,PIT,0.0,L,1,8
30,95,2005-07-22,COL,PIT,10-GF(10),S(1),0,1.0,2,0,0,0,0,0,0,4.63,5,18,14,3,0,2,3,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.74,0.091,.04,0.00%,0.50,10b --- 0 out a2,10b end a 2,,PIT,2.0,W,5,3
31,97,2005-07-24,COL,PIT,8-GF(8),,1,1.0,0,0,0,0,0,0,0,4.44,3,9,6,1,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.00,0.00%,0.50,8b --- 0 out d3,8b end d 3,,PIT,0.0,L,0,3
32,101,2005-07-28,COL,PHI,8-8,,3,0.2,0,0,0,0,0,0,0,4.32,2,3,2,0,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.65,0.034,.01,0.00%,0.30,8t --- 1 out d1,8t 3 out d1,,COL,0.0,L,5,8
33,103,2005-07-30,COL,PHI,7-7,,1,0.2,1,0,0,0,0,0,0,4.21,3,13,9,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.79,0.033,.01,0.00%,0.31,7t --- 0 out d1,7t 1-- 2 out d1,,COL,5.0,L,7,8
34,104,2005-07-31,COL,PHI,7-7,,0,1.0,2,0,0,0,1,0,0,4.05,5,17,10,5,0,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,0.002,.00,0.00%,0.57,7t --- 0 out a9,7t 3 out a9,,COL,2.0,W,9,2
35,108,2005-08-05,COL,ARI,7-7,,4,0.2,1,1,1,1,0,0,0,4.28,4,11,7,1,0,2,1,1,0,0,,1,1,0,0,0,3,0,1,1,0,0,0,2.17,-0.237,.03,0.00%,-1.30,7b -2- 1 out tie,7b 3 out d2,,ARI,10.0,W,6,4
36,109,2005-08-06,COL,ARI,8-GF,,0,2.0,3,1,1,0,2,0,0,4.30,9,39,27,12,2,1,6,3,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.09,0.016,.00,0.00%,0.05,8b --- 0 out a5,9b end a 7,,ARI,1.5,W,14,7
37,111,2005-08-08,COL,FLA,7-7,,1,1.0,0,0,0,0,0,0,0,4.15,3,16,11,2,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.79,0.063,.01,0.00%,0.57,7t --- 0 out d1,7t 3 out d1,1,COL,0.0,W,4,3
38,113,2005-08-09,COL,PIT,7-7,,0,1.0,0,0,0,0,1,0,0,4.02,3,11,7,1,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.57,7t --- 0 out d8,7t 3 out d8,,COL,0.0,L,4,12
39,114,2005-08-10,COL,PIT,10-GF(10),W(2-0),0,1.0,0,0,0,0,2,0,0,3.90,3,14,10,2,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.91,0.151,.02,0.00%,0.57,10t --- 0 out tie,10t end tie,,COL,0.0,W,6,5
40,117,2005-08-13,COL,WSN,8-8,,2,1.0,0,0,0,0,1,0,0,3.78,3,13,9,1,4,0,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.00,0.00%,0.57,8t --- 0 out d6,8t 3 out d6,,COL,0.0,L,0,8
