,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,24,2019-04-23,BOS,DET,5-7,,99,2.1,4,0,0,1,4,0,0,0.0,12,50,32,3,8,2,5,2,2,0,,0.0,0.0,0,0,0,11,2,0,0,0,0,0,0.61,0.033,0.46,0.02%,0.48,10.25,19.0,5t --- 0 out d3,7t 1-3 1 out d3,2.0,BOS,2.380952380952381,L,2,4
1,2,68,2019-06-11,BOS,TEX,GS-4,L(0-1),48,3.0,3,4,3,5,7,0,0,5.06,18,86,42,16,7,0,6,3,1,0,41.0,,,0,0,0,13,1,0,0,0,0,1,1.33,-0.254,1.15,-0.13%,-2.28,9.95,21.0,1t start tie,4t 12- 0 out tie,,BOS,2.6666666666666665,L,5,9
2,3,95,2019-07-16,BOS,TOR,8-8,,34,1.0,0,0,0,1,2,0,0,4.26,4,24,16,1,4,0,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.71,0.036000000000000004,0.67,0.02%,0.58,5.65,9.0,8t --- 0 out d2,8t 3 out d2,,BOS,1.0,L,4,10
3,4,97,2019-07-18,BOS,TOR,9-GF,,1,1.0,0,0,0,0,2,0,0,3.68,3,12,8,1,5,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.1,0.008,0.09,0.00%,0.58,6.25,9.0,9t --- 0 out a5,9t end a 5,,BOS,0.0,W,5,0
4,5,99,2019-07-20,BOS,BAL,7-7,,1,1.0,1,0,0,1,3,0,0,3.24,5,28,15,9,3,1,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.03,0.001,0.03,0.00%,0.55,7.05,12.0,7b --- 0 out a10,7b 3 out a10,,BAL,2.0,W,17,6
5,6,104,2019-07-25,BOS,NYY,7-7,,4,1.0,0,0,0,0,2,0,0,2.89,3,11,8,2,3,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.58,6.25,9.0,7t --- 0 out a13,7t 3 out a13,,BOS,0.0,W,19,3
6,7,107,2019-07-28,BOS,NYY,7-7,,2,1.0,1,2,0,2,2,0,0,2.61,6,17,10,5,2,0,2,1,0,0,,0.0,0.0,0,0,0,4,1,0,1,0,0,0,0.59,-0.073,0.87,-0.06%,-1.42,4.45,9.0,7t --- 0 out d3,7t 3 out d5,,BOS,3.0,L,6,9
7,8,108,2019-07-30,BOS,TBR,7-7,,1,1.0,0,0,0,0,2,0,0,2.38,3,12,9,4,1,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.81,0.064,1.08,0.05%,0.58,6.25,9.0,7t --- 0 out d1,7t 3 out d1,,BOS,0.0,L,5,6
8,9,109,2019-07-31,BOS,TBR,6-6,,0,0.1,1,0,0,0,1,0,0,2.31,2,7,5,2,2,0,1,1,0,0,,0.0,0.0,0,0,0,2,1,0,0,0,0,0,0.29,0.005,0.36,0.00%,0.12,2.15,4.0,6t --- 2 out d4,6t 3 out d4,,BOS,10.0,L,5,8
9,10,110,2019-08-01,BOS,TBR,6-6,,0,0.1,1,0,0,1,1,0,0,2.25,3,15,10,5,1,1,0,0,0,0,,2.0,2.0,0,0,0,2,1,0,0,0,0,0,0.97,-0.125,1.03,-0.08%,-1.45,1.55,4.0,6t 1-3 2 out d2,6t 3 out d4,,BOS,20.0,L,4,9
10,11,114,2019-08-04,BOS,NYY,3-4,,2,1.1,0,0,0,2,0,0,0,2.03,6,22,9,3,1,3,1,1,0,0,,2.0,0.0,0,0,0,4,0,0,0,0,0,0,0.11,0.008,0.05,0.00%,1.0,1.8,4.0,3b 12- 2 out d7,4b 3 out d7,,NYY,1.818181818181818,L,4,7
11,12,116,2019-08-06,BOS,KCR,9-GF,,1,1.0,0,0,0,0,3,0,0,1.88,3,20,14,2,5,0,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.07,0.005,0.02,0.00%,0.58,8.25,12.0,9t --- 0 out d4,9t end d 4,,BOS,0.0,L,2,6
12,13,117,2019-08-07,BOS,KCR,6-6,H(1),0,1.0,2,1,1,0,2,0,0,2.35,5,15,10,3,3,0,3,1,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,1.08,-0.031,0.27,-0.01%,-0.42,3.05,6.0,6t --- 0 out a2,6t 3 out a1,,BOS,2.0,W,5,4
13,14,120,2019-08-10,BOS,LAA,6-7,,2,1.0,2,4,4,2,1,0,1,4.41,8,43,23,7,4,3,1,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.4,-0.069,0.15,-0.02%,-2.27,-6.75,-6.0,6t --- 0 out d4,7t 123 0 out d4,,BOS,4.0,L,4,12
14,15,122,2019-08-12,BOS,CLE,7-8,,1,1.1,1,0,0,1,2,0,0,4.08,6,28,17,2,4,2,1,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.92,0.05,0.22,0.01%,0.56,5.8,10.0,7b --- 0 out d1,8b 1-- 1 out d1,,CLE,1.818181818181818,L,5,6
15,16,124,2019-08-14,BOS,CLE,4-5,H(2),1,1.2,1,0,0,1,1,0,1,3.72,7,34,20,3,4,2,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,1,0,0,1.11,0.08199999999999999,0.23,0.01%,0.67,3.95,8.0,4b --- 0 out a1,5b 12- 2 out a1,,CLE,1.6666666666666667,W,5,1
16,17,127,2019-08-18,BOS,BAL,3-3,,3,1.0,1,1,1,1,3,0,1,3.98,6,32,17,9,1,0,1,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.33,-0.022000000000000002,0.08,0.00%,-0.42,4.45,9.0,3t --- 0 out d5,3t 3 out d6,,BOS,2.0,W,13,7
17,18,128,2019-08-20,BOS,PHI,8-8,,1,1.0,0,0,0,0,1,0,0,3.8,3,15,9,3,2,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.77,0.062,0.25,0.01%,0.58,4.25,6.0,8t --- 0 out d1,8t 3 out d1,,BOS,0.0,L,2,3
18,19,129,2019-08-21,BOS,PHI,8-8,,0,1.0,0,0,0,1,2,0,0,3.63,4,22,14,4,3,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.77,0.036000000000000004,0.2,0.01%,0.58,5.65,9.0,8t --- 0 out d2,8t 3 out d2,,BOS,1.0,L,2,5
19,20,131,2019-08-24,BOS,SDP,5-5,H(3),2,1.0,0,0,0,0,1,0,0,3.47,3,17,10,4,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.99,0.075,0.17,0.01%,0.5,4.25,6.0,5b --- 0 out a1,5b 3 out a1,,SDP,0.0,W,5,4
20,21,133,2019-08-27,BOS,COL,6-6,,2,1.0,1,0,0,1,2,0,0,3.33,5,22,13,4,4,1,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.79,0.05,0.16,0.01%,0.62,5.05,9.0,6b --- 0 out a4,6b 3 out a4,,COL,2.0,W,10,6
21,22,135,2019-08-30,BOS,LAA,10-11,,2,2.0,3,0,0,0,5,0,0,3.08,9,42,28,7,12,1,3,2,1,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,2.57,0.29100000000000004,0.63,0.04%,1.08,12.7,21.0,10b --- 0 out tie,11b 3 out tie,,LAA,1.5,W,7,6
22,23,138,2019-09-03,BOS,MIN,7-7,,3,1.0,0,0,0,0,3,0,0,2.96,3,12,9,4,4,0,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.53,0.042,0.14,0.01%,0.58,8.25,12.0,7t --- 0 out d2,7t 3 out d2,,BOS,0.0,L,5,6
23,24,139,2019-09-04,BOS,MIN,9-9,,0,0.1,0,0,0,2,1,0,0,2.93,3,21,11,3,3,0,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.42,-0.02,0.08,0.00%,-0.41,1.55,4.0,9t --- 0 out a4,9t 12- 1 out a4,,BOS,20.0,W,6,2
24,25,141,2019-09-06,BOS,NYY,8-8,,1,1.0,0,0,0,1,1,0,0,2.83,4,15,9,5,1,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.21,0.016,0.02,0.00%,0.58,3.65,6.0,8t --- 0 out a5,8t 3 out a5,,BOS,1.0,W,6,1
25,26,144,2019-09-09,BOS,NYY,7-7,,2,0.1,3,3,3,0,1,1,0,3.72,4,18,9,1,2,1,2,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.86,-0.20199999999999999,0.02,0.00%,-2.01,-5.05,-5.0,7t --- 0 out d1,7t 1-- 1 out d3,,BOS,30.0,L,0,5
26,27,147,2019-09-12,BOS,TOR,3-3,,2,0.1,0,0,0,0,1,0,0,3.68,1,6,3,1,0,0,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,0,0,0,1.67,0.044000000000000004,0.0,0.00%,0.46,2.75,4.0,3b 12- 2 out a3,3b 3 out a3,,TOR,0.0,W,7,4
27,28,153,2019-09-20,BOS,TBR,7-7,H(4),7,0.1,1,3,3,2,1,0,0,4.55,4,16,7,2,3,0,1,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2.09,-0.18,0.0,0.00%,-1.08,-5.05,-5.0,7b --- 0 out a2,7b 123 1 out a2,,TBR,30.0,L,4,5
28,29,155,2019-09-22,BOS,TBR,7-7,,1,0.2,1,0,0,1,0,0,0,4.45,4,19,11,4,0,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.49,0.005,0.0,0.00%,0.08,0.3,2.0,7b --- 0 out a4,7b 12- 2 out a4,,TBR,10.0,W,7,4
