,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,72,2018-06-17,MIA,BAL,8-GF(8),,99,0.1,0,0,0,0,0,0,0,0.0,1,2,2,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.02,0.0,0.0,0.00%,0.44,0.75,1.0,8b 12- 2 out d6,8b end d 6,,BAL,0.0,L,4,10
1,2,76,2018-06-22,MIA,COL,8-GF(8),,4,1.0,2,1,1,0,2,0,0,6.75,5,21,15,4,4,1,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.43,3.05,6.0,8b --- 0 out d7,8b end d 8,,COL,2.0,L,3,11
2,3,82,2018-06-28,MIA,ARI,8-GF,,5,2.0,2,0,0,0,0,0,0,2.7,7,17,11,1,2,6,1,1,0,0,,0,0,1,0,0,7,0,0,0,1,0,0,0.09,0.009000000000000001,0.0,0.00%,0.91,3.3,6.0,8t --- 0 out d4,9t end d 4,,MIA,1.0,L,0,4
3,4,87,2018-07-03,MIA,TBR,13-GF(16),L(0-1),4,4.0,6,5,5,3,1,0,2,7.36,20,68,41,9,5,7,7,6,0,0,,0,0,1,0,0,15,2,0,1,1,0,0,2.25,-0.11,0.11,0.00%,-3.18,-5.6,0.0,13t --- 0 out tie,16t end d 5,,MIA,2.25,L,6,9
4,5,102,2018-07-23,MIA,ATL,8-GF,,19,2.0,4,3,3,1,1,0,1,8.68,12,43,26,7,2,3,6,5,0,0,,0,0,0,0,0,10,1,0,0,0,0,0,0.0,-0.001,0.0,0.00%,-2.09,-3.1,0.0,8t --- 0 out d8,9t end d11,,MIA,2.5,L,1,12
5,6,106,2018-07-28,MIA,WSN,10-GF(10),W(1-1),4,1.0,0,0,0,0,1,0,0,7.84,3,11,7,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.74,0.128,0.01,0.00%,0.45,8.25,18.0,10t --- 0 out tie,10t end tie,,MIA,0.0,W,2,1
6,7,109,2018-07-31,MIA,ATL,7-GF(8),,2,2.0,3,1,1,2,0,0,0,7.3,9,31,16,3,3,3,4,3,0,0,,0,0,0,0,0,7,0,0,0,2,0,0,0.06,-0.005,0.0,0.00%,-0.03,-0.5,3.0,7b --- 0 out d5,8b end d 6,,ATL,2.5,L,6,11
7,8,116,2018-08-08,MIA,STL,9-GF,,7,1.0,2,2,2,1,2,0,0,8.1,6,20,13,3,4,2,1,0,0,0,,0,0,0,0,0,5,2,0,1,0,0,0,0.07,-0.01,0.0,0.00%,-1.55,0.45,3.0,9t --- 0 out d4,9t end d 6,,MIA,3.0,L,1,7
8,9,121,2018-08-13,MIA,ATL,8-GF(8),,4,1.0,1,0,0,0,2,0,0,7.53,4,23,13,5,2,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.03,0.001,0.0,0.00%,0.49,5.65,9.0,8b --- 0 out d5,8b end d 5,2.0,ATL,1.0,L,1,6
9,10,123,2018-08-15,MIA,ATL,7-GF(8),,1,2.0,2,0,0,0,1,0,0,6.61,8,23,14,1,3,4,3,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.14,0.018000000000000002,0.0,0.00%,0.98,5.3,9.0,7b --- 0 out d3,8b end d 3,,ATL,1.0,L,2,5
