Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,133,2008-08-27,PHI,NYM,9-GF,,99,1.0,1,0,0,1,1,0,0,0.00,5,19,10,2,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,1,0,0,0,.22,0.009,.85,0.02%,0.52,9t --- 0 out d3,9t end d 3,,PHI,2.0,L,3,6
2,35,2009-05-16,PHI,WSN,GS-5,W(1-0),99,4.1,8,5,5,3,4,0,1,10.38,24,99,59,17,6,9,7,3,0,0,28,,,0,0,0,19,3,0,0,1,0,0,1.15,-0.131,1.33,-0.09%,-2.05,1b start tie,5b 1-- 1 out a3,2,WSN,2.682926829268293,W,7,5
3,93,2009-07-23,PHI,SDP,8-8,,67,0.1,2,1,1,1,0,0,0,11.57,4,16,9,3,0,1,2,0,1,0,,0,0,1,0,0,3,1,0,0,0,0,0,.21,-0.023,.29,-0.02%,-1.41,8t --- 0 out a6,8t 12- 1 out a5,,PHI,30.0,W,9,4
4,94,2009-07-24,PHI,STL,8-8,,0,1.0,1,1,1,0,1,1,0,11.12,4,21,15,4,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,-0.003,.03,0.00%,-0.50,8t --- 0 out d6,8t 3 out d7,,PHI,1.0,L,1,8
5,93,2010-07-20,PHI,STL,2-4,L(0-1),99,3.0,5,3,3,0,2,1,0,9.00,14,49,34,7,6,5,7,4,0,0,,0,0,0,0,0,13,1,0,0,0,0,0,.84,-0.190,1.14,-0.16%,-1.58,2b --- 0 out tie,4b 3 out d3,,STL,1.6666666666666667,L,1,7
6,82,2011-06-30,PHI,BOS,7-8,,99,2.0,4,2,2,0,4,2,0,9.00,10,39,27,8,5,1,6,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.33,-0.027,.33,-0.02%,-1.08,7t --- 0 out d3,8t 3 out d5,,PHI,2.0,L,2,5
7,88,2011-07-06,PHI,FLA,6-7,BS(1),5,1.1,2,1,1,1,1,0,0,8.10,7,26,13,2,6,2,3,3,0,0,,1,0,0,0,0,6,0,1,0,1,0,1,2.80,-0.113,2.31,-0.06%,-0.32,6b 1-- 2 out a1,7b 3 out tie,,FLA,2.727272727272727,L,6,7
8,93,2011-07-16,PHI,NYM,8-GF(8),,9,1.0,0,0,0,0,1,0,0,6.23,3,10,7,2,2,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.44,8b --- 0 out d9,8b end d 9,,NYM,0.0,L,2,11
9,95,2011-07-18,PHI,CHC,5-6,,1,2.0,3,2,2,2,1,0,0,7.11,10,33,20,3,2,3,4,3,0,0,,1,0,2,1,0,7,2,0,0,0,0,0,.63,-0.043,.50,-0.02%,-0.70,5b 1-- 0 out d2,6b 3 out d4,,CHC,2.5,L,1,6
10,101,2011-07-25,PHI,SDP,5-6,,6,2.0,1,0,0,0,2,0,0,5.40,7,35,21,2,5,2,3,0,2,0,,0,0,0,0,0,7,1,0,0,0,0,0,.62,0.070,.22,0.02%,0.92,5t --- 0 out d2,6t 3 out d2,,PHI,0.5,L,4,5
11,105,2011-07-29,PHI,PIT,8-8,,3,1.0,3,3,3,1,1,0,0,7.71,7,32,18,4,3,1,4,3,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,.01,-0.001,.01,0.00%,-2.54,8t --- 0 out a10,8t 3 out a7,,PHI,4.0,W,10,3
12,141,2011-09-05,SDP,SFG,7-7,,37,1.0,0,0,0,0,1,0,0,6.97,3,9,6,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.20,0.015,.00,0.00%,0.43,7t --- 0 out d3,7t 3 out d3,,SDP,0.0,L,2,7
13,144,2011-09-08,SDP,ARI,7-7,,2,0.1,1,0,0,0,0,0,0,6.75,1,6,3,1,1,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.00,0.005,.00,0.00%,0.42,7b 12- 2 out d4,7b 3 out d4,,ARI,10.0,L,1,4
14,148,2011-09-12,SDP,SFG,7-7,,3,1.0,2,3,3,1,0,1,0,8.49,6,20,11,2,2,2,3,0,0,0,,1,1,0,0,0,5,0,0,0,0,0,0,.55,-0.155,.00,0.00%,-3.22,7b 1-- 0 out d1,7b 3 out d5,,SFG,3.0,L,3,8
15,153,2011-09-18,SDP,ARI,8-8,,5,1.0,1,0,0,0,0,0,0,7.82,4,16,9,2,1,2,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.30,0.011,.00,0.00%,0.43,8t --- 0 out d3,8t 3 out d3,,SDP,1.0,L,1,5
16,159,2011-09-25,SDP,LAD,9-GF,,6,1.0,0,0,0,0,2,0,0,7.24,3,11,9,3,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.43,9t --- 0 out d4,9t end d 4,,SDP,0.0,L,2,6
17,161,2011-09-27,SDP,CHC,9-GF,,1,1.0,2,2,2,2,3,0,0,7.98,7,32,15,3,5,2,0,0,0,0,,0,0,0,0,0,5,0,0,1,0,0,0,.32,-0.048,.00,0.00%,-1.58,9t --- 0 out d2,9t end d 4,,SDP,4.0,L,2,6
18,83,2012-07-05,TOR,KCR,8-GF,,99,1.1,3,1,1,0,1,1,0,6.75,7,17,11,0,2,2,4,2,0,0,,2,0,0,0,0,7,1,0,0,0,0,0,.16,-0.030,.14,-0.02%,-0.05,8t 12- 2 out d5,9t end d 3,,TOR,2.727272727272727,L,6,9
