Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,19,2017-04-24,PIT,CHC,8-GF,,99,2.0,2,1,1,0,1,0,0,4.50,7,25,15,6,2,1,5,1,0,0,,0,0,0,0,0,7,1,0,0,1,0,0,.00,0.000,.00,0.00%,0.00,8t --- 0 out d10,9t end d11,,PIT,1.0,L,3,14,,
2,60,2017-06-08,PIT,MIA,9-GF,,44,1.0,2,0,0,0,0,0,0,3.00,4,23,14,3,0,3,1,0,1,0,,0,0,0,0,0,4,0,0,0,1,0,0,.01,0.000,.01,0.00%,0.50,9t --- 0 out d7,9t end d 7,,PIT,2.0,L,1,7,,
3,61,2017-06-09,PIT,MIA,7-8,,0,2.0,4,2,2,1,1,1,1,5.40,12,38,21,7,1,5,4,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.02,-0.008,.01,0.00%,-1.00,7t --- 0 out d6,8t 3 out d8,,PIT,2.5,L,7,12,,
4,108,2017-08-03,PIT,CIN,9-GF,,54,1.0,0,0,0,0,1,0,0,4.50,3,8,6,3,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.003,.02,0.00%,0.50,9t --- 0 out a6,9t end a 6,,PIT,0.0,W,6,0,,
5,110,2017-08-05,PIT,SDP,9-GF,,1,1.0,0,0,0,0,1,0,0,3.86,3,19,14,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.07,0.00%,0.50,9t --- 0 out d3,9t end d 3,,PIT,0.0,L,2,5,,
6,111,2017-08-06,PIT,SDP,11-GF(12),W(1-0),0,2.0,2,0,0,0,3,0,0,3.00,9,30,21,8,2,3,3,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,1,3.21,0.275,1.76,0.09%,1.00,11t --- 0 out tie,12t end tie,,PIT,1.0,W,5,4,,
7,123,2017-08-19,PIT,STL,6-6,,12,1.0,0,0,0,0,1,0,0,2.70,3,9,5,0,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.42,0.032,.18,0.01%,0.50,6t --- 0 out a4,6t 3 out a4,,PIT,0.0,W,6,4,,
8,124,2017-08-20,PIT,STL,7-7,H(1),0,0.2,0,0,0,0,1,0,0,2.53,2,10,7,2,1,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.00,0.095,.91,0.03%,0.91,7t 12- 1 out a3,7t 3 out a3,,PIT,0.0,W,6,3,,
9,125,2017-08-21,PIT,LAD,12-GF(12),L(1-1),0,1.0,1,1,1,0,0,1,0,3.09,4,14,10,1,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.96,-0.300,.43,-0.08%,-0.50,12t --- 0 out tie,12t end d 1,,PIT,1.0,L,5,6,,
10,133,2017-08-29,PIT,CHC,7-7,,7,1.0,0,0,0,0,0,0,0,2.84,3,8,5,1,0,0,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.33,0.026,.08,0.00%,0.53,7b --- 0 out d2,7b 3 out d2,,CHC,0.0,L,1,4,,
