,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,112,2011-08-06,LAN,ARI,GS-5,W(1-0),99,5.0,4,2,2,2,7,0,0,3.6,20,77,48,11,13,2,9,4,2,0,56.0,,,0,1,1,18,0,0,0,0,0,0,1.08,0.039,0.12,0.00%,0.36,1b start tie,5b 3 out tie,,ARI,1.2,W,5,3,,
1,2,117,2011-08-12,LAN,HOU,GS-6,,5,6.0,2,0,0,4,3,0,0,1.64,23,86,50,14,6,8,8,3,0,0,67.0,,,0,0,0,18,0,0,0,1,0,0,1.32,0.337,0.02,0.00%,2.64,1t start tie,6t 3 out tie,,LAD,1.0,W,1,0,,
2,3,122,2011-08-17,LAN,MIL,GS-6,L(1-1),4,6.0,5,2,2,3,2,0,1,2.12,25,97,61,15,6,9,10,1,2,0,53.0,,,0,0,0,20,1,0,0,1,0,1,1.49,0.019,0.01,0.00%,0.83,1b start tie,6b 3 out d2,,MIL,1.3333333333333333,L,1,3,,
3,4,127,2011-08-22,LAN,STL,GS-5,,4,5.0,5,1,1,1,2,1,0,2.05,20,83,51,13,3,12,6,3,2,0,54.0,,,0,0,1,19,1,0,0,0,0,0,0.82,0.10099999999999999,0.01,0.00%,1.24,1b start tie,5b 3 out d1,,STL,1.2,W,2,1,,
4,5,132,2011-08-28,LAN,COL,GS-4,L(1-2),5,4.0,6,5,5,2,4,0,0,3.46,20,89,58,13,9,2,12,5,2,0,32.0,,,2,0,0,18,2,0,0,0,0,0,0.68,-0.324,0.01,0.00%,-3.24,1t start tie,4t 3 out d3,,LAD,2.0,L,6,7,,
5,6,138,2011-09-03,LAN,ATL,GS-6,,5,6.0,3,1,1,5,5,1,0,3.09,23,96,52,11,11,7,7,1,0,0,62.0,,,0,0,0,18,0,0,0,3,0,0,1.32,0.22699999999999998,0.03,0.00%,1.77,1b start tie,6b 3 out tie,,ATL,1.3333333333333333,W,2,1,,
6,7,146,2011-09-12,LAN,ARI,9-GF,,8,1.0,0,0,0,0,0,0,0,3.0,3,13,10,2,3,3,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.0,0.00%,0.44,9t --- 0 out d5,9t end d 5,,LAD,0.0,L,2,7,,
7,8,148,2011-09-14,LAN,ARI,8-8,H(1),1,1.0,1,1,1,0,0,0,0,3.18,4,20,14,2,1,2,2,0,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,1.67,-0.003,0.0,0.00%,-0.56,8t --- 0 out a2,8t 3 out a1,,LAD,1.0,W,3,2,,
8,9,151,2011-09-17,LAN,PIT,8-8,,2,0.1,2,0,0,0,0,0,1,3.15,4,18,10,2,2,1,2,2,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.32,-0.039,0.0,0.00%,-1.06,8t --- 0 out a5,8t 123 1 out a5,,LAD,20.0,W,6,1,,
9,10,159,2011-09-26,LAN,ARI,8-8,,8,0.1,0,2,2,3,0,0,0,3.63,4,16,3,1,0,1,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.97,-0.094,0.0,0.00%,-1.07,8b --- 0 out a4,8b 123 1 out a4,,ARI,30.0,W,4,2,,
10,11,49,2012-05-29,LAN,MIL,GS-7,L(0-1),99,7.0,4,2,2,1,4,1,0,2.57,25,90,63,19,7,10,10,1,1,0,64.0,,,0,0,0,24,0,0,0,1,0,0,0.62,0.061,0.63,0.04%,1.19,1t start tie,7t 3 out d1,,LAD,0.7142857142857143,L,1,2,,
