,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,3,2008-04-03,CIN,ARI,GS-7,W(1-0),99,7.0,1,1,1,0,10,1,0,1.29,22,92,68,16,20,4,8,2,1,0,81,,,0,0,0,22,0,0,0,0,0,0,0.72,0.295,0.64,0.16%,2.64,1t start tie,7t 3 out a2,,CIN,0.14285714285714285,W,3,2,,
1,2,8,2008-04-08,CIN,MIL,GS-7,,4,6.1,5,2,2,0,8,1,0,2.03,24,96,66,18,13,7,9,2,2,0,63,,,0,0,0,22,0,0,0,0,0,0,0.88,-0.015,0.92,-0.01%,1.24,1b start tie,7b --- 1 out d1,,MIL,0.819672131147541,L,2,3,,
2,3,13,2008-04-13,CIN,PIT,GS-6,L(1-1),4,6.0,5,5,5,1,6,2,0,3.72,24,82,55,17,7,6,11,2,0,0,47,,,0,0,0,22,2,0,0,0,1,0,0.57,-0.13699999999999998,0.54,-0.08%,-2.06,1b start tie,6b 3 out d5,,PIT,1.0,L,1,9,,
3,4,18,2008-04-19,CIN,MIL,GS-7,,5,7.0,5,3,2,2,5,1,1,3.42,29,99,64,25,6,10,11,4,0,0,60,,,0,0,0,25,2,0,0,0,1,0,0.77,-0.003,0.62,0.00%,0.64,1t start tie,7t 3 out d2,,CIN,1.0,L,3,5,,
4,5,23,2008-04-24,CIN,HOU,GS-7,L(1-2),4,7.0,8,5,5,2,2,1,0,4.05,30,99,69,13,6,10,16,5,4,0,41,,,1,1,0,28,3,0,0,0,0,0,0.81,-0.21899999999999997,0.55,-0.09%,-1.36,1t start tie,7t 3 out d2,,CIN,1.4285714285714286,L,3,5,,
5,6,28,2008-04-29,CIN,STL,GS-2,L(1-3),4,1.2,8,7,6,1,2,0,0,5.4,14,55,37,6,5,3,8,5,2,0,14,,,0,0,0,13,3,0,0,0,0,0,0.92,-0.374,0.77,-0.19%,-6.1,1b start tie,2b --- 2 out d7,,STL,7.5,L,2,7,,
6,7,33,2008-05-05,CIN,CHC,GS-6,W(2-3),5,6.0,6,3,3,2,8,1,1,5.27,26,108,62,21,7,5,10,5,0,0,54,,,1,0,0,23,1,0,0,1,0,0,0.87,0.091,0.44,0.03%,0.12,1t start tie,6t 3 out a2,,CIN,1.3333333333333333,W,5,3,,
7,8,38,2008-05-11,CIN,NYM,GS-5,L(2-4),5,4.2,8,6,6,3,5,2,0,5.91,24,98,57,17,8,3,13,7,1,0,26,,,2,1,0,21,2,1,0,0,0,0,0.61,-0.249,0.29,-0.07%,-3.6,1b start tie,5b --- 2 out d6,,NYM,2.619047619047619,L,3,8,,
8,9,42,2008-05-16,CIN,CLE,GS-6,,4,6.0,3,3,3,2,7,3,0,5.75,24,96,63,21,10,7,8,1,1,0,59,,,0,0,0,22,0,0,0,0,0,1,0.95,-0.046,0.52,-0.02%,0.12,1t start tie,6t 3 out tie,,CIN,0.8333333333333334,W,4,3,,
9,10,47,2008-05-21,CIN,LAD,GS-5,L(2-5),4,5.0,7,4,2,3,2,0,0,5.56,26,114,73,19,8,11,10,5,2,0,40,,,1,0,0,20,1,0,0,0,0,0,1.37,-0.23399999999999999,0.9,-0.09%,-1.5,1b start tie,5b 3 out d2,,LAD,2.0,L,2,5,,
