,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,41,2011-05-17,KCA,CLE,6-7,,99,1.1,2,1,1,1,0,1,0,6.75,7,22,11,5,0,4,2,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.12,-0.026000000000000002,0.14,-0.02%,-1.19,6t --- 0 out d5,7t 1-3 1 out d5,,KCR,2.727272727272727,L,3,7
1,2,42,2011-05-18,KCA,TEX,11-GF(11),,0,0.2,0,0,0,0,0,0,0,4.5,1,2,1,0,0,1,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,1,0,0,0.6,0.027999999999999997,0.53,0.02%,0.91,11t 12- 1 out d2,11t end d 2,,KCR,0.0,L,4,5
2,3,46,2011-05-22,KCA,STL,7-7,,3,1.0,1,0,0,1,0,0,0,3.0,5,18,11,2,1,3,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.84,0.034,0.78,0.02%,0.5,7t --- 0 out d2,7t 3 out d2,,KCR,2.0,L,8,9
3,4,49,2011-05-26,KCA,BAL,11-11,,3,1.0,0,0,0,0,0,0,0,2.25,2,4,4,1,1,2,0,0,0,0,,3.0,0.0,0,0,0,2,0,0,0,1,0,0,4.05,0.43700000000000006,3.18,0.21%,2.35,11b 123 0 out tie,11b 3 out tie,,BAL,0.0,L,5,6
4,5,50,2011-05-27,KCA,TEX,8-8,,0,1.0,1,0,0,0,0,0,0,1.8,3,17,12,2,1,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0.59,0.035,0.39,0.01%,0.55,8b --- 0 out d1,8b 3 out d1,,TEX,1.0,W,12,7
5,6,52,2011-05-29,KCA,TEX,7-7,,1,0.0,0,0,0,1,0,0,0,1.8,1,4,0,0,0,0,0,0,0,0,,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1.79,-0.024,1.25,-0.01%,-0.12,7b -2- 2 out a2,7b 12- 2 out a2,,TEX,inf,L,6,7
6,7,53,2011-05-30,KCA,LAA,7-8,H(1),0,1.1,1,1,1,0,1,1,0,2.84,5,18,15,3,2,1,3,0,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.89,-0.006,0.55,0.00%,-0.27,7t --- 0 out a2,8t --- 1 out a3,,KCR,0.9090909090909092,L,8,10
7,8,55,2011-06-01,KCA,LAA,8-8,,1,0.0,1,0,0,0,0,0,0,2.84,1,3,2,1,0,0,1,1,0,0,,1.0,0.0,0,0,0,1,1,0,0,0,0,0,1.8,-0.069,1.06,-0.02%,-0.37,8t 1-- 2 out tie,8t -23 2 out tie,,KCR,inf,W,2,0
8,9,57,2011-06-03,KCA,MIN,9-GF,,1,1.0,0,0,0,1,0,0,0,2.45,3,18,10,3,1,2,0,0,0,0,,0.0,0.0,0,1,0,2,0,0,0,0,0,0,0.13,0.008,0.07,0.00%,0.5,9t --- 0 out d3,9t end d 3,,KCR,1.0,L,2,5
9,10,62,2011-06-08,KCA,TOR,8-8,,4,1.0,2,0,0,0,1,0,0,2.16,4,12,10,3,1,2,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.13,0.004,0.04,0.00%,0.5,8t --- 0 out d5,8t 3 out d5,,KCR,2.0,L,8,9
10,11,65,2011-06-11,KCA,LAA,8-GF(8),,2,1.0,1,0,0,0,0,0,0,1.93,3,14,8,0,1,0,3,1,0,0,,0.0,0.0,1,0,0,3,0,0,0,0,0,0,0.29,0.012,0.12,0.00%,0.46,8b --- 0 out d2,8b end d 2,,LAA,1.0,L,5,7
11,12,69,2011-06-16,KCA,OAK,7-GF(8),,4,1.2,0,0,0,1,2,0,0,1.64,6,20,13,6,2,1,2,0,0,0,,1.0,0.0,0,0,0,5,0,0,0,0,0,0,0.03,0.005,0.01,0.00%,1.16,7b -2- 1 out d6,8b end d 4,,OAK,0.8333333333333334,L,4,8
12,13,73,2011-06-21,KCA,ARI,8-8,,4,1.0,1,2,2,1,1,1,0,3.0,5,28,17,4,3,0,3,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.18,-0.048,0.05,-0.01%,-1.51,8t --- 0 out d3,8t 3 out d5,,KCR,2.0,L,2,7
13,14,75,2011-06-23,KCA,ARI,9-9,,1,0.2,0,0,0,0,0,0,0,2.84,1,1,1,0,0,1,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,1,0,0,0.51,0.028999999999999998,0.09,0.00%,1.13,9t 12- 0 out d2,9t --3 2 out d2,,KCR,0.0,L,3,5
14,15,90,2011-07-09,KCA,DET,7-GF,S(1),15,3.0,1,0,0,0,2,0,0,2.3,10,31,21,4,2,1,7,1,1,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.04,0.009000000000000001,0.0,0.00%,1.49,7t --- 0 out a7,9t end a 7,,KCR,0.3333333333333333,W,13,6
15,16,92,2011-07-14,KCA,MIN,7-7,,4,0.0,1,0,0,0,0,0,0,2.3,1,4,2,1,0,0,1,1,0,0,,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0.56,-0.026000000000000002,0.03,0.00%,-1.61,7b 123 1 out d3,7b 1-3 1 out d5,,MIN,inf,L,4,8
16,17,96,2011-07-18,KCA,CHW,6-6,,3,0.1,1,0,0,0,0,0,0,2.25,2,3,2,0,0,2,0,0,0,0,,2.0,2.0,0,0,0,2,0,0,0,0,0,0,1.94,-0.135,0.04,0.00%,-0.83,6t -23 1 out tie,6t 1-- 2 out d2,,KCR,10.0,L,2,5
17,18,109,2011-08-02,KCA,BAL,9-GF,,14,1.0,3,4,4,1,1,2,0,4.24,7,33,20,6,2,1,4,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.24,-0.07,0.01,0.00%,-3.51,9t --- 0 out d2,9t end d 6,,KCR,4.0,L,2,8
18,19,121,2011-08-14,KCA,CHW,7-7,,11,1.0,1,0,0,0,0,0,0,4.0,4,15,11,2,2,1,3,1,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.15,0.006999999999999999,0.0,0.00%,0.53,7b --- 0 out d4,7b 3 out d4,,CHW,1.0,L,2,6
19,20,122,2011-08-15,KCA,NYY,8-9,,0,1.1,3,1,1,0,2,0,0,4.19,7,30,21,6,2,2,3,1,1,0,,0.0,0.0,1,0,0,7,1,0,0,0,0,0,0.46,-0.053,0.0,0.00%,-0.69,8t --- 0 out d2,9t -2- 1 out d3,,KCR,2.727272727272727,L,4,7
20,21,126,2011-08-19,KCA,BOS,6-8,,3,3.0,2,2,1,1,3,0,1,4.03,13,44,27,6,5,5,3,2,0,0,,0.0,0.0,0,0,0,10,2,0,0,1,1,1,0.21,0.002,0.0,0.00%,-0.51,6t --- 0 out d4,8t 3 out d6,,KCR,1.0,L,1,7
21,22,139,2011-09-02,KCA,CLE,7-GF,,13,3.0,1,0,0,0,2,0,0,3.55,10,37,26,8,2,6,2,1,0,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.54,0.109,0.0,0.00%,1.49,7t --- 0 out d3,9t end d 1,,KCR,0.3333333333333333,L,4,5
22,23,142,2011-09-05,KCA,OAK,5-7,,2,2.2,0,0,0,0,0,0,0,3.21,8,32,19,9,1,3,5,2,0,0,,2.0,1.0,0,0,0,7,0,0,0,0,1,0,0.86,0.106,0.0,0.00%,1.16,5b 1-3 1 out d1,7b 3 out tie,,OAK,0.0,W,11,6
23,24,148,2011-09-11,KCA,SEA,GS-5,W(1-0),5,5.0,3,0,0,1,5,0,0,2.73,18,73,51,13,10,6,6,5,0,0,65.0,,,1,0,0,17,0,0,0,0,0,0,1.08,0.28800000000000003,0.0,0.00%,2.25,1b start tie,5b 3 out a1,,SEA,0.8,W,2,1
24,25,153,2011-09-17,KCA,CHW,GS-6,W(2-0),5,6.0,4,1,1,2,4,1,0,2.54,24,86,54,18,10,9,9,2,3,0,62.0,,,0,0,0,21,1,0,0,1,0,1,1.08,0.177,0.0,0.00%,1.97,1t start tie,6t 3 out a4,,KCR,1.0,W,10,3
25,26,158,2011-09-24,KCA,CHW,GS-5,L(2-1),6,5.0,6,5,5,3,4,2,0,3.27,24,94,57,18,5,6,11,5,2,0,36.0,,,0,0,0,20,0,0,0,0,1,0,0.61,-0.25,0.0,0.00%,-2.34,1b start tie,5b 3 out d5,,CHW,1.8,L,3,6
26,27,7,2012-04-13,KCA,CLE,5-8,,99,4.0,1,0,0,2,3,0,0,0.0,15,71,43,15,3,6,4,0,1,0,,0.0,0.0,1,0,0,13,0,0,0,1,0,1,0.21,0.053,0.22,0.04%,2.02,5t --- 0 out d4,8t 3 out d4,,KCR,0.75,L,3,8
27,28,14,2012-04-21,KCA,TOR,4-7,L(0-1),7,3.0,2,3,3,3,0,1,0,3.86,13,69,37,10,1,4,6,2,2,0,,2.0,0.0,0,0,0,10,0,0,0,0,0,0,0.94,-0.174,0.56,-0.06%,0.18,4t 1-3 1 out d3,7t 1-- 1 out d1,,KCR,1.6666666666666667,L,5,9
28,29,20,2012-04-27,KCA,MIN,GS-4,,5,4.0,8,4,4,2,1,1,0,5.73,19,75,46,15,4,9,7,0,1,0,29.0,,,0,1,0,17,1,1,0,2,0,0,1.25,-0.242,0.71,-0.08%,-2.06,1b start a 2,4b 3 out tie,,MIN,2.5,W,7,6
29,30,73,2012-06-27,KCA,TBR,GS-6,,60,5.0,4,2,2,3,5,0,0,5.06,20,89,55,15,10,9,3,0,2,0,53.0,,,0,0,0,17,1,0,0,2,0,0,1.12,0.174,0.75,0.07%,1.18,1t start tie,6t 1-3 0 out a4,,KCR,1.4,W,5,4
30,31,78,2012-07-02,KCA,TOR,GS-7,W(1-1),4,7.0,5,3,3,2,2,2,1,4.7,28,102,64,17,6,6,17,7,2,0,55.0,,,0,0,0,25,1,0,0,1,0,0,0.77,0.045,0.46,0.02%,0.54,1b start tie,7b 3 out a8,,TOR,1.0,W,11,3
31,32,84,2012-07-08,KCA,DET,GS-5,L(1-2),5,4.1,7,5,5,1,5,2,0,5.6,21,80,51,10,10,6,9,1,1,0,33.0,,,0,0,0,20,2,0,0,0,0,0,0.69,-0.172,0.29,-0.04%,-1.6,1b start tie,5b 1-3 1 out d2,,DET,1.951219512195122,L,1,7
32,33,85,2012-07-13,KCA,CHW,13-GF(14),L(1-3),4,2.0,3,1,1,1,2,0,0,5.52,10,44,30,7,3,2,5,2,0,0,,0.0,0.0,0,0,0,8,1,0,0,0,1,0,2.92,-0.16,1.18,-0.04%,0.01,13t --- 0 out tie,14t end d 1,,KCR,2.0,L,8,9
33,34,88,2012-07-16,KCA,SEA,5-GF,,2,5.0,3,1,1,2,3,1,0,4.98,20,79,50,8,9,8,7,4,1,0,,0.0,0.0,0,0,0,18,1,0,0,0,0,1,0.08,0.005,0.01,0.00%,1.53,5t --- 0 out d5,9t end d 5,,KCR,1.0,L,4,9
34,35,97,2012-07-25,KCA,LAA,4-8,,8,4.0,6,1,1,0,1,0,0,4.7,16,58,38,13,5,7,8,5,1,0,,1.0,0.0,0,0,0,16,1,0,0,2,0,0,0.06,0.006,0.01,0.00%,1.86,4b 1-- 0 out d8,8b 1-- 0 out d3,,LAA,1.5,L,6,11
35,36,104,2012-08-02,KCA,CLE,3-6,,7,3.1,3,2,2,0,2,1,0,4.75,13,47,33,10,4,5,6,2,1,0,,2.0,0.0,1,0,0,13,0,0,0,0,0,0,1.13,-0.009000000000000001,0.05,0.00%,-0.04,3t 12- 2 out a2,6t 3 out tie,,KCR,0.9677419354838708,W,7,6
36,37,112,2012-08-10,KCA,BAL,8-GF(8),,7,1.0,2,0,0,0,0,0,0,4.64,5,21,12,4,2,2,3,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.51,8b --- 0 out d6,8b end d 6,,BAL,2.0,L,1,7
37,38,121,2012-08-20,KCA,TBR,4-6,,9,2.1,2,1,1,0,2,1,0,4.6,9,37,26,8,3,2,5,0,0,0,,1.0,0.0,0,0,0,9,0,0,0,0,0,0,0.23,-0.01,0.01,0.00%,0.25,4b -2- 2 out d3,6b 3 out d4,,TBR,0.9523809523809524,L,1,5
38,39,125,2012-08-25,KCA,BOS,3-5,,4,2.0,5,2,2,1,2,0,0,4.79,12,45,29,11,3,3,6,2,1,0,,1.0,0.0,0,0,0,11,0,0,0,0,0,0,0.24,-0.040999999999999995,0.0,0.00%,-1.18,3b 1-- 2 out d4,5b 12- 2 out d6,,BOS,3.0,W,10,9
39,40,132,2012-09-01,KCA,MIN,2-7,,6,5.1,3,0,0,0,0,0,0,4.3,17,56,34,11,2,7,10,3,1,0,,1.0,0.0,0,0,0,17,0,0,0,2,0,0,0.3,0.102,0.0,0.00%,2.76,2t 1-- 2 out d6,7t 3 out d3,2.0,KCR,0.5882352941176471,L,7,8
40,41,136,2012-09-05,KCA,TEX,GS-5,L(1-4),3,4.1,3,3,3,2,5,1,0,4.45,17,72,46,14,8,5,5,1,1,0,48.0,,,0,1,0,15,1,0,0,0,0,0,0.71,-0.12,0.0,0.00%,-1.0,1t start tie,5t 1-- 1 out d2,,KCR,1.2195121951219514,L,6,7
41,42,152,2012-09-23,KCA,CLE,7-7,,17,0.1,1,2,2,1,0,0,0,4.74,3,15,7,1,0,1,1,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.79,-0.024,0.0,0.00%,-0.41,7t --- 0 out d2,7t 12- 1 out d2,,KCR,20.0,L,4,15
42,43,157,2012-09-28,KCA,CLE,4-6,,4,3.0,6,2,2,0,1,0,1,4.8,17,54,38,13,5,8,7,4,0,0,,1.0,1.0,0,0,0,16,0,0,0,0,0,1,0.19,-0.024,0.0,0.00%,-0.99,4b -2- 0 out d4,6b 3 out d5,,CLE,2.0,L,5,8
43,44,159,2012-09-30,KCA,CLE,5-6,,1,1.1,4,2,2,1,1,1,0,4.99,8,26,15,6,2,4,2,1,0,0,,2.0,2.0,0,0,0,7,0,0,0,1,0,0,0.01,-0.009000000000000001,0.0,0.00%,-3.06,5b 1-3 2 out d7,6b 3 out d9,,CLE,4.545454545454545,L,3,15
44,45,92,2013-07-14,KCA,CLE,6-6,,99,0.2,1,0,0,0,0,0,0,0.0,3,13,7,2,1,0,3,1,0,0,,1.0,1.0,0,0,0,3,0,0,0,0,0,0,0.74,-0.061,0.55,-0.03%,-0.35,6b -2- 1 out d1,6b 3 out d2,,CLE,5.0,L,4,6
45,46,20,2015-04-27,,NYY,6-GF(8),,99,2.1,4,1,1,2,2,0,1,3.86,13,54,30,6,8,2,6,4,0,0,,1.0,1.0,0,0,0,10,2,0,1,1,0,0,0.51,-0.094,0.65,-0.07%,-0.7,6b -2- 2 out d1,8b end d 3,,NYY,2.8571428571428568,L,1,4
46,47,84,2015-07-05,,NYY,8-GF,,68,2.0,0,0,0,1,2,0,0,2.08,6,30,17,6,2,3,0,0,0,0,,0.0,0.0,0,0,0,5,0,0,0,1,0,0,0.07,0.005,0.1,0.00%,0.98,8b --- 0 out a7,9b end a 7,,NYY,0.5,W,8,1
47,48,85,2015-07-07,,KCR,8-8,,1,1.0,1,0,0,0,0,0,0,1.69,4,8,5,1,0,1,3,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.51,0.031,0.65,0.02%,0.51,8b --- 0 out d1,8b 3 out d1,1.0,KCR,1.0,L,5,9
