Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
16,28,2019-04-28,MIA,PHI,GS-6,L(2-4),4,5.2,3,4,4,3,4,0,1,4.78,23,94,60,13,10,8,7,3,2,0,48,,,0,0,0,19,1,1,0,1,0,0,.64,-0.130,.31,-0.04%,-1.00,8.55,17.00,1b start tie,6b 1-- 2 out d3,,PHI,1.1538461538461537,L,1,5
17,33,2019-05-05,MIA,ATL,GS-6,,6,6.0,3,0,0,1,6,0,0,4.03,21,88,56,16,9,8,6,2,3,0,71,,,0,0,0,20,1,0,0,1,0,0,1.12,0.354,.34,0.07%,2.98,23.10,36.00,1t start tie,6t 3 out tie,,MIA,0.6666666666666666,L,1,3
18,38,2019-05-10,MIA,NYM,GS-3,L(2-5),4,3.0,10,10,10,2,3,3,1,5.93,21,62,39,10,6,9,6,3,0,0,0,,,0,0,0,18,0,0,0,0,0,0,.64,-0.438,.14,-0.06%,-8.54,-15.05,-12.00,1b start tie,3b 3 out d8,,NYM,4.0,L,2,11
19,43,2019-05-18,MIA,NYM,GS-7,W(3-5),7,7.0,1,0,0,2,7,0,0,5.06,23,92,61,10,9,9,5,3,0,0,80,,,0,0,0,21,1,0,0,1,0,0,.90,0.407,.10,0.03%,3.48,31.95,54.00,1t start tie,7t 3 out a2,,MIA,0.42857142857142855,W,2,0
20,48,2019-05-24,MIA,WSN,GS-4,,5,3.2,7,4,4,1,1,2,0,5.40,19,82,50,12,4,6,11,7,0,0,31,,,0,0,0,18,2,0,0,0,0,0,1.07,-0.219,.18,-0.02%,-2.14,-2.55,2.00,1b start a 2,4b --3 2 out a1,,WSN,2.5,L,10,12
21,53,2019-05-29,MIA,SFG,GS-6,,4,6.0,4,1,1,1,5,1,0,4.99,23,89,57,13,7,8,9,3,1,0,64,,,0,0,0,22,1,0,0,0,0,0,1.05,0.228,.15,0.02%,1.98,18.50,30.00,1t start tie,6t 3 out tie,,MIA,0.8333333333333334,W,4,2
22,58,2019-06-04,MIA,MIL,GS-6,W(4-5),5,6.0,3,0,0,1,7,0,0,4.52,22,92,62,17,10,6,8,4,1,0,72,,,0,0,0,21,0,0,0,0,0,0,.48,0.191,.08,0.02%,3.21,29.10,51.00,1b start a 2,6b 3 out a15,,MIL,0.6666666666666666,W,16,0
23,63,2019-06-09,MIA,ATL,GS-6,,4,6.0,4,1,1,1,7,0,0,4.26,23,91,60,15,13,4,11,2,3,0,66,,,0,0,0,22,3,0,0,0,0,0,.99,0.231,.12,0.02%,1.98,22.50,36.00,1t start tie,6t 3 out a2,,MIA,0.8333333333333334,L,6,7
24,68,2019-06-15,MIA,PIT,GS-7,W(5-5),5,7.0,7,3,3,1,4,0,0,4.23,27,90,59,12,13,14,8,4,2,0,54,,,0,1,0,26,4,0,1,0,0,0,1.03,0.108,.05,0.00%,0.48,16.95,36.00,1t start tie,7t 3 out a1,,MIA,1.1428571428571428,W,4,3
25,130,2019-08-26,MIA,CIN,GS-5,L(5-6),71,5.0,5,4,4,1,3,1,1,4.41,22,86,53,8,9,8,9,5,1,0,43,,,0,0,0,19,0,1,0,1,0,0,1.19,-0.265,.00,0.00%,-1.52,5.05,12.00,1t start tie,5t 3 out d2,,MIA,1.2,L,3,6
26,135,2019-08-31,MIA,WSN,GS-3,L(5-7),4,3.0,6,6,6,0,1,3,2,4.89,16,63,44,11,3,3,10,4,3,0,24,,,0,0,0,14,1,0,0,0,0,0,.63,-0.294,.00,0.00%,-4.32,-8.05,-6.00,1b start tie,3b 3 out d6,,WSN,2.0,L,0,7
27,140,2019-09-06,MIA,KCR,GS-7,L(5-8),5,6.1,8,2,2,0,6,0,0,4.75,25,91,60,16,12,8,11,6,2,0,55,,,0,1,0,24,1,0,0,0,0,1,1.14,0.028,.00,0.00%,0.54,17.45,31.00,1t start tie,7t --3 1 out d2,,MIA,1.3114754098360657,L,0,3
28,145,2019-09-11,MIA,MIL,GS-5,,4,5.0,5,5,5,4,2,2,0,4.97,23,84,44,14,4,9,8,3,1,0,35,,,0,0,0,18,1,0,0,1,0,0,.89,-0.327,.00,0.00%,-2.52,-0.15,6.00,1t start tie,5t 3 out d3,,MIA,1.8,L,5,7
29,150,2019-09-16,MIA,ARI,GS-6,,4,6.0,5,3,3,0,6,1,3,4.94,25,84,57,17,9,8,8,2,3,0,56,,,1,0,0,22,1,0,0,1,0,0,.86,-0.040,.00,0.00%,0.21,14.70,27.00,1b start tie,6b 3 out d3,,ARI,0.8333333333333334,L,5,7
30,155,2019-09-22,MIA,WSN,GS-5,,5,5.0,6,3,3,4,1,0,0,4.96,24,89,56,13,7,12,7,4,0,0,40,,,0,0,0,20,0,0,1,1,0,0,1.10,-0.106,.00,0.00%,-0.52,1.25,9.00,1t start tie,5t 3 out d2,,MIA,2.0,W,5,3
31,160,2019-09-27,MIA,PHI,GS-5,,4,4.1,8,4,4,0,3,0,0,5.09,20,86,60,11,9,8,9,5,0,0,34,,,0,0,0,18,3,1,0,1,1,0,1.13,-0.151,.00,0.00%,-1.27,2.95,10.00,1b start a 1,5b --3 1 out a1,,PHI,1.9512195121951221,L,4,5
