Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,47,2001-05-26,ANA,TBD,8-9,,99,1.1,1,0,0,1,0,0,0,0.00,5,27,14,5,1,1,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.37,0.011,.22,0.00%,0.78,8b --- 0 out a6,9b --- 1 out a6,,TBD,1.8181818181818181,W,10,4
2,51,2001-05-30,ANA,MIN,9-GF,,3,1.0,0,0,0,0,0,0,0,0.00,3,15,10,4,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.010,.09,0.00%,0.55,9t --- 0 out d3,9t end d 3,,ANA,0.0,L,0,3
3,55,2001-06-03,ANA,KCR,9-GF,,3,1.0,1,0,0,0,1,0,0,0.00,4,18,10,3,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.12,0.007,.07,0.00%,0.55,9t --- 0 out a5,9t end a 5,,ANA,1.0,W,7,2
4,77,2001-06-28,ANA,TEX,7-GF,,24,2.1,2,0,0,0,0,0,1,0.00,10,32,22,6,1,5,4,1,0,0,,1,0,0,0,0,9,0,0,0,0,0,0,.16,0.019,.12,0.01%,1.36,7t 1-- 2 out d5,9t end d 3,,ANA,0.9523809523809523,L,3,6
5,78,2001-06-29,ANA,SEA,9-GF,,0,0.2,0,0,0,0,1,0,0,0.00,2,12,7,2,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.06,0.003,.04,0.00%,0.30,9t --- 1 out d4,9t end d 4,,ANA,0.0,L,5,9
6,80,2001-07-01,ANA,SEA,6-8,,1,1.2,2,1,0,4,2,0,0,0.00,11,52,23,6,5,1,4,2,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.30,-0.018,.14,-0.01%,-1.17,6t --- 1 out d4,8t 12- 0 out d5,,ANA,5.0,L,0,5
7,86,2001-07-07,ANA,COL,8-GF,,5,2.0,2,0,0,1,2,0,0,0.00,9,35,21,5,6,0,6,2,2,0,,0,0,0,0,0,8,1,0,0,0,0,0,.08,0.009,.02,0.00%,1.28,8b --- 0 out a7,9b end a 7,,COL,1.5,W,10,3
8,91,2001-07-15,ANA,SDP,9-GF,,7,1.0,0,0,0,1,1,0,0,0.00,4,17,8,1,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.12,0.005,.03,0.00%,0.55,9t --- 0 out d4,9t end d 4,,ANA,1.0,L,1,5
9,65,2002-06-15,ANA,LAD,3-5,,99,3.0,4,3,3,1,0,1,0,9.00,12,33,20,4,3,5,6,3,0,0,,0,0,0,0,0,11,1,0,0,1,0,0,.07,-0.015,.10,-0.01%,-1.63,3b --- 0 out d6,5b 3 out d8,,LAD,1.6666666666666667,L,5,10
10,67,2002-06-18,ANA,STL,5-7,,2,3.0,1,0,0,2,1,0,0,4.50,12,41,27,4,2,3,6,1,2,0,,0,0,0,0,0,10,0,0,0,0,0,0,.05,0.008,.06,0.01%,1.46,5b --- 0 out d6,7b 3 out d6,,STL,1.0,L,2,7
11,70,2002-06-21,ANA,MIL,9-GF,,2,1.0,3,0,0,0,0,0,0,3.86,5,17,10,2,2,2,3,3,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.03,0.001,.05,0.00%,0.49,9b --- 0 out a7,9b end a 7,,MIL,3.0,W,11,4
12,73,2002-06-24,ANA,TEX,5-6,,2,1.0,2,2,1,2,2,0,0,4.50,8,39,21,10,1,2,2,2,0,0,,2,0,0,0,0,6,0,0,0,0,0,1,1.15,-0.056,1.64,-0.05%,-1.42,5b 12- 1 out d2,6b 12- 1 out d4,1,TEX,4.0,L,5,8
13,77,2002-06-27,ANA,TEX,8-8,H(1),2,0.2,0,0,0,0,0,0,0,4.15,1,3,3,1,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,1,0,0,6.07,0.390,8.83,0.34%,1.66,8b 123 1 out a1,8b 3 out a1,,TEX,0.0,W,6,3
14,78,2002-06-28,ANA,LAD,6-8,L(0-1),0,2.1,2,1,1,1,2,0,0,4.09,9,39,24,6,2,3,3,1,0,0,,0,0,0,0,0,8,0,0,0,1,0,0,1.77,-0.071,2.56,-0.06%,0.20,6t --- 2 out tie,8t 3 out d1,,ANA,1.4285714285714286,L,5,7
15,83,2002-07-04,ANA,BAL,9-GF,,5,1.0,0,0,0,0,0,0,0,3.75,3,14,9,5,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.04,0.00%,0.54,9t --- 0 out d5,9t end d 5,,ANA,0.0,L,2,7
