,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,153,2010-09-23,CLE,KCR,9-GF,,99,1.0,0,0,0,1,1,0,0,0.0,4,19.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,3,0,0,0,0,0,0,0.21,0.015,0.0,0.00%,0.47,9t --- 0 out d2,9t end d 2,,CLE,1.0,L,2,4
1,2,156,2010-09-26,CLE,KCR,9-GF,S(1),2,1.0,0,0,0,1,1,0,0,0.0,3,13.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,2,0,0,0,1,0,0,1.44,0.068,0.0,0.00%,0.47,9t --- 0 out a2,9t end a 2,,CLE,1.0,W,5,3
2,3,158,2010-09-29,CLE,DET,9-GF,,2,1.0,1,0,0,0,1,0,0,0.0,4,18.0,10.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,,0,0,0,0,0,4,0,0,0,0,0,0,0.26,0.013000000000000001,0.0,0.00%,0.47,9t --- 0 out a4,9t end a 4,1.0,CLE,1.0,W,4,0
3,4,160,2010-10-01,CLE,CHW,9-GF,,1,1.0,1,1,1,2,2,0,0,2.25,6,27.0,13.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,4,0,0,0,0,0,0,0.37,0.008,0.0,0.00%,-0.49,9b --- 0 out a5,9b end a 4,,CHW,3.0,W,7,3
4,5,162,2010-10-03,CLE,CHW,8-GF(8),,1,1.0,2,1,1,1,3,0,0,3.6,6,24.0,15.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,,0,0,1,0,0,5,0,0,0,0,0,0,0.34,-0.027000000000000003,0.0,0.00%,-0.49,8b --- 0 out d2,8b end d 3,,CHW,3.0,L,5,6
5,6,1,2011-04-01,CLE,CHW,9-GF,,99,1.0,1,0,0,0,3,0,0,0.0,4,14.0,11.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,,0,0,0,0,0,4,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.47,9t --- 0 out d6,9t end d 6,,CLE,1.0,L,10,15
6,7,5,2011-04-06,CLE,BOS,9-GF,,4,1.0,0,0,0,0,0,0,0,0.0,3,13.0,10.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,,0,0,0,0,0,3,0,0,0,0,0,0,0.17,0.013000000000000001,0.17,0.01%,0.47,9t --- 0 out a4,9t end a 4,,CLE,0.0,W,8,4
7,8,10,2011-04-11,CLE,LAA,9-GF,,4,1.0,0,0,0,0,1,0,0,0.0,3,9.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,1,0,0,0,0,3,0,0,0,0,0,0,0.52,0.039,0.65,0.03%,1.07,9b -2- 0 out a4,9b end a 4,,LAA,0.0,W,4,0
8,9,12,2011-04-13,CLE,LAA,8-8,,1,1.0,0,0,0,0,2,0,0,0.0,3,12.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,3,0,0,0,0,0,0,1.38,0.102,1.66,0.07%,0.46,8b --- 0 out tie,8b 3 out tie,,LAA,0.0,L,3,4
9,10,14,2011-04-16,CLE,BAL,7-7,,2,1.0,2,1,1,1,1,0,0,1.8,5,20.0,12.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,,0,0,0,0,0,4,0,1,0,1,0,0,1.41,-0.001,1.71,0.00%,-0.53,7t --- 0 out a4,7t 3 out a3,,CLE,3.0,W,8,3
10,11,16,2011-04-18,CLE,KCR,7-7,,1,0.2,0,0,0,0,1,0,0,1.59,2,12.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,2,0,0,0,0,0,0,2.4,0.124,3.54,0.11%,0.68,7b -2- 1 out tie,7b 3 out tie,,KCR,0.0,W,7,3
