Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,3,2017-04-06,CIN,PHI,GS-3,,99,3.0,5,4,4,2,4,2,0,12.00,16,74,44,13,6,3,7,2,1,0,35,,,0,0,0,14,1,0,0,0,0,0,.80,-0.266,.75,-0.15%,-2.43,1t start tie,3t 3 out d3,,CIN,2.3333333333333335,W,7,4,,
2,8,2017-04-11,CIN,PIT,GS-4,,4,4.0,2,1,1,4,3,0,0,6.43,18,88,50,15,4,6,5,1,1,0,53,,,2,0,0,14,0,0,0,0,0,0,1.15,0.102,1.43,0.08%,1.00,1b start tie,4b 3 out a1,,PIT,1.5,W,6,2,,
3,22,2017-04-26,CIN,MIL,GS-3,L(0-1),14,2.2,11,8,7,1,2,1,0,11.17,19,64,37,8,5,5,11,7,0,0,7,,,1,0,0,17,2,0,0,1,1,0,.72,-0.459,.77,-0.30%,-6.67,1b start a 1,3b 1-- 2 out d7,,MIL,5.454545454545454,L,4,9,,
4,27,2017-05-03,CIN,PIT,GS-5,W(1-1),6,5.0,4,0,0,3,2,0,1,7.36,23,92,53,14,9,7,9,3,4,0,58,,,1,0,0,17,3,0,0,1,0,0,1.23,0.201,1.23,0.12%,2.61,1t start tie,5t 3 out a6,,CIN,1.4,W,7,2,,
5,32,2017-05-08,CIN,NYY,GS-5,L(1-2),4,4.1,7,5,4,3,4,0,0,7.58,22,91,55,14,9,11,4,3,0,0,32,,,0,0,0,18,0,0,0,1,0,1,.96,-0.237,1.06,-0.16%,-2.32,1t start tie,5t 12- 1 out d3,,CIN,2.439024390243903,L,4,10,,
6,145,2017-09-12,CIN,STL,5-6,,99,2.0,4,2,2,1,2,1,0,7.71,11,51,29,9,4,4,4,1,0,0,,0,0,1,0,0,10,0,0,0,0,0,0,.15,-0.019,.00,0.00%,-0.99,5b --- 0 out d4,6b 3 out d6,,STL,2.5,L,4,13,,
7,152,2017-09-20,CIN,STL,GS-3,L(1-3),7,3.0,5,5,5,0,3,3,0,8.63,14,63,38,10,8,4,7,3,1,0,32,,,0,0,0,14,2,0,0,0,0,0,.74,-0.282,.00,0.00%,-3.43,1t start tie,3t 3 out d5,,CIN,1.6666666666666667,L,2,9,,
8,49,2019-05-25,PIT,LAD,6-8,,99,3.0,3,1,1,2,2,0,0,3.00,13,52,31,5,6,4,5,4,0,0,,0,0,0,0,0,10,1,0,0,0,0,0,.17,-0.015,.19,-0.01%,0.52,6t --- 0 out d4,8t 3 out d5,,PIT,1.6666666666666667,L,2,7,5.75,12.00
9,53,2019-05-28,PIT,CIN,7-GF(8),,2,1.2,1,1,1,0,3,1,0,3.86,6,21,14,2,3,2,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,-0.001,.00,0.00%,-0.17,7b --- 1 out d10,8b end d 7,,CIN,0.8333333333333334,L,6,11,7.15,11.00
10,57,2019-06-01,PIT,MIL,4-5,,3,2.0,2,0,0,0,2,0,0,2.70,8,26,20,6,4,4,2,0,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,1.01,0.104,1.21,0.08%,1.02,4t --- 0 out d1,5t 3 out d1,,PIT,1.0,L,10,12,7.30,12.00
11,59,2019-06-04,PIT,ATL,9-GF,,2,1.0,2,3,3,1,1,1,0,5.87,6,17,12,3,2,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.05,-0.014,.04,-0.01%,-2.49,9t --- 0 out d4,9t end d 7,,PIT,3.0,L,5,12,-3.55,-3.00
12,62,2019-06-07,PIT,MIL,GS-3,L(0-1),2,3.0,4,3,3,5,2,1,0,6.75,18,76,40,6,6,4,7,4,0,0,36,,,0,0,0,11,2,0,0,0,1,0,1.15,-0.141,1.23,-0.09%,-1.40,1b start tie,3b 3 out d1,,MIL,3.0,L,4,10,-0.65,6.00
