,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,5,2019-04-01,ARI,SDP,GS-6,W(1-0),99,6.0,5,3,3,2,3,1,0,4.5,25,88,58,18,7,7,13,7,2,0,51,,,0,0,0,22,1,0,0,0,1,0,0.43,0.147,0.42,0.09%,0.01,13.3,30.0,1b start a 2,6b 3 out a6,,SDP,1.1666666666666667,W,10,3
1,2,10,2019-04-07,ARI,BOS,GS-8,L(1-1),5,8.0,4,1,1,0,9,1,0,2.57,27,94,70,22,6,7,11,3,1,0,79,,,0,0,0,27,0,0,0,1,0,0,0.91,0.293,0.89,0.17%,3.28,31.6,48.0,1t start tie,8t 3 out d1,,ARI,0.5,L,0,1
2,3,15,2019-04-13,ARI,SDP,GS-5,,5,5.0,8,4,4,1,5,1,0,3.79,23,95,60,13,12,9,8,4,1,0,39,,,0,0,0,22,3,0,0,0,0,0,0.7,-0.184,0.75,-0.12%,-1.33,7.85,18.0,1t start tie,5t 3 out d4,,ARI,1.8,L,4,5
3,4,20,2019-04-19,ARI,CHC,GS-4,L(1-2),5,3.2,6,3,3,7,5,0,0,4.37,24,109,60,18,9,6,6,2,2,0,35,,,0,0,0,17,2,1,0,0,0,0,1.3,-0.15,1.3,-0.09%,-1.64,4.45,17.0,1b start tie,4b 123 2 out d3,,CHC,4.0625,L,1,5
4,5,25,2019-04-24,ARI,PIT,GS-7,W(2-2),4,7.0,6,2,2,2,5,2,0,3.94,29,106,64,27,7,10,12,7,2,0,60,,,0,0,0,27,1,0,0,0,0,0,0.78,0.151,0.86,0.10%,1.56,20.95,42.0,1b start a 2,7b 3 out a6,,PIT,1.1428571428571428,W,11,2
5,6,31,2019-05-01,ARI,NYY,GS-6,W(3-2),6,5.1,5,1,1,2,2,1,0,3.6,22,90,55,15,10,10,8,2,0,0,54,,,0,0,0,20,2,0,0,1,0,0,1.03,0.158,1.15,0.11%,1.5,13.8,31.0,1t start tie,6t -2- 1 out a2,,ARI,1.3725490196078431,W,3,2
6,7,35,2019-05-06,ARI,TBR,GS-4,L(3-3),4,4.0,7,7,7,3,2,1,1,4.85,22,94,53,10,12,7,9,6,0,0,19,,,0,0,0,18,1,0,0,1,0,0,0.77,-0.34,0.9,-0.24%,-4.86,-7.6,-3.0,1b start tie,4b 3 out d7,,TBR,2.5,L,1,12
7,8,40,2019-05-11,ARI,ATL,GS-7,L(3-4),4,7.0,8,3,3,0,5,1,0,4.7,28,93,65,13,8,8,15,7,3,0,54,,,0,1,0,28,0,0,0,0,0,0,0.91,-0.022000000000000002,1.05,-0.02%,0.74,14.95,27.0,1t start tie,7t 3 out d2,,ARI,1.1428571428571428,L,4,6
8,9,45,2019-05-17,ARI,SFG,GS-6,W(4-4),5,5.1,6,0,0,1,4,0,0,4.21,23,89,56,13,7,2,16,6,3,0,59,,,0,0,0,22,2,0,0,0,0,0,1.17,0.136,1.33,0.09%,1.6,19.8,40.0,1t start tie,6t 123 1 out a1,,ARI,1.3725490196078431,W,7,0
9,10,50,2019-05-22,ARI,SDP,GS-2,L(4-5),4,1.2,5,4,4,4,0,0,0,4.75,14,63,33,11,0,1,9,4,0,0,25,,,0,0,0,9,2,0,0,0,1,0,0.85,-0.298,0.89,-0.19%,-3.77,-9.65,-7.0,1b start tie,2b 123 2 out d4,,SDP,7.5,L,2,5
