Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,145,2010-09-15,FLA,PHI,4-4,,99,0.1,0,0,0,0,0,0,0,0.00,1,5,3,1,1,1,0,0,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,.35,-0.010,.00,0.00%,-0.23,4t 123 2 out d6,4t 3 out d7,,FLA,0.0,L,5,10
2,148,2010-09-19,FLA,CHC,2-2,,3,0.2,2,3,3,4,1,0,0,27.00,8,39,17,3,6,0,3,2,0,0,,3,3,0,0,0,4,1,0,0,0,0,0,.83,-0.193,.00,0.00%,-4.42,2t 123 1 out d2,2t 3 out d8,,FLA,30.0,L,3,13
3,155,2010-09-26,FLA,MIL,8-GF(8),,6,1.0,0,0,0,1,0,0,0,13.50,4,14,5,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.49,8b --- 0 out d6,8b end d 6,,MIL,1.0,L,1,7
