,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,157,2015-09-29,MIL,SDP,GS-5,W(1-0),99,5.0,8,3,3,2,7,0,0,5.4,24,94,59,17,11,9,6,5,0,0,44.0,,,0,0,0,22,1,1,0,2,0,1,1.18,-0.165,0.0,0.00%,-0.8,1b start a 2,5b 3 out d1,,SDP,2.0,W,4,3,,
1,2,162,2015-10-04,MIL,CHC,GS-5,L(1-1),4,5.0,6,3,3,3,3,0,1,5.4,22,93,57,11,7,8,7,5,1,0,43.0,,,1,1,0,18,0,0,0,2,0,0,0.88,-0.124,0.0,0.00%,-0.68,1t start tie,5t 3 out d2,,MIL,1.8,L,1,3,,
2,3,81,2017-06-29,MIL,CIN,8-GF,,99,2.0,4,1,1,1,0,0,0,4.5,10,35,21,2,2,4,5,4,0,0,,0.0,0.0,0,0,0,9,1,0,0,1,0,0,0.06,0.001,0.09,0.00%,0.05,8b --- 0 out a9,9b end a 8,,CIN,2.5,W,11,3,,
3,4,17,2018-04-16,MIL,CIN,7-GF,,99,3.0,2,1,1,3,2,0,0,3.0,13,45,27,8,3,4,4,3,0,0,,0.0,0.0,0,0,0,10,1,0,0,1,0,0,0.06,-0.006,0.05,0.00%,0.48,7t --- 0 out d9,9t end d 6,,MIL,1.6666666666666667,L,4,10,5.75,12.0
4,5,35,2018-05-06,MIL,PIT,7-8,,19,2.0,3,2,2,1,2,1,0,5.4,10,34,22,8,5,4,3,2,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,1,0,0.01,-0.004,0.02,0.00%,-1.01,7t --- 0 out d7,8t 3 out d9,,MIL,2.0,L,0,9,2.1,6.0
5,6,37,2018-05-09,MIL,CLE,8-GF,,2,2.0,2,1,1,0,1,0,0,5.14,8,30,18,5,1,3,4,2,1,0,,0.0,0.0,0,0,0,8,0,1,0,0,0,0,0.06,0.001,0.08,0.00%,-0.01,8t --- 0 out d4,9t end d 5,,MIL,1.0,L,2,6,3.3,6.0
6,7,43,2018-05-15,MIL,ARI,8-GF(8),,5,0.1,0,0,0,0,0,0,0,4.91,1,3,2,0,0,1,0,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,0,0,0,1.02,0.026000000000000002,1.3,0.02%,0.44,8b 12- 2 out d1,8b end d 1,,ARI,0.0,L,1,2,0.75,1.0
7,8,44,2018-05-16,MIL,ARI,9-GF,,0,1.0,1,0,0,0,2,0,0,4.32,4,17,12,2,6,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.08,0.003,0.1,0.00%,0.51,9b --- 0 out a6,9b end a 6,,ARI,1.0,W,8,2,5.65,9.0
8,9,51,2018-05-24,MIL,NYM,6-7,,7,2.0,3,1,1,2,1,0,0,4.35,10,45,23,5,4,5,2,2,0,0,,0.0,0.0,0,1,1,8,1,0,0,0,0,0,0.26,-0.005,0.35,0.00%,-0.01,6t --- 0 out d4,7t 3 out d5,,MIL,2.5,L,0,5,1.5,6.0
9,10,70,2018-06-16,MIL,PHI,8-GF,,22,2.0,2,0,0,3,4,0,0,3.65,11,54,33,9,6,0,4,2,0,0,,0.0,0.0,1,0,0,8,0,0,0,0,0,0,0.33,0.022000000000000002,0.45,0.02%,0.99,8t --- 0 out d3,9t end d 3,,MIL,2.5,L,1,4,9.5,18.0
10,11,89,2018-07-07,MIL,ATL,8-GF,,20,2.0,1,0,0,3,0,0,0,3.14,9,39,20,6,4,5,1,1,0,0,,1.0,1.0,0,0,0,6,0,0,0,1,0,0,0.35,0.006,0.46,0.01%,0.91,8t --3 0 out d3,9t end d 4,,MIL,2.0,L,1,5,2.1,6.0
11,12,93,2018-07-11,MIL,MIA,10-GF(12),L(0-1),3,2.1,2,1,1,1,2,0,0,3.24,10,26,17,4,4,3,4,2,0,0,,0.0,0.0,0,0,0,9,0,0,1,0,0,0,2.34,-0.11599999999999999,3.09,-0.09%,-0.5,10b --- 0 out tie,12b end d 1,,MIA,1.4285714285714286,L,4,5,5.45,10.0
12,13,104,2018-07-25,MIL,WSN,7-GF,,13,3.0,0,0,0,0,1,0,0,2.75,9,21,15,4,3,5,3,3,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0.01,0.003,0.02,0.00%,1.48,7t --- 0 out d7,9t end d 7,,MIL,0.0,L,3,7,8.75,12.0
13,14,120,2018-08-15,KCA,TOR,GS-5,L(0-2),20,4.2,8,6,6,2,3,1,1,4.44,24,88,57,16,7,2,16,6,1,0,25.0,,,0,0,0,21,2,0,0,0,0,0,1.3,-0.414,0.0,0.00%,-3.89,1t start tie,5t 12- 2 out d3,,KCR,2.380952380952381,L,5,6,-2.1,5.0
14,15,125,2018-08-20,KCA,TBR,GS-5,L(0-3),4,5.0,5,1,1,3,3,0,0,3.99,21,95,57,15,7,9,6,3,1,0,53.0,,,0,0,0,18,1,0,0,1,0,0,1.07,0.122,0.0,0.00%,1.48,1b start tie,5b 3 out d1,,TBR,1.6,L,0,1,10.45,21.0
15,16,131,2018-08-26,KCA,CLE,GS-4,L(0-4),5,4.0,5,5,5,3,4,0,0,4.86,20,79,48,15,6,5,8,4,0,0,33.0,,,0,0,0,17,2,0,0,0,0,0,1.12,-0.32299999999999995,0.0,0.00%,-2.96,1t start tie,4t 3 out d4,,KCR,2.0,L,5,12,2.2,9.0
16,17,136,2018-09-02,KCA,BAL,GS-7,W(1-4),6,7.0,5,1,1,0,8,1,0,4.24,25,99,68,22,14,7,10,6,0,0,71.0,,,1,0,0,25,0,0,0,0,0,0,0.66,0.192,0.0,0.00%,2.58,1t start tie,7t 3 out a4,,KCR,0.7142857142857143,W,9,1,30.75,54.0
17,18,141,2018-09-08,KCA,MIN,GS-9,W(2-4),5,8.0,1,1,1,1,4,0,0,3.72,26,110,68,26,6,8,13,4,2,0,79.0,,,0,0,0,25,0,0,0,0,0,0,0.71,0.355,0.0,0.00%,2.79,1b start tie,9b 1-3 0 out a4,,MIN,0.25,W,4,1,26.8,45.0
18,19,147,2018-09-14,KCA,MIN,GS-5,,5,4.1,9,3,3,0,1,0,0,3.93,22,71,52,21,3,12,9,5,2,0,34.0,,,0,0,0,22,1,0,0,0,0,0,1.33,-0.183,0.0,0.00%,-0.98,1t start tie,5t 1-- 1 out d1,,KCR,2.1951219512195124,W,8,4,0.35,7.0
19,20,153,2018-09-20,KCA,DET,GS-2,L(2-5),5,1.0,8,7,7,0,0,3,0,5.03,11,30,21,2,1,3,8,4,1,0,9.0,,,0,0,0,10,3,0,0,0,1,0,1.19,-0.631,0.0,0.00%,-6.47,1b start a 3,2b --- 0 out d2,,DET,8.0,L,8,11,-16.55,-18.0
20,21,3,2019-03-31,KCA,CHW,GS-6,L(0-1),99,5.0,6,4,4,1,5,2,0,7.2,21,82,56,12,12,5,10,4,1,0,43.0,,,0,0,0,20,2,0,0,1,0,0,0.82,-0.085,0.95,-0.06%,-1.06,1t start tie,6t 123 0 out d2,,KCR,1.4,L,3,6,9.05,18.0
21,22,7,2019-04-06,KCA,DET,GS-6,,5,6.0,5,2,1,3,3,0,0,4.09,26,97,58,15,8,11,9,2,2,0,56.0,,,0,0,0,23,2,0,0,1,0,1,1.1,0.087,1.03,0.05%,1.38,1b start tie,6b 3 out d1,,DET,1.3333333333333333,L,4,7,12.7,24.0
22,23,12,2019-04-11,KCA,SEA,GS-6,,4,6.0,3,2,2,2,5,1,0,3.71,23,93,58,17,13,9,7,4,0,0,61.0,,,0,0,0,20,0,1,0,0,1,0,0.83,0.192,0.46,0.06%,1.35,1t start tie,6t 3 out a2,,KCR,0.8333333333333334,L,6,7,16.5,27.0
23,24,17,2019-04-16,KCA,CHW,GS-6,L(0-2),4,6.0,8,4,4,2,10,3,0,4.3,27,101,65,23,12,6,9,6,0,0,48.0,,,1,0,0,25,2,0,0,1,0,0,0.92,-0.163,0.61,-0.06%,-0.79,1b start tie,6b 3 out d3,,CHW,1.6666666666666667,L,1,5,19.5,36.0
24,25,22,2019-04-21,KCA,NYY,GS-7,,4,7.0,8,5,4,1,6,1,1,4.5,31,106,72,23,7,12,11,3,0,0,48.0,,,0,0,0,29,2,0,0,0,0,0,0.56,-0.16,0.33,-0.06%,-1.21,1b start tie,7b 3 out d5,,NYY,1.2857142857142858,L,6,7,13.75,27.0
25,26,27,2019-04-27,KCA,LAA,GS-4,,5,3.2,6,4,4,3,2,0,1,5.08,19,77,37,14,4,5,8,6,0,0,32.0,,,0,0,0,15,2,0,0,2,0,0,1.0,-0.04,0.43,-0.01%,-1.58,1t start tie,4t 123 2 out a4,,KCR,2.8125,W,9,4,-1.75,5.0
26,27,33,2019-05-03,KCA,DET,GS-7,L(0-3),5,7.0,5,4,4,2,6,0,1,5.09,29,99,65,20,5,5,15,10,1,0,55.0,,,0,0,0,26,1,0,0,0,0,0,0.7,-0.084,0.29,-0.02%,-0.05,1b start tie,7b 3 out d2,,DET,1.0,L,3,4,14.95,27.0
