,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,1,2016-04-03,SLN,PIT,7-7,,99,1.0,0,0,0,2,2,0,0,0.0,5,27,12,6,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.33,0.012,0.33,0.01%,0.49,7b --- 0 out d3,7b 3 out d3,,PIT,2.0,L,1,4,,
1,2,2,2016-04-05,SLN,PIT,6-6,,1,1.0,0,0,0,0,3,0,0,0.0,3,12,9,5,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.99,0.075,1.03,0.05%,0.49,6b --- 0 out tie,6b 3 out tie,,PIT,0.0,L,5,6,,
2,3,4,2016-04-08,SLN,ATL,7-7,,2,0.2,0,0,0,2,1,0,0,0.0,4,18,7,0,5,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,2.42,-0.001,1.94,0.00%,0.0,7b --- 0 out tie,7b 1-3 2 out tie,,ATL,10.0,W,7,4,,
3,4,6,2016-04-10,SLN,ATL,7-7,W(1-0),1,1.0,0,0,0,0,2,0,0,0.0,3,14,8,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.55,0.042,0.46,0.02%,0.49,7b --- 0 out d1,7b 3 out d1,,ATL,0.0,W,12,7,,
4,5,8,2016-04-13,SLN,MIL,7-7,,2,1.0,0,0,0,0,1,0,0,0.0,3,14,10,1,6,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.72,0.054000000000000006,0.76,0.03%,0.49,7t --- 0 out d1,7t 3 out d1,,STL,0.0,L,4,6,,
5,6,11,2016-04-16,SLN,CIN,7-8,,2,2.0,1,0,0,1,2,0,0,0.0,7,36,22,3,9,1,3,1,0,0,,0,0,0,1,0,6,1,0,0,0,0,0,0.46,0.046,0.53,0.03%,0.97,7t --- 0 out d3,8t 3 out d2,,STL,1.0,L,8,9,,
6,7,14,2016-04-19,SLN,CHC,6-6,,2,1.0,0,0,0,0,2,0,0,0.0,3,15,10,5,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.71,0.054000000000000006,0.81,0.04%,0.49,6t --- 0 out d1,6t 3 out d1,,STL,0.0,L,1,2,,
7,8,15,2016-04-20,SLN,CHC,8-8,H(1),0,1.0,2,2,2,1,0,0,0,2.08,6,30,19,3,4,3,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.16,-0.063,2.31,-0.04%,-1.52,8t --- 0 out a3,8t 3 out a1,,STL,3.0,W,5,3,,
8,9,17,2016-04-23,SLN,SDP,7-7,H(2),2,1.0,0,0,0,0,3,0,0,1.86,4,14,12,4,5,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.71,0.051,0.63,0.03%,0.47,7b --- 0 out a3,7b 3 out a3,,SDP,0.0,W,11,2,,
9,10,18,2016-04-24,SLN,SDP,6-6,,0,1.0,0,0,0,0,1,0,0,1.69,3,13,9,3,0,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.98,0.073,0.96,0.04%,0.47,6b --- 0 out tie,6b 3 out tie,,SDP,0.0,W,8,5,,
