,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,79,2015-07-02,ATL,WSN,GS-6,,99,5.2,2,0,0,0,7,0,2,0.0,20,75,48,12,10,6,5,3,1,0,72.0,,,2,0,0,18,0,0,0,1,0,0,1.01,0.276,1.19,0.20%,2.29,1t start tie,6t 12- 2 out a1,,ATL,0.3846153846153846,W,2,1,,
1,2,84,2015-07-07,ATL,MIL,GS-6,W(1-0),4,5.1,5,1,1,3,1,1,0,0.82,23,92,57,13,4,8,11,8,0,0,52.0,,,0,1,1,20,2,0,0,0,0,0,0.93,0.10099999999999999,0.99,0.07%,0.91,1b start tie,6b 12- 1 out a2,,MIL,1.5686274509803924,W,4,3,,
2,3,87,2015-07-10,ATL,COL,6-6,,2,1.0,0,0,0,1,1,0,0,0.75,4,16,11,5,0,1,1,1,0,0,,0.0,0.0,1,0,0,3,0,0,0,0,0,0,0.51,0.033,0.51,0.02%,0.55,6b --- 0 out d2,6b 3 out d2,,COL,1.0,L,3,5,,
3,4,91,2015-07-18,ATL,CHC,GS-5,L(1-1),7,4.2,6,2,1,3,4,0,0,1.08,23,88,52,11,13,5,11,4,0,0,47.0,,,0,0,0,20,1,0,0,0,0,0,0.91,-0.076,0.68,-0.03%,-0.48,1t start tie,5t 123 2 out d2,,ATL,2.142857142857143,L,0,4,,
4,5,96,2015-07-24,ATL,STL,GS-6,L(1-2),5,5.0,6,4,4,3,3,1,0,2.49,23,92,59,14,7,7,10,6,1,0,39.0,,,1,1,1,20,1,0,0,1,0,1,0.6,-0.22399999999999998,0.4,-0.09%,-2.03,1b start tie,6b 1-- 0 out d2,,STL,1.8,L,2,4,,
5,6,132,2015-09-01,ATL,MIA,GS-3,L(1-3),38,2.2,6,3,3,1,0,0,0,3.33,15,52,30,9,0,7,7,3,1,0,33.0,,,1,0,0,14,1,0,0,0,0,0,1.08,-0.203,0.0,0.00%,-1.86,1t start tie,3t 1-- 2 out d3,,ATL,3.1818181818181817,L,1,7,,
6,7,137,2015-09-06,ATL,WSN,GS-3,L(1-4),4,2.0,5,7,6,1,3,2,1,5.13,13,55,31,8,4,2,6,5,1,0,22.0,,,0,0,0,11,1,0,0,0,0,0,1.03,-0.429,0.0,0.00%,-5.43,1b start a 1,3b 1-- 0 out d5,,WSN,3.0,L,4,8,,
7,8,2,2019-03-30,,KCR,5-6,,99,1.0,2,2,2,0,1,0,0,18.0,5,21,13,4,2,3,1,1,0,0,,1.0,0.0,0,0,0,5,0,0,0,0,0,0,0.66,-0.047,0.68,-0.03%,0.18,5b -2- 0 out d4,6b 12- 0 out d1,,KCR,2.0,L,6,8,-0.95,0.0
8,9,7,2019-04-06,,SEA,7-GF,,6,3.0,4,1,1,2,3,1,0,6.75,14,61,33,7,5,3,6,3,0,0,,0.0,0.0,0,0,0,12,1,0,0,0,0,0,0.02,0.003,0.02,0.00%,0.61,7t --- 0 out d7,9t end d 7,,CHW,2.0,L,2,9,7.15,15.0
9,10,10,2019-04-09,,TBR,4-7,,2,3.1,1,0,0,2,4,0,0,3.68,12,49,26,11,7,4,2,0,0,0,,2.0,0.0,0,0,1,10,0,0,0,0,0,0,0.22,0.044000000000000004,0.17,0.02%,2.06,4t 12- 2 out d5,7t 3 out d5,,CHW,0.9677419354838708,L,5,10,13.7,22.0
