Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,27,2018-04-28,SFG,LAD,8-9,,99,1.1,1,0,0,1,1,0,0,0.00,6,32,18,4,3,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.13,0.003,.11,0.00%,0.04,3.80,7.00,8t --- 0 out a5,9t 12- 1 out a5,2,SFG,1.8181818181818181,W,8,3
2,29,2018-04-30,SFG,SDP,8-8,,1,0.1,0,0,0,0,1,0,0,0.00,1,4,3,1,1,0,0,0,0,0,,2,0,1,0,0,1,0,0,0,0,0,0,.94,0.025,.91,0.01%,0.47,2.75,4.00,8t 1-3 2 out d2,8t 3 out d2,,SFG,0.0,W,6,5
3,31,2018-05-02,SFG,SDP,9-9,,1,0.2,2,1,1,1,0,0,0,3.86,5,17,7,3,0,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.07,-0.001,.06,0.00%,-1.02,-2.30,-1.00,9t --- 0 out a6,9t 1-3 2 out a5,,SFG,15.0,W,9,4
4,35,2018-05-07,SFG,PHI,5-6,,4,2.0,6,5,4,1,2,2,0,10.38,14,54,36,8,6,6,5,2,0,0,,0,0,0,0,0,13,0,0,0,0,0,1,.06,-0.032,.06,-0.02%,-4.01,-3.70,0.00,5b --- 0 out d5,6b 3 out d10,,PHI,3.5,L,0,11
