,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,81,2018-06-29,BAL,LAA,8-GF,,99,1.2,2,0,0,0,2,0,0,0.0,6,27,18,6,3,2,2,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,0.01,0.001,0.0,0.00%,0.77,6.55,11.0,8t --- 1 out d7,9t end d 7,,BAL,1.6666666666666667,L,1,7
1,2,84,2018-07-03,BAL,PHI,7-7,,3,0.1,0,0,0,0,0,0,0,0.0,1,2,2,1,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,2.29,0.057,0.0,0.00%,0.77,0.75,1.0,7b 123 2 out d1,7b 3 out d1,,PHI,0.0,L,2,3
2,3,87,2018-07-06,BAL,MIN,4-6,,2,2.1,0,0,0,0,4,0,0,0.0,7,23,17,9,3,2,1,1,0,0,,2,0,0,0,0,7,0,0,0,0,0,0,0.11,0.019,0.0,0.00%,1.86,13.25,19.0,4b 12- 1 out d6,6b --- 2 out d5,,MIN,0.0,L,2,6
3,4,89,2018-07-08,BAL,MIN,6-6,,1,0.2,3,4,1,0,1,0,0,1.8,6,15,14,4,3,2,3,2,0,0,,1,1,0,0,0,6,0,0,0,0,0,1,0.18,-0.036000000000000004,0.0,0.00%,-2.71,-0.3,2.0,6b 1-- 0 out d4,6b -23 2 out d7,,MIN,15.0,L,1,10
4,5,91,2018-07-09,BAL,NYY,9-GF,,0,0.1,0,0,0,0,0,0,0,1.69,1,3,3,0,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.44,0.75,1.0,9t 12- 2 out d8,9t end d 8,2.0,BAL,0.0,L,2,10
5,6,94,2018-07-12,BAL,PHI,6-7,,2,1.0,2,0,0,0,0,0,0,1.42,4,12,10,1,4,1,3,2,0,0,,2,0,0,0,0,4,0,0,0,1,0,0,0.28,0.005,0.0,0.00%,0.5,1.05,3.0,6t 12- 0 out d5,7t 12- 0 out d4,,BAL,2.0,L,4,5
6,7,95,2018-07-13,BAL,TEX,8-8,,0,1.0,0,0,0,0,2,0,0,1.23,3,15,10,5,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.68,0.052000000000000005,0.0,0.00%,0.5,6.25,9.0,8t --- 0 out d1,8t 3 out d1,,BAL,0.0,L,4,5
7,8,97,2018-07-15,BAL,TEX,7-8,H(1),1,1.2,0,0,0,0,1,0,1,1.0,5,25,15,2,2,2,1,0,0,0,,0,0,0,1,0,4,0,0,0,0,0,0,1.4,0.172,0.0,0.00%,0.77,5.15,8.0,7t --- 1 out a1,8t 3 out a1,,BAL,0.0,W,6,5
8,9,98,2018-07-20,BAL,TOR,9-GF(10),L(0-1),4,1.0,1,1,0,1,2,0,0,0.9,6,27,14,7,3,3,0,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,1,2.79,-0.22699999999999998,0.0,0.00%,-0.33,5.05,9.0,9b -23 2 out tie,10b end d 1,,TOR,2.0,L,7,8
9,10,100,2018-07-22,BAL,TOR,6-7,H(2),1,0.2,0,0,0,0,0,0,0,0.84,2,6,3,0,0,1,1,1,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.56,0.138,0.0,0.00%,0.74,1.5,2.0,6b 1-3 2 out a1,7b --- 1 out a1,,TOR,0.0,L,4,5
10,11,102,2018-07-24,BAL,BOS,7-8,,1,1.1,2,1,1,0,1,0,0,1.5,6,25,16,5,1,3,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.5,0.027000000000000003,0.0,0.00%,0.48,1.8,4.0,7t --- 0 out a4,8t 1-- 1 out a4,,BAL,1.818181818181818,W,7,6
11,12,103,2018-07-26,BAL,TBR,7-7,,1,0.2,0,0,0,1,0,0,1,1.42,3,10,4,2,0,1,0,0,0,0,,2,0,1,0,0,1,0,0,0,1,0,0,1.9,0.071,0.0,0.00%,0.72,0.3,2.0,7t 12- 0 out d1,7t 123 2 out d1,,BAL,5.0,L,3,4
12,13,106,2018-07-29,BAL,TBR,9-9,,2,0.1,2,0,0,0,1,0,1,1.38,4,16,8,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.13,-0.01,0.0,0.00%,-1.07,0.95,4.0,9t --- 0 out a6,9t 123 1 out a6,,BAL,20.0,W,11,5
13,14,108,2018-08-01,BAL,NYY,8-9,H(3),2,1.1,1,2,2,1,1,0,0,2.51,5,20,14,2,5,2,1,0,0,0,,3,0,0,0,0,4,0,0,0,1,0,0,0.43,0.071,0.0,0.00%,1.66,-0.2,1.0,8b 123 1 out a5,9b 12- 2 out a5,,NYY,1.818181818181818,W,7,5
14,15,111,2018-08-04,BAL,TEX,7-8,,2,1.0,1,1,1,0,0,1,0,2.93,4,15,9,4,0,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.62,-0.025,0.0,0.00%,-0.44,-0.35,0.0,7b --- 0 out d1,8b --- 0 out d2,,TEX,1.0,L,1,3
15,16,112,2018-08-05,BAL,TEX,8-8,,0,0.2,0,1,1,2,0,0,0,3.38,4,15,5,1,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.06,-0.019,0.0,0.00%,-0.83,-1.7,-1.0,8b --- 0 out a4,8b --3 2 out a3,,TEX,10.0,W,9,6
16,17,113,2018-08-07,BAL,TBR,8-9,BS(1),1,1.2,0,0,0,0,3,0,0,3.06,4,22,15,4,5,1,0,0,0,0,,3,1,0,0,0,4,0,0,0,1,0,0,3.0,0.312,0.0,0.00%,1.73,9.75,14.0,8b 123 0 out a1,9b --- 2 out tie,,TBR,0.0,L,3,4
