,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,117,2011-08-10,ANA,NYY,GS-5,L(0-1),99,5.0,6,6,6,2,2,2,0,10.8,23,91,59,18,4,8,11,7,1,0,31.0,,,0,0,0,21,2,1,0,0,0,0,0.52,-0.268,1.01,-0.32%,-3.34,1b start tie,5b 3 out d5,,NYY,1.6,L,3,9,,
1,2,122,2011-08-15,ANA,TEX,GS-1,,4,0.2,2,1,0,0,0,0,0,9.53,4,16,11,1,2,3,1,1,0,0,46.0,,,0,0,0,4,1,0,0,0,0,0,0.83,-0.08199999999999999,2.13,-0.13%,-0.75,1t start tie,1t 1-- 2 out d1,,LAA,10.0,L,4,8,,
2,3,142,2011-09-06,ANA,SEA,7-7,,21,1.0,2,0,0,0,2,0,0,8.1,5,16,13,3,4,1,2,2,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.98,0.051,1.87,0.06%,0.46,7t --- 0 out d1,7t 3 out d1,,LAA,2.0,L,1,2,,
3,4,151,2011-09-17,ANA,BAL,8-GF(8),,10,1.0,2,1,1,1,1,0,0,8.22,5,18,12,3,3,2,1,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,1,0,0,0.07,-0.006,0.11,-0.01%,-0.49,8b --- 0 out d4,8b end d 5,,BAL,3.0,L,2,6,,
4,5,154,2011-09-20,ANA,TOR,9-9,,2,0.2,1,1,0,1,2,0,0,7.56,5,23,13,2,4,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,1,0.24,-0.006999999999999999,0.17,0.00%,-0.93,9b --- 0 out a5,9b 12- 2 out a4,,TOR,10.0,W,10,6,,
5,6,156,2011-09-22,ANA,TOR,11-GF(12),L(0-2),1,0.2,1,1,1,0,1,1,0,8.0,3,15,10,2,2,0,2,1,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.84,-0.276,4.35,-0.39%,-0.72,11b --- 1 out tie,12b end d 1,,TOR,5.0,L,3,4,,
6,7,162,2011-09-28,ANA,TEX,GS-5,,5,5.0,2,1,1,3,1,1,0,5.79,17,71,41,10,4,4,9,3,0,0,57.0,,,1,1,1,14,0,0,0,0,0,0,0.78,0.122,0.0,0.00%,1.3,1t start tie,5t 3 out d1,,LAA,1.0,L,1,3,,
7,8,52,2012-05-30,ANA,NYY,9-GF,,99,1.0,0,0,0,0,0,0,0,0.0,3,14,9,1,1,1,2,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.46,0.034,0.52,0.02%,0.47,9t --- 0 out d1,9t end d 1,,LAA,0.0,L,5,6,,
8,9,57,2012-06-05,ANA,SEA,GS-7,W(1-0),5,7.0,4,1,1,2,8,1,0,1.13,27,110,70,19,14,9,8,1,1,0,71.0,,,0,0,0,25,1,0,0,0,0,0,0.55,0.166,0.69,0.13%,2.26,1t start tie,7t 3 out a5,,LAA,0.8571428571428571,W,6,1,,
9,10,62,2012-06-11,ANA,LAD,GS-5,,5,5.0,5,2,1,5,4,0,0,1.38,22,102,56,19,7,6,6,1,3,1,50.0,,,1,0,0,17,2,0,0,2,0,0,1.06,-0.013999999999999999,1.32,-0.01%,0.28,1b start tie,5b 3 out d1,,LAD,2.0,W,3,2,,
10,11,67,2012-06-17,ANA,ARI,GS-9,W(2-0),5,8.0,4,0,0,4,5,0,1,0.86,31,105,66,14,16,6,15,4,2,0,75.0,,,1,1,0,26,0,0,0,1,0,0,1.11,0.44299999999999995,1.38,0.33%,3.35,1t start tie,9t 1-- 0 out a2,,LAA,1.0,W,2,0,,
11,12,73,2012-06-24,ANA,LAD,GS-7,,6,6.2,9,3,3,2,5,0,0,1.63,29,107,68,14,10,12,10,3,2,0,47.0,,,1,0,0,25,3,0,0,2,1,0,1.36,-0.002,1.63,0.00%,0.04,1t start tie,7t 1-- 2 out tie,,LAA,1.7741935483870968,W,5,3,,
12,13,78,2012-06-30,ANA,TOR,GS-5,L(2-1),5,4.1,9,10,5,4,3,1,0,2.81,27,97,56,11,6,7,13,6,3,0,14.0,,,0,0,0,23,3,1,0,1,0,1,0.36,-0.37,0.5,-0.30%,-6.39,1b start tie,5b 12- 1 out d7,,TOR,3.1707317073170733,L,2,11,,
13,14,83,2012-07-05,ANA,BAL,GS-5,,4,4.1,10,7,7,2,3,3,1,4.21,25,84,52,9,8,8,11,1,3,0,16.0,,,1,0,0,22,0,0,0,0,0,0,1.17,-0.578,1.7,-0.50%,-5.55,1t start tie,5t 12- 1 out a1,,LAA,2.9268292682926838,W,9,7,,
14,15,91,2012-07-17,ANA,DET,GS-7,W(3-1),11,7.0,3,0,0,4,2,0,1,3.53,28,100,58,15,13,16,5,2,0,0,69.0,,,0,0,0,23,0,0,0,1,0,0,0.27,0.099,0.38,0.08%,3.64,1b start a 4,7b 3 out a11,,DET,1.0,W,13,0,,
15,16,98,2012-07-24,ANA,KCR,GS-5,L(3-2),6,5.0,5,4,4,3,2,1,0,3.91,23,96,57,13,11,9,9,3,2,0,40.0,,,2,0,0,20,1,0,0,0,0,0,0.7,-0.239,0.94,-0.19%,-1.67,1t start tie,5t 3 out d3,,LAA,1.6,L,1,4,,
16,17,105,2012-08-01,ANA,TEX,GS-6,,7,5.2,9,5,5,1,2,0,0,4.33,25,93,54,8,6,11,11,4,1,0,32.0,,,1,0,0,23,3,0,0,2,1,0,0.96,-0.02,1.98,-0.02%,-2.0,1b start tie,6b 1-- 2 out a2,,TEX,1.9230769230769231,L,10,11,,
17,18,125,2012-08-23,ANA,BOS,8-8,,21,0.2,2,2,2,0,1,0,0,4.61,4,9,7,0,2,1,2,2,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.52,0.019,1.17,0.01%,0.07,8b --- 0 out tie,8b 12- 2 out tie,,BOS,10.0,W,14,13,,
18,19,126,2012-08-24,ANA,DET,9-GF,S(1),0,0.2,0,0,0,0,2,0,0,4.55,2,7,6,0,3,0,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2.28,0.11599999999999999,2.18,0.07%,0.28,9b --- 1 out a1,9b end a 1,,DET,0.0,W,2,1,,
19,20,127,2012-08-25,ANA,DET,7-8,BL(3-3),0,1.1,3,3,3,0,0,0,0,4.92,7,24,15,4,0,1,6,3,1,0,,1.0,0.0,0,0,0,7,1,0,0,0,0,0,2.81,-0.431,2.95,-0.27%,-1.27,7b 1-- 1 out a1,8b -2- 2 out d1,,DET,2.727272727272727,L,3,5,,
20,21,129,2012-08-28,ANA,BOS,8-8,,2,1.0,1,0,0,1,1,0,0,4.84,5,25,14,3,2,1,2,0,0,0,,0.0,0.0,0,1,0,4,1,0,0,0,0,1,1.03,0.048,0.59,0.02%,0.47,8t --- 0 out d1,8t 3 out d1,,LAA,2.0,W,6,5,,
21,22,132,2012-08-31,ANA,SEA,8-8,,2,1.0,0,0,0,0,1,0,0,4.76,3,7,7,3,1,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.16,0.012,0.14,0.01%,0.46,8b --- 0 out a5,8b 3 out a5,,SEA,0.0,W,9,1,,
22,23,135,2012-09-03,ANA,OAK,6-6,,2,1.0,1,0,0,0,3,0,0,4.68,4,19,16,1,6,1,0,0,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.18,0.013000000000000001,0.19,0.01%,0.47,6b --- 0 out a6,6b 3 out a6,,OAK,1.0,W,8,3,,
23,24,137,2012-09-05,ANA,OAK,7-7,H(1),1,0.1,1,0,0,1,0,0,0,4.65,3,9,3,0,0,0,2,1,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1.52,-0.11199999999999999,2.33,-0.10%,-0.69,7b --- 0 out a2,7b 1-3 1 out a2,,OAK,20.0,W,7,1,,
24,25,138,2012-09-07,ANA,DET,7-7,,1,0.1,0,0,0,0,0,0,0,4.62,1,1,1,0,0,1,0,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1.46,0.04,2.09,0.04%,0.22,7t 1-- 2 out tie,7t 3 out tie,,LAA,0.0,W,3,2,,
25,26,139,2012-09-08,ANA,DET,8-GF,,0,1.1,0,0,0,0,0,0,0,4.52,4,21,15,4,1,1,3,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.07,0.006999999999999999,0.1,0.01%,0.56,8t --- 2 out a5,9t end a 5,,LAA,0.0,W,6,1,,
26,27,142,2012-09-11,ANA,OAK,5-6,,2,1.1,1,0,0,1,1,0,0,4.43,6,21,15,3,2,3,1,1,0,0,,1.0,0.0,0,0,0,5,0,0,0,0,0,0,0.86,0.052000000000000005,1.54,0.06%,0.68,5t 1-- 2 out d2,6t 3 out d2,,LAA,1.818181818181818,L,5,6,,
27,28,145,2012-09-14,ANA,KCR,6-7,BS(2),2,1.1,3,3,1,0,0,1,0,4.48,8,29,20,5,3,3,5,1,0,0,,1.0,1.0,1,0,0,7,0,0,0,0,1,1,1.54,-0.46,1.75,-0.31%,-3.13,6b 1-- 0 out a1,7b 1-- 1 out d2,,KCR,2.727272727272727,W,9,7,,
28,29,147,2012-09-16,ANA,KCR,7-8,H(2),1,1.1,0,0,0,1,0,0,0,4.39,5,16,7,2,0,0,4,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.71,0.172,2.08,0.13%,0.74,7b --- 0 out a1,8b --- 1 out a1,,KCR,0.9090909090909092,W,4,3,,
29,30,149,2012-09-19,ANA,TEX,8-8,,2,0.2,2,2,2,1,1,0,0,4.61,4,21,12,3,2,1,1,0,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,0,0,0.7,-0.10400000000000001,1.04,-0.09%,-0.75,8t --- 0 out d1,8t 1-- 2 out d2,,LAA,15.0,L,2,6,,
30,31,151,2012-09-21,ANA,CHW,9-GF,,1,1.0,0,0,0,0,0,0,0,4.54,3,7,5,2,0,0,3,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.17,0.013000000000000001,0.09,0.00%,0.47,9t --- 0 out a4,9t end a 4,,LAA,0.0,W,6,2,,
