,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,10,2019-04-09,KCA,SEA,8-8,,99,1.0,0,0,0,0,2,0,0,0.0,3,13,9,2,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.23,0.019,0.15,0.01%,0.56,6.25,9.0,8t --- 0 out d3,8t 3 out d3,,KCR,0.0,L,3,6
1,2,12,2019-04-11,KCA,SEA,7-7,H(1),1,0.1,1,0,0,0,1,0,0,0.0,2,9,5,2,1,0,1,0,0,0,,1,1,0,0,0,2,0,1,0,0,0,0,2.03,-0.054000000000000006,1.14,-0.02%,-0.65,2.15,4.0,7t -2- 2 out a2,7t 3 out a1,,KCR,10.0,L,6,7
2,3,15,2019-04-14,KCA,CLE,7-7,H(2),2,0.1,2,3,3,1,0,0,0,16.2,4,16,9,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,1,0,0,0,1.57,-0.062,1.1,-0.03%,-0.52,-7.05,-8.0,7t --- 1 out a3,7t 123 2 out a3,,KCR,30.0,W,9,8
3,4,19,2019-04-18,KCA,NYY,7-8,,3,1.2,0,0,0,1,1,0,0,8.1,5,23,13,9,1,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,0.65,0.065,0.41,0.03%,0.97,5.15,8.0,7b --- 0 out a4,8b --- 2 out a4,,NYY,0.8333333333333334,W,6,1
4,5,24,2019-04-23,KCA,TBR,8-GF(8),,4,1.0,1,0,0,0,1,0,0,6.23,4,13,11,5,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0.006999999999999999,0.05,0.00%,0.54,3.65,6.0,8b --- 0 out d3,8b end d 3,,TBR,1.0,L,2,5
5,6,25,2019-04-24,KCA,TBR,8-8,,0,0.1,1,0,0,0,0,0,0,5.79,2,5,2,0,0,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.04,0.001,0.02,0.00%,0.24,0.15,1.0,8b 1-- 2 out a8,8b 3 out a8,,TBR,10.0,W,10,2
6,7,26,2019-04-26,KCA,LAA,6-6,,1,0.1,2,1,1,1,0,0,0,7.2,4,23,12,2,0,2,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,1,0,0.55,-0.069,0.27,-0.02%,-1.41,-3.05,-2.0,6t --- 0 out d3,6t 12- 1 out d4,,KCR,30.0,L,1,5
7,8,28,2019-04-28,KCA,LAA,7-8,,1,2.0,0,0,0,1,1,0,1,5.14,7,35,20,9,1,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,1,0,1,0.47,0.043,0.22,0.01%,1.12,5.3,9.0,7t --- 0 out d3,8t 3 out d3,,KCR,0.5,L,3,7
8,9,34,2019-05-04,KCA,DET,9-GF,,5,1.0,0,0,0,0,1,0,0,4.5,3,11,8,0,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.56,4.25,6.0,9b --- 0 out a12,9b end a12,,DET,0.0,W,15,3
9,10,38,2019-05-08,KCA,HOU,6-6,,3,1.0,0,0,0,0,2,0,0,4.0,3,12,7,2,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.57,6.25,9.0,6b --- 0 out d9,6b 3 out d9,,HOU,0.0,L,0,9
