Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,53,2005-05-31,TBD,OAK,7-GF(8),,99,1.2,0,0,0,0,1,0,0,0.00,5,24,17,3,2,2,2,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,1.08,7b 1-- 1 out d9,8b end d 9,,OAK,0.0,L,1,10
2,55,2005-06-03,TBD,SEA,9-GF,,2,1.0,0,0,0,2,1,0,0,0.00,5,21,10,5,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.49,0.008,.05,0.00%,0.50,9b --- 0 out a5,9b end a 5,,SEA,2.0,W,6,1
3,57,2005-06-05,TBD,SEA,9-GF,L(0-1),1,0.1,2,1,1,0,0,0,0,3.00,3,11,8,2,1,2,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,2.33,-0.363,.19,-0.02%,-1.18,9b --- 0 out tie,9b end d 1,,SEA,20.0,L,5,6
4,59,2005-06-08,TBD,CIN,6-7,H(1),2,1.2,2,1,1,1,1,1,0,3.86,7,21,13,4,3,2,3,0,1,0,,2,1,0,0,0,6,0,0,0,0,0,0,1.02,0.031,.05,0.00%,-0.58,6b 12- 1 out a4,7b 3 out a4,,CIN,2.5,L,9,11
5,62,2005-06-11,TBD,PIT,5-6,,2,1.1,5,3,2,0,1,0,0,6.00,10,40,26,8,3,3,6,3,1,0,,2,1,0,0,0,10,1,0,0,0,0,1,.01,-0.004,.00,0.00%,-3.00,5b 1-3 2 out d8,6b 3 out d12,,PIT,4.545454545454545,L,2,18
6,63,2005-06-12,TBD,PIT,13-GF(13),S(1),0,1.0,1,0,0,1,1,0,0,5.14,5,19,10,3,3,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.75,0.091,.05,0.00%,0.50,13b --- 0 out a2,13b end a 2,,PIT,2.0,W,7,5
7,68,2005-06-18,TBD,STL,9-GF,,5,1.0,0,0,0,0,0,0,0,4.50,3,7,5,1,0,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.11,0.009,.00,0.00%,0.52,9t --- 0 out d3,9t end d 3,,TBD,0.0,L,2,5
8,71,2005-06-21,TBD,NYY,5-7,,2,2.1,1,1,1,2,2,1,0,4.35,10,39,22,7,5,0,6,1,1,0,,2,0,0,0,0,8,0,0,0,0,0,0,.98,0.077,.02,0.00%,0.65,5b -23 2 out a4,7b 3 out a4,,NYY,1.4285714285714286,L,11,20
9,76,2005-06-26,TBD,FLA,8-GF,,4,2.0,1,0,0,1,1,0,0,3.65,8,25,14,5,1,2,4,1,2,0,,0,0,0,0,0,6,0,0,1,0,0,0,1.04,0.094,.01,0.00%,1.04,8t --- 0 out d1,9t end d 1,,TBD,1.0,L,0,1
10,79,2005-06-29,TBD,TOR,8-GF,,2,1.1,0,0,0,0,2,0,0,3.29,4,16,13,4,1,0,2,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.76,8t 1-- 2 out d11,9t end d 9,,TBD,0.0,L,3,12
11,83,2005-07-04,TBD,CHW,5-5,,4,1.0,2,2,2,1,2,0,1,4.30,7,34,20,5,2,1,2,1,0,0,,2,2,1,0,0,4,0,0,0,0,1,0,.79,-0.162,.00,0.00%,-2.44,5b 12- 0 out d1,5b 3 out d5,,CHW,3.0,L,8,10
