Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,140,2014-09-04,TEX,SEA,4-5,,99,2.0,0,0,0,0,1,0,0,0.00,6,25,18,7,3,1,4,1,1,0,,1,0,0,0,0,6,0,0,0,0,0,0,.04,0.007,.00,0.00%,1.35,4t 1-- 0 out d8,5t 3 out d8,,TEX,0.0,L,2,10
2,142,2014-09-06,TEX,SEA,9-9,,1,0.1,1,0,0,1,0,0,0,0.00,4,9,4,1,0,2,0,0,0,1,,0,0,0,0,0,3,1,0,0,0,0,0,.43,-0.028,.00,0.00%,-1.07,9t --- 0 out d2,9t 123 1 out d2,,TEX,20.0,L,2,4
3,144,2014-09-09,TEX,LAA,9-GF,,2,1.0,0,0,0,0,0,0,0,0.00,3,9,5,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.48,9t --- 0 out d6,9t end d 6,,TEX,0.0,L,3,9
4,146,2014-09-11,TEX,LAA,7-8,,1,0.2,0,1,1,1,1,0,0,2.25,3,14,8,3,3,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.22,0.005,.00,0.00%,0.20,7t 1-- 2 out d4,8t 1-- 1 out d3,,TEX,5.0,L,3,7
5,148,2014-09-13,TEX,ATL,8-8,H(1),1,0.1,0,0,0,0,1,0,0,2.08,1,5,5,1,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.02,0.026,.00,0.00%,0.10,8t --- 2 out a1,8t 3 out a1,,TEX,0.0,W,3,2
6,152,2014-09-18,TEX,OAK,8-GF,,4,1.2,1,0,0,0,2,0,0,1.50,5,18,11,3,3,2,1,0,0,0,,1,0,0,0,0,5,0,0,0,1,0,0,.22,0.022,.00,0.00%,1.10,8b -2- 1 out a5,9b end a 5,,OAK,0.8333333333333334,W,7,2
7,154,2014-09-20,TEX,LAA,7-7,,1,1.0,2,0,0,0,2,0,0,1.29,5,28,20,5,4,2,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.44,7b --- 0 out d7,7b 3 out d7,,LAA,2.0,L,5,8
8,157,2014-09-23,TEX,HOU,7-8,H(2),2,1.1,1,0,0,0,1,0,0,1.08,4,12,9,3,1,1,2,1,0,0,,1,0,0,0,0,4,0,0,0,1,0,0,1.50,0.114,.00,0.00%,0.80,7t -2- 2 out a2,8t 3 out a2,,TEX,0.9090909090909091,W,2,1
9,161,2014-09-27,TEX,OAK,7-7,W(1-0),3,1.0,1,0,0,0,0,0,0,0.96,4,22,15,4,1,1,3,3,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,2.58,0.165,.00,0.00%,0.86,7t 1-- 0 out a1,7t 3 out a1,,TEX,1.0,W,5,4
10,27,2015-05-06,TEX,HOU,9-GF,,99,1.0,1,2,2,1,2,1,0,18.00,5,15,8,3,2,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-1.53,9b --- 0 out a10,9b end a 8,,HOU,2.0,W,11,3
11,30,2015-05-09,TEX,TBR,7-GF(8),,2,2.0,1,1,1,0,2,1,1,9.00,7,31,18,7,4,1,3,0,0,0,,0,0,0,1,0,6,0,0,0,0,0,0,.06,0.000,.04,0.00%,-0.07,7b --- 0 out d4,8b end d 5,,TBR,0.5,L,2,7
12,73,2015-06-25,TEX,OAK,7-8,,46,1.1,0,0,0,0,0,0,0,6.23,4,19,13,3,2,2,2,1,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,.35,0.037,.46,0.03%,1.02,7t 1-3 2 out d3,8t 3 out d3,,TEX,0.0,L,3,6
13,76,2015-06-28,TEX,TOR,7-7,,2,1.0,0,0,0,0,0,0,0,5.06,3,10,8,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.57,0.043,.70,0.03%,0.50,7b --- 0 out d1,7b 3 out d1,,TOR,0.0,L,2,3
14,77,2015-06-29,TEX,BAL,6-6,,0,1.0,0,0,0,0,1,0,0,4.26,3,15,10,3,1,1,1,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,.95,0.070,1.06,0.05%,0.88,6b 1-- 0 out a4,6b 3 out a4,,BAL,0.0,W,8,1
15,79,2015-07-01,TEX,BAL,7-8,,1,0.1,2,0,0,0,0,0,0,4.05,3,9,6,1,1,2,1,1,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,.46,-0.002,.60,0.00%,-0.56,7b 12- 2 out d2,8b 12- 0 out d2,,BAL,20.0,L,2,4
16,82,2015-07-04,TEX,LAA,6-6,,2,0.2,3,6,6,1,1,1,2,11.05,8,37,20,8,1,2,2,2,0,0,,0,0,0,0,0,5,2,0,0,0,0,0,.14,-0.046,.19,-0.04%,-5.60,6t --- 0 out d5,6t --- 2 out d11,,TEX,20.0,L,0,13
17,84,2015-07-07,TEX,ARI,8-8,,2,0.2,1,1,1,0,1,0,0,11.25,3,14,12,2,1,0,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.008,.25,0.01%,0.28,8t --- 0 out d3,8t 1-- 2 out d3,,TEX,5.0,L,2,4
