Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,79,2016-07-01,NYM,CHC,8-GF,,99,2.0,2,0,0,0,2,0,1,0.00,9,33,22,5,3,3,3,2,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.02,0.002,.02,0.00%,0.95,8t --- 0 out a8,9t end a 8,,NYM,1.0,W,10,2,,
2,86,2016-07-08,NYM,WSN,5-7,,6,2.0,0,0,0,2,1,0,0,0.00,8,39,20,8,1,4,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.48,0.050,.94,0.06%,0.74,5t --- 2 out d3,7t -2- 2 out d2,,NYM,1.0,L,1,3,,
3,92,2016-07-18,NYM,CHC,6-7,,9,2.0,0,0,0,0,1,0,0,0.00,6,25,19,1,2,2,3,1,0,0,,1,1,0,0,0,5,0,0,0,0,1,0,.24,0.004,.31,0.00%,0.62,6b -2- 0 out d3,7b 3 out d3,,CHC,0.0,L,1,5,,
4,96,2016-07-23,NYM,MIA,4-5,,4,1.1,2,1,1,2,1,0,0,1.23,8,33,19,7,1,3,2,1,0,0,,2,1,0,0,0,5,0,0,0,0,0,0,.78,-0.091,1.26,-0.09%,-1.13,4b 12- 2 out d2,5b 3 out d4,,MIA,3.6363636363636362,L,2,7,,
5,103,2016-07-30,NYM,COL,6-8,,6,3.0,1,2,2,1,4,0,0,2.61,11,41,26,3,8,3,3,1,0,0,,0,0,0,0,0,8,1,0,0,0,2,0,.25,-0.038,.25,-0.02%,-0.57,6t --- 0 out d3,8t 3 out d5,,NYM,0.6666666666666666,L,2,7,,
6,105,2016-08-01,NYM,NYY,10-GF(10),L(0-1),1,1.0,1,1,1,1,1,0,0,3.18,6,22,10,2,2,2,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,3.31,-0.308,3.39,-0.19%,-0.53,10t --- 0 out tie,10t end d 1,,NYM,2.0,L,5,6,,
7,115,2016-08-12,NYM,SDP,3-5,,10,2.1,0,0,0,0,2,0,0,2.63,7,33,22,5,3,2,3,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.09,0.016,.06,0.01%,1.05,3t --- 2 out d6,5t 3 out d6,,NYM,0.0,L,6,8,,
8,118,2016-08-15,NYM,ARI,6-7,,2,2.0,2,1,1,0,2,0,1,2.87,9,30,19,3,6,3,3,2,0,0,,0,0,1,0,0,8,0,0,0,1,0,1,.20,0.004,.15,0.00%,0.06,6b --- 0 out d5,7b 3 out d3,,ARI,1.0,L,6,10,,
9,120,2016-08-17,NYM,ARI,5-6,,1,1.1,2,0,0,0,2,0,0,2.65,5,13,12,3,4,1,2,2,0,0,,2,0,0,0,0,5,1,0,0,0,0,0,.10,0.013,.07,0.01%,0.98,5b 12- 2 out d5,6b 3 out d5,,ARI,1.8181818181818181,L,5,13,,
10,122,2016-08-19,NYM,SFG,GS-7,L(0-2),1,6.2,7,3,3,1,3,0,0,3.04,26,69,47,12,5,8,14,8,2,0,50,,,0,0,0,24,2,1,1,2,0,1,1.23,0.238,.64,0.08%,1.91,1b start tie,7b 12- 2 out tie,,SFG,1.2903225806451613,L,1,8,,
11,127,2016-08-25,NYM,STL,GS-5,W(1-2),5,5.0,2,0,0,3,5,0,0,2.51,19,82,49,15,7,5,6,2,1,0,65,,,0,0,0,16,1,0,1,1,0,0,.92,0.220,.77,0.11%,2.43,1b start tie,5b 3 out a7,,STL,1.0,W,10,6,,
12,132,2016-08-30,NYM,MIA,GS-6,W(2-2),4,6.0,5,2,2,1,4,1,1,2.60,25,89,60,22,6,8,11,7,0,0,57,,,0,0,0,22,2,0,0,0,0,0,1.19,0.156,1.29,0.10%,0.85,1t start tie,6t 3 out a1,,NYM,1.0,W,7,4,,
13,137,2016-09-04,NYM,WSN,GS-7,W(3-2),4,7.0,6,1,1,0,4,1,1,2.38,28,101,73,17,6,10,13,4,2,0,65,,,0,0,0,27,0,0,0,0,0,0,1.11,0.244,1.43,0.19%,2.33,1t start tie,7t 3 out a4,,NYM,0.8571428571428571,W,5,1,,
