Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,108,2001-08-02,SDP,CHC,GS-8,,99,7.2,4,3,2,3,3,1,0,2.35,30,114,67,17,10,16,8,2,0,0,61,,,1,1,0,26,0,0,1,0,0,1,1.08,0.060,.30,0.01%,1.51,1t start tie,8t -2- 2 out d2,,SDP,0.9722222222222222,W,4,3
2,113,2001-08-08,SDP,PHI,GS-6,L(0-1),5,6.0,10,4,4,1,4,0,0,3.95,27,97,62,15,9,8,14,9,0,0,39,,,1,0,0,26,4,0,0,2,0,0,.77,-0.195,.12,-0.02%,-0.94,1b start a 1,6b 3 out d3,,PHI,1.8333333333333333,L,3,4
3,118,2001-08-14,SDP,NYM,GS-8,W(1-1),5,7.1,8,0,0,3,2,0,0,2.57,31,120,69,23,1,9,17,8,3,0,61,,,0,0,0,28,1,0,0,1,0,0,.46,0.191,.06,0.01%,2.93,1t start tie,8t 12- 1 out a6,,SDP,1.5492957746478875,W,6,0
4,123,2001-08-19,SDP,MON,GS-6,L(1-2),4,6.0,5,2,2,3,1,0,0,2.67,24,86,48,10,3,12,8,4,1,0,52,,,0,1,0,21,1,0,1,1,0,0,1.22,0.040,.17,0.00%,0.87,1t start tie,6t 3 out d2,,SDP,1.3333333333333333,L,1,2
5,128,2001-08-25,SDP,FLA,GS-6,W(2-2),5,5.1,6,1,1,3,1,1,1,2.51,24,89,49,15,3,9,10,5,0,0,50,,,0,0,0,20,2,0,0,2,0,1,1.19,0.152,.06,0.00%,1.50,1b start tie,6b 1-- 1 out a2,,FLA,1.7647058823529413,W,7,1
6,133,2001-08-30,SDP,STL,GS-3,L(2-3),4,3.0,9,11,11,4,1,3,2,5.09,24,84,43,12,4,5,12,5,2,0,-6,,,1,0,0,18,3,0,1,0,0,0,.38,-0.415,.05,-0.03%,-9.42,1b start tie,3b 3 out d11,,STL,4.333333333333333,L,3,13
7,139,2001-09-04,SDP,STL,GS-4,L(2-4),4,4.0,4,3,1,3,1,0,0,4.81,18,69,37,11,4,10,4,4,0,0,44,,,1,0,0,15,0,0,0,1,0,1,1.03,-0.158,.05,0.00%,-1.09,1t start tie,4t 3 out d3,,SDP,1.75,L,1,6
8,143,2001-09-09,SDP,ARI,8-8,,4,0.1,2,3,2,1,0,0,0,5.22,4,16,5,1,0,1,2,2,0,0,,0,0,0,0,0,3,1,0,1,0,0,0,.21,-0.022,.00,0.00%,-1.91,8b --- 0 out d3,8b -23 1 out d4,,ARI,30.0,L,2,8
9,149,2001-09-23,SDP,SFG,GS-1,L(2-5),13,0.1,4,3,3,2,0,0,0,5.85,7,32,12,3,0,2,3,3,0,0,29,,,1,0,0,4,2,0,1,0,0,0,1.56,-0.331,.01,0.00%,-4.07,1t start tie,1t 123 1 out d3,,SDP,60.0,L,2,11
10,153,2001-09-27,SDP,COL,3-3,L(2-6),3,0.2,2,4,4,2,0,0,0,6.64,5,18,7,1,0,2,1,1,0,0,,2,1,0,0,0,3,1,0,0,1,0,0,1.72,-0.171,.00,0.00%,-1.71,3b 1-3 0 out a2,3b -23 2 out d1,,COL,20.0,L,9,13
11,154,2001-09-28,SDP,SFG,8-GF(8),,0,1.0,1,0,0,0,1,0,0,6.48,4,13,8,0,1,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.49,8b --- 0 out d5,8b end d 5,,SFG,1.0,L,5,10
12,161,2001-10-06,SDP,COL,9-GF,,7,1.0,0,0,0,0,0,0,0,6.33,3,13,9,2,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.48,9t --- 0 out a6,9t end a 6,,SDP,0.0,W,10,4
