Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
14,88,2018-07-04,MIA,TBR,8-8,H(1),0,1.0,0,0,0,1,0,0,0,4.66,3,10,4,2,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.96,0.068,.06,0.00%,0.45,1.65,3.00,8t --- 0 out a2,8t 3 out a2,,MIA,1.0,W,3,0
15,91,2018-07-07,MIA,WSN,5-7,,2,2.1,8,10,10,2,0,2,0,6.59,17,67,39,9,6,2,13,4,2,0,,2,2,0,0,0,14,1,0,0,0,1,0,.18,-0.135,.00,0.00%,-9.11,-20.75,-23.00,5b 1-3 1 out d2,7b -2- 2 out d12,,WSN,4.761904761904762,L,4,18
16,95,2018-07-11,MIA,MIL,11-GF(12),W(1-5),3,2.0,1,0,0,1,3,0,0,6.28,8,33,23,5,5,4,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,2.35,0.256,.05,0.00%,0.91,13.30,27.00,11t --- 0 out tie,12t end tie,,MIA,1.0,W,5,4
17,98,2018-07-15,MIA,PHI,5-5,W(2-5),3,1.0,0,0,0,0,1,0,0,6.14,3,9,6,3,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.12,0.009,.00,0.00%,0.45,8.25,18.00,5t --- 0 out d5,5t 3 out d5,,MIA,0.0,W,10,5
18,104,2018-07-26,MIA,WSN,8-8,,10,0.1,0,0,0,0,0,0,0,6.09,1,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.34,0.009,.01,0.00%,0.30,0.75,1.00,8t -2- 2 out d3,8t 3 out d3,,MIA,0.0,L,3,10
19,105,2018-07-27,MIA,WSN,6-7,,0,1.1,1,0,0,2,2,0,0,5.91,7,30,17,7,3,0,3,1,1,0,,2,0,0,0,0,5,0,0,1,0,0,0,.30,0.020,.00,0.00%,0.87,5.20,10.00,6t 12- 2 out d4,7t 3 out d4,,MIA,2.727272727272727,L,1,9
20,108,2018-07-30,MIA,ATL,6-7,,2,2.0,1,0,0,0,1,0,0,5.66,7,22,15,3,3,2,4,2,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.51,0.051,.01,0.00%,0.98,5.90,9.00,6b --- 0 out d2,7b 3 out d2,,ATL,0.5,L,3,5
21,111,2018-08-03,MIA,PHI,7-7,,3,0.2,1,1,1,1,1,0,0,5.77,4,13,7,4,1,0,2,1,1,0,,0,0,0,0,0,3,1,0,0,0,0,0,.60,-0.006,.00,0.00%,-0.10,0.30,2.00,7b --- 0 out d1,7b -23 2 out d1,,PHI,10.0,L,1,5
22,114,2018-08-06,MIA,STL,6-6,H(2),2,0.1,1,0,0,0,1,0,0,5.73,2,10,8,2,2,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.67,0.029,.00,0.00%,0.21,2.15,4.00,6t 1-- 2 out a2,6t 3 out a2,,MIA,10.0,W,2,1
23,115,2018-08-07,MIA,STL,8-8,L(2-6),0,1.0,1,1,1,0,2,1,0,5.80,4,24,15,3,3,0,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.06,-0.215,.00,0.00%,-0.55,3.65,6.00,8t --- 0 out tie,8t 3 out d1,,MIA,1.0,L,2,3
24,118,2018-08-11,MIA,NYM,6-6,,3,1.0,1,0,0,0,0,0,0,5.68,4,15,8,2,1,1,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.34,0.072,.00,0.00%,0.45,1.65,3.00,6t --- 0 out tie,6t 3 out tie,,MIA,1.0,W,4,3
25,119,2018-08-12,MIA,NYM,7-GF,,0,3.0,1,0,0,0,3,0,0,5.37,10,37,25,6,4,1,6,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.61,0.129,.00,0.00%,1.36,12.15,18.00,7t --- 0 out d1,9t end d 1,,MIA,0.3333333333333333,L,3,4
26,123,2018-08-15,MIA,ATL,1-3,,2,3.0,2,0,0,0,2,0,0,5.08,11,39,26,7,2,1,8,2,2,0,,1,0,0,0,0,11,0,0,0,0,0,0,1.28,0.201,.00,0.00%,1.84,9.55,15.00,1b 1-- 0 out a1,3b 3 out a1,,ATL,0.6666666666666666,L,2,5
27,129,2018-08-23,MIA,ATL,GS-3,L(2-7),7,3.0,3,3,3,2,2,2,0,5.28,13,64,41,11,3,3,6,1,1,0,41,,,0,0,0,11,0,0,0,1,0,0,.65,-0.190,.00,0.00%,-1.64,1.75,6.00,1t start tie,3t 3 out d3,,MIA,1.6666666666666667,L,0,5
28,142,2018-09-08,MIA,PIT,7-7,,15,1.0,2,1,1,1,1,0,1,5.34,7,23,13,2,2,2,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.09,-0.011,.00,0.00%,-0.54,-0.15,3.00,7b --- 0 out d4,7b 3 out d5,,PIT,3.0,L,1,5
29,146,2018-09-13,MIA,NYM,8-GF(8),,4,1.0,0,0,0,0,1,0,0,5.25,3,8,6,2,0,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.07,0.005,.00,0.00%,0.44,4.25,6.00,8b --- 0 out d3,8b end d 3,2,NYM,0.0,L,2,5
30,150,2018-09-17,MIA,WSN,6-6,,3,1.0,1,0,0,0,1,0,0,5.17,4,19,12,5,0,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.84,0.033,.00,0.00%,0.45,3.65,6.00,6t --- 0 out d2,6t 3 out d2,,MIA,1.0,W,8,5
31,152,2018-09-20,MIA,CIN,6-7,,2,2.0,3,2,2,1,0,1,0,5.29,10,31,19,7,0,2,7,2,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.64,-0.075,.00,0.00%,-1.09,-1.90,0.00,6t --- 0 out d2,7t 3 out d4,,MIA,2.0,L,2,4
32,158,2018-09-26,MIA,WSN,7-GF(7),,5,1.0,0,0,0,1,1,0,0,5.21,4,15,9,1,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.002,.00,0.00%,0.51,3.65,6.00,7b --- 0 out d6,7b end d 6,,WSN,1.0,L,3,9
33,52,2019-05-28,MIA,SFG,8-GF,,99,2.0,4,2,2,1,0,0,0,9.00,11,38,24,5,2,5,5,2,1,0,,0,0,0,0,0,9,1,0,0,0,1,0,.01,0.001,.00,0.00%,-1.01,-2.50,0.00,8t --- 0 out a9,9t end a 8,,MIA,2.5,W,11,3
34,65,2019-06-11,MIA,STL,GS-6,L(0-1),13,5.2,5,3,3,1,7,0,1,5.87,23,96,66,14,16,5,9,3,1,0,53,,,0,0,0,21,1,1,0,1,0,0,1.04,0.017,.06,0.00%,0.75,16.55,29.00,1t start tie,6t 1-- 2 out d1,,MIA,1.1538461538461537,L,1,7
35,70,2019-06-17,MIA,STL,GS-6,L(0-2),5,6.0,5,2,1,0,6,1,0,3.95,24,101,78,22,11,6,12,3,2,0,62,,,0,0,0,24,1,0,0,0,0,1,.79,0.041,.04,0.00%,1.11,20.50,33.00,1b start tie,6b 3 out d2,,STL,0.8333333333333334,L,0,5
36,75,2019-06-22,MIA,PHI,GS-5,,4,5.0,4,3,3,2,6,2,0,4.34,20,80,52,16,14,6,6,2,1,0,51,,,0,0,0,18,0,0,0,0,0,0,.80,-0.093,.05,0.00%,-0.30,13.65,24.00,1b start tie,5b 3 out d2,,PHI,1.2,W,5,3
37,80,2019-06-28,MIA,PHI,GS-6,W(1-2),5,5.2,3,2,2,2,7,1,1,4.07,23,93,63,15,14,3,10,3,2,0,60,,,0,0,0,20,1,0,0,0,0,0,.88,0.106,.03,0.00%,0.75,23.15,44.00,1t start tie,6t 1-- 2 out a2,,MIA,0.9615384615384615,W,6,2
38,85,2019-07-04,MIA,WSN,GS-5,L(1-3),5,4.1,5,3,3,1,6,2,2,4.40,21,99,58,19,10,5,7,1,1,0,46,,,0,0,0,18,1,0,0,0,0,1,1.09,-0.122,.02,0.00%,-0.77,10.95,22.00,1b start a 1,5b 1-- 1 out d1,,WSN,1.4634146341463417,L,2,5
39,88,2019-07-07,MIA,ATL,6-6,,2,1.0,0,0,0,1,2,0,0,4.25,4,15,9,2,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.17,0.012,.00,0.00%,0.56,5.65,9.00,6b --- 0 out d4,6b 3 out d4,,ATL,1.0,L,3,4
40,89,2019-07-12,MIA,NYM,8-8,,4,1.0,0,0,0,0,2,0,0,4.11,3,10,7,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.16,0.012,.00,0.00%,0.50,6.25,9.00,8t --- 0 out a5,8t 3 out a5,,MIA,0.0,W,8,4
41,91,2019-07-14,MIA,NYM,7-7,,1,1.0,1,1,1,0,1,1,0,4.26,4,11,7,0,2,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.20,-0.035,.00,0.00%,-0.50,1.65,3.00,7t --- 0 out d3,7t 3 out d4,,MIA,1.0,L,2,6
42,92,2019-07-16,MIA,SDP,6-7,,1,2.0,2,1,1,0,1,1,0,4.28,8,38,27,8,4,4,3,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.20,0.033,.00,0.00%,-0.01,3.30,6.00,6t --- 0 out a4,7t 3 out a7,,MIA,1.0,W,12,7
43,96,2019-07-20,MIA,LAD,8-8,L(1-4),3,0.2,4,4,4,2,1,1,0,5.24,8,41,21,3,4,1,4,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,1.25,-0.380,.00,0.00%,-3.93,-8.10,-7.00,8b --- 0 out tie,8b 12- 2 out d4,,LAD,30.0,L,6,10
44,103,2019-07-28,MIA,ARI,GS-4,,7,4.0,3,1,1,2,2,0,0,4.93,16,66,38,9,3,5,7,1,1,0,52,,,1,0,0,14,0,0,0,1,0,0,1.14,0.107,.00,0.00%,0.99,8.00,15.00,1t start tie,4t 3 out tie,,MIA,1.25,W,5,1
45,108,2019-08-03,MIA,TBR,GS-3,,5,3.0,4,5,5,4,0,2,0,5.66,17,75,45,14,3,4,9,2,3,0,27,,,0,0,0,13,1,0,0,0,0,0,1.19,-0.399,.00,0.00%,-3.39,-8.05,-6.00,1b start tie,3b 3 out d1,,TBR,2.6666666666666665,L,6,8
46,114,2019-08-08,MIA,ATL,GS-6,W(2-4),4,6.0,2,0,0,2,7,0,1,4.94,21,98,65,20,13,5,6,2,3,0,73,,,0,0,0,18,0,1,0,1,0,0,.74,0.187,.00,0.00%,2.98,28.50,51.00,1t start tie,6t 3 out a9,,MIA,0.6666666666666666,W,9,2
47,119,2019-08-14,MIA,LAD,GS-6,L(2-5),5,6.0,8,6,6,1,7,4,1,5.40,28,92,62,15,11,5,14,3,2,0,38,,,0,0,0,25,1,0,0,0,0,0,.42,-0.254,.00,0.00%,-3.02,9.50,21.00,1t start tie,6t 3 out d6,,MIA,1.5,L,1,9
48,124,2019-08-20,MIA,ATL,GS-4,,5,4.0,3,1,1,2,5,1,2,5.18,18,68,42,12,8,3,6,2,1,0,55,,,0,0,0,13,2,0,0,1,0,0,1.34,0.102,.00,0.00%,1.22,12.80,24.00,1b start tie,4b 3 out tie,,ATL,1.25,L,1,5
49,129,2019-08-25,MIA,PHI,GS-6,W(3-5),4,6.0,3,2,2,0,5,1,0,4.97,21,82,53,20,5,5,11,3,4,0,63,,,0,0,0,21,0,0,0,0,0,0,.82,0.033,.00,0.00%,0.98,21.70,39.00,1t start tie,6t 3 out d2,,MIA,0.5,W,3,2
50,134,2019-08-30,MIA,WSN,GS-6,,4,6.0,6,4,4,2,3,0,0,5.06,26,98,67,16,7,9,12,4,2,0,45,,,0,0,0,23,3,0,1,0,0,0,.93,-0.120,.00,0.00%,-0.63,6.70,15.00,1b start a 1,6b 3 out d2,,WSN,1.3333333333333333,L,6,7
51,139,2019-09-05,MIA,PIT,GS-3,,5,3.0,7,5,3,2,3,1,1,5.23,19,70,50,6,8,4,9,5,1,0,30,,,0,0,0,16,3,0,0,0,0,1,.90,-0.346,.00,0.00%,-3.48,0.75,9.00,1b start a 1,3b 3 out d3,,PIT,3.0,W,10,7
52,144,2019-09-10,MIA,MIL,GS-5,,4,5.0,4,3,3,0,5,1,0,5.24,19,86,57,12,11,6,8,3,2,0,52,,,0,0,0,19,2,0,0,0,0,0,.74,-0.088,.00,0.00%,-0.52,12.85,21.00,1t start tie,5t 3 out d1,,MIA,0.8,L,3,4
53,149,2019-09-15,MIA,SFG,GS-5,,4,5.0,3,1,1,1,9,1,0,5.03,19,85,59,16,17,1,8,1,3,0,65,,,0,0,0,18,0,0,0,0,0,0,.89,0.121,.00,0.00%,1.48,24.85,39.00,1b start tie,5b 3 out d1,,SFG,0.8,L,1,2
