,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,141,2018-09-07,BAL,TBR,7-7,,99,0.2,3,3,3,2,0,0,0,40.5,7,24,11,1,3,2,3,1,1,0,,0.0,0.0,0,0,0,4,1,0,0,0,1,0,0.0,-0.001,0.0,0.00%,-2.94,-7.5,-7.0,7b --- 0 out d9,7b 12- 2 out d12,,TBR,25.0,L,2,14
1,2,147,2018-09-14,BAL,CHW,GS-2,L(0-1),6,1.2,4,3,1,1,0,0,0,15.43,11,42,25,4,3,6,4,2,0,0,38.0,,,0,0,0,10,1,1,0,0,0,1,0.96,-0.22699999999999998,0.0,0.00%,-2.44,-1.25,2.0,1t start tie,2t 12- 2 out d3,,BAL,4.166666666666667,L,6,8
2,3,69,2019-06-14,BAL,BOS,GS-4,L(0-1),99,3.1,4,4,4,5,3,2,0,10.8,18,80,44,12,4,3,7,3,1,0,34.0,,,0,0,0,13,1,0,0,1,0,0,0.97,-0.16899999999999998,0.0,0.00%,-1.53,0.1,7.0,1t start tie,4t -2- 1 out d2,,BAL,2.9032258064516134,L,2,13
