,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,4,2019-03-31,TOR,DET,7-8,,99,1.1,1,0,0,1,1,0,0,0.0,6,23,14,2,2,0,4,1,0,0,,2,0,0,0,0,5,1,0,1,0,0,0,0.46,0.036000000000000004,0.46,0.02%,0.99,3.8,7.0,7t 12- 2 out d3,8t 3 out d3,,TOR,1.818181818181818,L,3,4
1,2,10,2019-04-06,TOR,CLE,3-5,,5,1.2,2,2,2,2,2,0,0,6.0,9,37,20,1,3,2,3,2,0,0,,2,0,0,0,0,7,0,0,0,0,0,0,0.66,-0.07400000000000001,0.52,-0.04%,-0.86,1.35,5.0,3b 12- 2 out d4,5b -23 1 out d3,,CLE,3.333333333333333,L,2,7
2,3,14,2019-04-12,TOR,TBR,7-7,,5,1.0,2,2,2,2,1,1,1,9.0,7,26,15,5,3,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,0.05,-0.012,0.05,-0.01%,-1.46,-2.75,0.0,7t --- 0 out d6,7t 3 out d8,,TOR,4.0,L,7,11
3,4,16,2019-04-14,TOR,TBR,8-GF,,1,1.1,1,0,0,0,1,0,0,6.75,4,19,14,3,2,3,0,0,0,0,,2,0,0,0,0,4,0,0,0,1,0,0,0.04,0.003,0.04,0.00%,1.06,4.4,7.0,8t 1-3 2 out d6,9t end d 6,,TOR,0.9090909090909092,L,4,8
4,5,19,2019-04-17,TOR,MIN,5-6,,2,1.1,1,0,0,1,2,0,0,5.4,6,25,13,2,3,1,2,1,0,0,,1,1,0,0,0,5,0,0,0,0,0,0,0.67,-0.047,0.51,-0.02%,-0.2,5.8,10.0,5b 1-- 2 out d2,6b 3 out d3,,MIN,1.818181818181818,L,1,4
5,6,22,2019-04-20,TOR,OAK,8-GF,,2,2.0,3,1,1,2,1,0,0,5.19,11,39,25,7,3,2,6,1,1,0,,0,0,0,0,0,8,1,0,0,0,1,0,0.01,0.001,0.01,0.00%,0.05,1.5,6.0,8b --- 0 out a9,9b end a 9,,OAK,2.5,W,10,1
6,7,25,2019-04-24,TOR,SFG,9-GF,,3,1.0,0,0,0,2,0,0,0,4.66,5,25,11,3,3,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.004,0.07,0.00%,0.54,1.05,3.0,9t --- 0 out d4,9t end d 4,,TOR,2.0,L,0,4
7,8,28,2019-04-28,TOR,OAK,11-GF(11),W(1-0),3,0.1,0,0,0,0,0,0,1,4.5,2,4,2,0,0,0,1,1,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,0.72,-0.027999999999999997,0.66,-0.02%,-0.2,4.15,13.0,11t 123 2 out d2,11t end d 3,,TOR,0.0,W,5,4
8,9,30,2019-05-01,TOR,LAA,5-7,,2,2.2,0,0,0,1,1,0,0,3.55,9,34,20,8,2,3,4,1,2,0,,3,0,1,0,0,8,0,0,0,0,0,0,0.32,0.057,0.28,0.03%,2.7,7.4,11.0,5b 123 1 out d5,7b 3 out d3,,LAA,0.4545454545454545,L,3,6
9,10,33,2019-05-04,TOR,TEX,7-GF(8),,2,2.0,1,0,0,2,3,0,0,3.07,9,40,20,4,7,3,1,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.22,0.027000000000000003,0.19,0.01%,1.23,8.7,15.0,7b --- 0 out d3,8b end d 3,,TEX,1.5,L,5,8
10,11,34,2019-05-05,TOR,TEX,6-6,,0,0.1,2,2,2,1,0,0,0,4.2,4,19,7,2,0,2,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.07,-0.006999999999999999,0.06,0.00%,-2.01,-5.05,-5.0,6b --- 0 out d7,6b 1-- 1 out d9,,TEX,30.0,L,2,10
11,12,37,2019-05-08,TOR,MIN,6-6,,2,1.0,3,2,2,0,1,1,0,5.06,6,27,18,6,2,0,5,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.05,-0.018000000000000002,0.03,-0.01%,-1.46,-1.55,0.0,6t --- 0 out d6,6t 3 out d8,,TOR,3.0,L,1,9
12,13,39,2019-05-11,TOR,CHW,9-GF,,2,1.0,1,1,1,2,2,0,1,5.29,7,32,18,4,4,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.03,-0.003,0.02,0.00%,-0.46,1.85,6.0,9t --- 0 out d5,9t end d 6,,TOR,3.0,L,2,7
13,14,47,2019-05-20,TOR,BOS,6-7,,8,1.1,4,4,4,2,0,1,0,6.87,10,36,20,5,2,3,5,3,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.15,-0.063,0.07,-0.02%,-3.15,-8.6,-8.0,6t --- 0 out d4,7t 1-3 1 out d7,,TOR,5.454545454545454,L,2,12
