Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,41,2017-05-17,TEX,PHI,9-GF,,99,1.0,1,1,1,0,1,0,1,9.00,5,14,9,3,2,0,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,0.001,.03,0.00%,-0.42,9t --- 0 out a7,9t end a 6,,TEX,1.0,W,9,3,,
2,44,2017-05-20,TEX,DET,4-GF(8),,2,4.2,1,0,0,2,2,0,0,1.59,17,60,36,8,3,5,8,3,1,0,,1,0,0,0,0,15,0,0,0,0,0,1,.05,0.014,.05,0.01%,2.84,4b -2- 1 out d7,8b end d 6,,DET,0.7142857142857143,L,3,9,,
3,47,2017-05-24,TEX,BOS,7-GF(8),,3,1.2,2,1,1,0,1,0,0,2.45,7,34,18,4,2,1,5,2,1,0,,3,1,0,0,0,6,0,0,0,0,1,0,.12,-0.007,.12,0.00%,0.19,7b 123 1 out d4,8b end d 5,,BOS,1.6666666666666667,L,4,9,,
4,49,2017-05-26,TEX,TOR,2-6,,1,4.0,4,3,3,1,5,2,0,3.97,17,84,52,13,10,4,7,5,0,0,,0,0,0,0,0,16,1,0,0,0,0,0,.37,-0.057,.32,-0.03%,-0.53,2b --- 1 out d3,6b 12- 1 out d3,,TOR,1.25,L,6,7,,
5,54,2017-05-31,TEX,TBR,GS-5,,4,4.2,5,3,3,3,2,1,0,4.50,22,84,50,9,8,3,14,6,2,0,41,,,0,0,0,19,2,0,0,0,0,0,.89,-0.086,.70,-0.04%,-0.57,1t start tie,5t 12- 2 out d1,,TEX,1.9047619047619047,L,5,7,,
6,58,2017-06-06,TEX,NYM,4-5,W(1-0),5,1.2,2,0,0,0,0,0,0,4.08,7,33,19,7,1,3,4,2,2,0,,2,0,0,0,0,7,0,0,0,0,0,0,1.28,0.182,.54,0.05%,1.84,4t 1-3 1 out a1,5t 3 out a4,,TEX,1.6666666666666667,W,10,8,,
7,62,2017-06-11,TEX,WSN,GS-7,W(2-0),4,7.0,3,1,1,1,2,1,0,3.28,24,94,59,18,5,13,8,3,1,0,68,,,0,0,0,23,0,0,0,1,0,0,.96,0.349,.53,0.12%,2.77,1b start tie,7b 3 out tie,,WSN,0.5714285714285714,W,5,1,,
8,69,2017-06-19,TEX,TOR,GS-5,,7,5.0,5,5,5,1,5,2,0,4.25,21,96,55,14,9,8,7,1,0,0,41,,,0,0,0,20,2,0,0,0,0,0,.97,-0.195,.79,-0.09%,-2.09,1t start tie,5t 3 out a1,,TEX,1.2,L,6,7,,
9,74,2017-06-24,TEX,NYY,GS-7,W(3-0),4,7.0,5,1,1,1,3,1,0,3.68,26,93,58,9,14,8,14,3,1,0,65,,,2,0,0,25,0,0,0,1,0,0,1.02,0.323,.73,0.14%,2.85,1b start a 1,7b 3 out a3,,NYY,0.8571428571428571,W,8,1,,
10,80,2017-06-30,TEX,CHW,GS-6,,5,5.2,8,4,4,0,2,3,0,4.04,24,85,52,16,6,9,13,8,2,0,39,,,0,0,0,24,1,0,0,1,0,0,.77,-0.068,.51,-0.03%,-1.16,1b start tie,6b 1-- 2 out a3,,CHW,1.5384615384615383,L,7,8,,
11,93,2017-07-18,TEX,BAL,4-6,,17,2.1,6,2,2,2,3,1,1,4.23,16,73,41,9,8,5,5,3,0,0,,3,3,0,0,0,13,1,0,0,0,0,0,.04,-0.029,.03,-0.01%,-2.17,4b 123 1 out d5,6b 123 2 out d9,,BAL,3.8095238095238093,L,1,12,,
12,101,2017-07-26,TEX,MIA,7-7,,7,1.0,2,2,2,1,0,0,0,4.53,5,23,12,3,0,1,3,1,0,0,,0,0,0,0,0,4,0,1,0,1,0,0,.09,-0.014,.06,-0.01%,-1.42,7t --- 0 out d6,7t 3 out d8,,TEX,3.0,L,10,22,,
13,103,2017-07-29,TEX,BAL,GS-5,L(3-1),2,5.0,6,4,4,3,1,2,1,4.80,25,92,54,14,4,8,12,6,0,0,37,,,0,0,0,21,2,0,0,1,0,1,.82,-0.161,.54,-0.06%,-1.09,1t start tie,5t 3 out d4,,TEX,1.8,L,0,4,,
14,109,2017-08-04,TEX,MIN,7-GF(8),,5,2.0,2,0,0,0,1,0,0,4.61,7,26,16,5,2,1,5,2,1,0,,0,0,0,0,0,7,0,0,0,1,0,0,.05,0.005,.02,0.00%,1.06,7b --- 0 out d5,8b end d 5,,MIN,1.0,L,4,8,,
15,111,2017-08-06,TEX,MIN,5-5,L(3-2),1,1.0,1,1,1,1,1,0,0,4.70,4,14,8,4,2,1,1,1,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,1.55,-0.089,.74,-0.03%,-0.47,5b --- 0 out tie,5b 3 out d1,,MIN,2.0,L,5,6,,
16,120,2017-08-17,TEX,CHW,5-6,W(4-2),10,1.2,0,0,0,0,1,0,0,4.55,5,15,10,2,2,2,2,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,1.17,0.151,.71,0.06%,1.57,5t 12- 1 out d1,6t 3 out a3,,TEX,0.0,W,9,8,,
17,125,2017-08-22,TEX,LAA,4-5,,4,0.2,3,3,3,0,1,1,0,4.98,5,22,13,2,2,1,3,1,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,.72,-0.128,.54,-0.06%,-2.43,4b -2- 2 out d3,5b --- 1 out d5,,LAA,15.0,L,1,10,,
18,130,2017-08-27,TEX,OAK,4-6,,4,1.2,3,1,1,1,1,0,0,4.99,9,30,16,2,1,4,3,1,1,0,,2,0,0,0,0,8,0,0,0,0,0,0,1.01,0.027,.62,0.01%,0.56,4b -23 1 out d2,6b 1-3 0 out d1,,OAK,3.3333333333333335,L,3,8,,
19,135,2017-09-02,TEX,LAA,10-GF(10),,5,1.0,1,0,0,1,0,0,0,4.91,5,18,11,0,4,1,3,2,0,0,,3,3,0,0,0,3,0,0,0,0,1,0,1.07,-0.120,.81,-0.05%,-0.57,10t 123 0 out tie,10t end d 3,,TEX,2.0,L,4,7,,
20,138,2017-09-06,TEX,ATL,4-6,W(5-2),3,3.0,5,0,0,0,2,0,0,4.67,14,52,32,7,3,7,5,3,1,0,,0,0,0,0,0,14,0,0,0,0,0,0,.67,0.100,.52,0.05%,1.55,4b --- 0 out a2,6b 3 out a7,1,ATL,1.6666666666666667,W,12,8,,
21,144,2017-09-12,TEX,SEA,4-7,,5,3.1,5,3,3,1,1,0,0,4.85,16,54,29,5,6,5,9,3,1,0,,0,0,0,0,0,15,2,0,0,0,0,0,.28,-0.022,.23,-0.01%,-0.67,4t --- 0 out d4,7t 12- 1 out d6,,TEX,1.9354838709677418,L,3,10,,
22,146,2017-09-14,TEX,SEA,6-6,,1,0.2,1,0,0,1,0,0,0,4.80,4,18,10,3,0,2,1,1,0,0,,3,2,0,0,0,3,0,0,0,0,0,0,.11,-0.009,.04,0.00%,-0.34,6t 123 1 out d6,6t 3 out d8,,TEX,10.0,L,4,10,,
23,156,2017-09-25,TEX,HOU,8-GF,,10,2.0,1,0,0,0,2,0,0,4.66,6,22,13,3,2,3,1,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.00,0.001,.00,0.00%,1.16,8t --- 0 out d9,9t end d 9,,TEX,0.5,L,2,11,,
