Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,131,2015-08-30,PHI,SDP,GS-6,L(0-1),99,5.2,8,4,4,1,3,2,0,6.35,26,93,56,12,8,6,16,7,4,0,39,,,0,0,0,24,1,0,0,0,0,0,.68,-0.213,.00,0.00%,-1.71,1t start tie,6t 12- 2 out d3,,PHI,1.7307692307692306,L,4,9,,
2,136,2015-09-05,PHI,BOS,GS-4,L(0-2),5,3.2,8,7,7,2,2,0,0,10.61,21,83,47,10,6,8,9,4,0,0,17,,,0,0,0,19,3,0,0,0,0,0,1.23,-0.261,.00,0.00%,-5.02,1b start tie,4b --- 2 out d7,,BOS,3.125,L,2,9,,
3,142,2015-09-11,PHI,CHC,GS-5,L(0-3),5,5.0,7,6,6,3,2,3,0,10.67,25,75,46,5,8,5,15,4,3,0,28,,,0,0,0,22,2,0,0,0,0,0,.70,-0.341,.00,0.00%,-3.75,1t start tie,5t 3 out d5,2,PHI,2.0,L,3,7,,
4,147,2015-09-16,PHI,WSN,GS-5,L(0-4),4,5.0,7,4,4,1,4,1,0,9.78,21,73,48,12,7,6,10,8,1,0,40,,,0,1,0,18,1,0,0,0,1,1,1.19,-0.291,.00,0.00%,-1.75,1t start tie,5t 3 out d2,,PHI,1.6,L,2,12,,
5,153,2015-09-24,PHI,MIA,GS-7,L(0-5),7,7.0,3,1,1,1,4,0,1,7.52,26,90,58,17,4,12,8,4,1,0,70,,,1,0,0,24,0,1,0,0,0,1,1.16,0.159,.00,0.00%,2.12,1b start tie,7b 3 out d1,,MIA,0.5714285714285714,L,0,1,,
6,158,2015-09-30,PHI,NYM,GS-1,,5,0.2,3,5,5,2,0,2,0,9.00,7,43,24,4,3,1,4,1,0,0,24,,,0,0,0,5,1,0,0,0,0,0,.91,-0.384,.00,0.00%,-4.64,1t start tie,1t --- 2 out d5,,PHI,25.0,W,7,5,,
7,161,2015-10-03,PHI,MIA,GS-2,L(0-6),2,2.0,6,3,3,0,1,0,0,9.31,12,44,27,7,2,6,5,2,2,0,33,,,0,0,0,12,2,0,0,0,0,0,1.01,-0.224,.00,0.00%,-2.10,1t start tie,2t 3 out d3,2,PHI,3.0,L,2,5,,
8,140,2016-09-08,PHI,WSN,GS-6,W(1-0),99,6.0,2,0,0,1,0,0,0,0.00,22,75,55,17,2,5,16,9,1,0,67,,,0,0,0,20,2,0,0,0,0,1,.72,0.258,.00,0.00%,3.06,1b start tie,6b 3 out a4,,WSN,0.5,W,4,1,,
9,145,2016-09-13,PHI,PIT,GS-7,,4,6.1,4,2,2,3,4,0,0,1.46,24,95,56,15,10,7,10,6,2,0,58,,,0,0,0,20,2,0,0,1,0,0,1.03,0.145,.00,0.00%,1.54,1t start tie,7t 12- 1 out a1,,PHI,1.1475409836065575,L,3,5,,
10,150,2016-09-18,PHI,MIA,GS-5,,4,4.1,6,2,2,0,4,0,1,2.16,20,74,55,18,3,7,8,4,2,0,47,,,0,1,1,19,0,0,0,0,0,1,1.23,-0.064,.00,0.00%,-0.45,1t start tie,5t 12- 1 out a1,,PHI,1.4634146341463417,L,4,5,,
11,155,2016-09-24,PHI,NYM,GS-5,W(2-0),5,5.0,5,4,0,0,1,0,1,1.66,22,76,51,16,3,9,11,5,1,0,50,,,0,0,0,20,1,0,0,1,1,2,.22,0.052,.00,0.00%,-1.62,1b start a 5,5b 3 out a6,,NYM,1.0,W,10,8,,
12,160,2016-09-30,PHI,NYM,GS-7,L(2-1),5,6.0,5,3,3,0,4,1,0,2.28,23,104,66,21,7,7,12,5,1,0,54,,,0,0,0,23,0,0,0,0,0,0,.91,-0.068,.00,0.00%,-0.05,1t start tie,7t --- 0 out d2,,PHI,0.8333333333333334,L,1,5,,
13,10,2017-04-15,BAL,TOR,GS-7,,99,6.1,3,1,1,1,5,0,1,1.42,23,93,59,19,8,6,10,5,3,0,67,,,0,0,0,20,0,0,0,1,0,0,1.15,0.309,1.40,0.23%,2.79,1b start tie,7b 12- 1 out tie,,TOR,0.6557377049180328,L,1,2,,
14,17,2017-04-23,BAL,BOS,9-GF,,7,1.0,0,0,0,1,0,0,0,1.23,3,16,7,3,1,1,1,1,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,.07,0.003,.09,0.00%,0.90,9t 1-- 0 out d5,9t end d 5,,BAL,1.0,L,2,6,,
15,20,2017-04-26,BAL,TBR,11-GF(11),W(1-0),2,1.0,1,1,1,1,1,0,2,2.16,7,24,11,2,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.49,-0.296,3.40,-0.24%,-0.49,11t --- 0 out tie,11t end d 1,,BAL,2.0,W,5,4,,
16,25,2017-05-02,BAL,BOS,GS-6,L(1-1),5,6.0,6,3,3,1,4,2,0,3.14,25,101,63,19,10,8,12,7,0,0,51,,,0,0,0,24,1,0,0,0,0,0,.79,-0.033,1.13,-0.03%,0.33,1b start tie,6b 3 out d2,,BOS,1.1666666666666667,L,2,5,,
17,30,2017-05-07,BAL,CHW,6-9,,4,3.1,5,0,0,0,2,0,0,2.55,15,60,35,13,2,3,10,7,0,0,,0,0,0,0,0,15,0,0,0,0,0,0,.51,0.067,.64,0.05%,1.13,6t --- 0 out a4,9t 12- 1 out a4,,BAL,1.6129032258064515,W,4,0,,
18,33,2017-05-10,BAL,WSN,8-8,,2,1.0,1,1,1,1,3,1,0,2.89,5,20,12,7,3,0,1,1,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,.93,-0.001,1.14,0.00%,-1.07,8b 1-- 0 out a4,8b 3 out a2,,WSN,2.0,L,6,7,,
19,35,2017-05-13,BAL,KCR,5-7,L(1-2),2,2.2,3,1,1,0,1,1,1,2.95,12,41,27,6,3,2,8,4,0,0,,2,1,0,0,0,10,0,0,0,0,1,0,1.25,-0.105,1.59,-0.08%,0.01,5b 12- 1 out tie,7b 3 out d1,,KCR,1.3636363636363635,L,3,4,,
20,37,2017-05-16,BAL,DET,9-11,,2,2.2,3,0,0,1,2,0,1,2.63,12,41,25,5,6,3,5,3,2,0,,0,0,0,0,0,10,1,0,1,1,0,0,2.80,0.270,3.63,0.21%,0.81,9b --- 0 out tie,11b 123 2 out tie,,DET,1.8181818181818181,W,13,11,,
21,40,2017-05-19,BAL,TOR,8-8,,2,1.0,1,0,0,0,1,0,0,2.52,3,16,11,1,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.89,0.108,2.49,0.09%,0.51,8t --- 0 out tie,8t 3 out tie,,BAL,1.0,W,5,3,,
22,42,2017-05-21,BAL,TOR,8-GF,,1,2.0,0,0,0,1,2,0,0,2.33,6,26,13,4,5,1,2,1,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.44,0.048,.60,0.04%,1.03,8t --- 0 out d2,9t end d 2,,BAL,0.5,L,1,3,,
23,45,2017-05-24,BAL,MIN,6-7,,2,2.0,1,0,0,0,1,0,0,2.17,7,24,15,2,4,1,5,1,2,0,,0,0,0,0,0,7,0,0,0,0,0,0,.47,0.047,.60,0.04%,1.03,6t --- 0 out d3,7t 3 out d3,,BAL,0.5,L,3,4,,
24,48,2017-05-28,BAL,HOU,GS-2,L(1-3),3,2.0,6,6,6,1,1,1,1,3.77,13,54,32,13,4,6,4,2,0,0,20,,,0,0,0,11,2,1,0,1,0,0,1.14,-0.504,1.28,-0.34%,-5.01,1b start a 2,2b 3 out d3,,HOU,3.5,L,4,8,,
25,53,2017-06-02,BAL,BOS,GS-7,W(2-3),4,6.1,3,2,2,0,5,1,0,3.62,22,95,64,18,7,5,12,4,5,0,64,,,0,0,0,22,1,0,0,0,0,0,.90,0.221,1.18,0.17%,1.90,1t start tie,7t -2- 1 out a2,,BAL,0.49180327868852464,W,3,2,,
26,58,2017-06-08,BAL,WSN,GS-4,L(2-4),5,4.0,7,5,5,4,6,0,0,4.35,23,100,59,14,13,7,6,4,2,0,30,,,5,0,0,18,2,0,1,0,1,0,.68,-0.291,.81,-0.21%,-2.85,1b start tie,4b 3 out d5,,WSN,2.75,L,1,6,,
27,63,2017-06-13,BAL,CHW,GS-6,L(2-5),4,5.0,6,6,6,2,1,1,1,5.05,24,95,59,16,3,11,9,4,2,0,30,,,0,0,0,21,1,0,0,0,0,0,1.05,-0.230,.87,-0.11%,-3.44,1b start a 1,6b --- 0 out d5,,CHW,1.6,L,1,6,,
28,67,2017-06-17,BAL,STL,6-6,,3,0.0,3,1,1,0,0,1,0,5.24,3,15,8,2,1,1,2,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,.19,-0.037,.14,-0.02%,-3.00,6t 12- 2 out a8,6t 12- 2 out a5,,BAL,inf,W,15,7,,
29,70,2017-06-20,BAL,CLE,5-6,,2,1.2,0,0,0,2,1,0,0,5.06,7,33,17,3,5,1,3,0,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,.93,0.057,.78,0.03%,0.97,5t 1-- 0 out d3,6t 12- 2 out tie,,BAL,1.6666666666666667,W,6,5,,
