,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2018-03-29,SLN,NYM,7-7,,99,1.0,1,0,0,0,1,0,0,0.0,3,8,6,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.14,0.005,0.13,0.00%,0.44,3.65,6.0,7b --- 0 out d4,7b 3 out d4,,NYM,1.0,L,4,9
1,2,3,2018-04-01,SLN,NYM,8-8,,2,1.0,0,0,0,0,1,0,0,0.0,3,9,5,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.31,0.023,0.26,0.01%,0.44,4.25,6.0,8b --- 0 out a4,8b 3 out a4,,NYM,0.0,W,5,1
2,3,4,2018-04-02,SLN,MIL,8-GF,,0,1.1,0,0,0,1,1,0,0,0.0,4,17,9,4,1,2,0,0,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.39,0.03,0.41,0.02%,0.81,4.4,7.0,8b -2- 2 out a4,9b end a 4,,MIL,0.9090909090909092,W,8,4
3,4,7,2018-04-05,SLN,ARI,9-GF,,2,1.0,1,0,0,0,0,0,0,0.0,4,10,6,2,0,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.38,0.016,0.36,0.01%,0.47,1.65,3.0,9t --- 0 out d2,9t end d 2,,STL,1.0,L,1,3
4,5,8,2018-04-07,SLN,ARI,8-8,H(1),1,1.0,0,1,0,2,0,0,0,0.0,6,19,10,3,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,1.93,0.008,1.77,0.00%,-0.53,1.05,3.0,8t --- 0 out a3,8t 3 out a2,,STL,2.0,W,5,3
5,6,11,2018-04-10,SLN,MIL,7-8,,2,2.0,1,0,0,2,2,0,0,0.0,9,27,16,7,2,1,4,2,0,0,,2,0,0,0,0,7,0,0,1,0,0,0,3.23,0.335,3.19,0.20%,1.91,6.7,12.0,7t 12- 0 out tie,8t 3 out tie,,STL,1.5,W,5,3
6,7,15,2018-04-14,SLN,CIN,9-GF,,3,1.0,2,0,0,1,1,0,0,0.0,6,23,15,6,1,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.66,0.006999999999999999,0.67,0.01%,0.49,2.45,6.0,9b --- 0 out a5,9b end a 5,,CIN,3.0,W,6,1
7,8,17,2018-04-17,SLN,CHC,7-7,H(2),2,1.0,0,0,0,0,0,0,0,0.0,3,12,10,3,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.42,0.10800000000000001,1.75,0.08%,0.5,2.25,3.0,7b --- 0 out a1,7b 3 out a1,,CHC,0.0,W,5,3
8,9,20,2018-04-21,SLN,CIN,7-GF,W(1-0),3,2.1,0,0,0,2,0,0,2,0.0,9,26,12,4,1,3,2,0,1,0,,2,0,0,0,0,5,0,0,0,2,0,0,3.61,0.359,4.02,0.24%,1.42,6.85,19.0,7t 1-3 2 out tie,9t end a 1,,STL,0.9523809523809524,W,4,3
9,10,22,2018-04-24,SLN,NYM,7-8,BS(1),2,1.1,1,1,1,2,0,0,0,0.69,7,27,14,5,2,2,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,2.33,-0.16699999999999998,2.7,-0.12%,-0.56,-0.8,1.0,7t --- 0 out a1,8t 1-- 1 out tie,,STL,2.727272727272727,L,5,6
10,11,25,2018-04-27,SLN,PIT,11-GF(11),L(1-1),2,0.2,1,1,1,1,1,0,0,1.32,4,17,8,3,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.92,-0.37,4.02,-0.31%,-0.75,0.3,2.0,11b --- 0 out tie,11b end d 1,,PIT,10.0,L,5,6
11,12,27,2018-04-29,SLN,PIT,6-6,,1,0.2,1,0,0,1,0,0,1,1.26,5,18,11,3,1,2,1,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,0.7,-0.055,0.92,-0.04%,-0.85,-0.3,2.0,6b 1-3 1 out d2,6b 3 out d4,,PIT,10.0,L,0,5
12,13,28,2018-05-01,SLN,CHW,7-7,,1,1.0,0,0,0,1,0,0,0,1.17,4,15,8,3,1,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.75,0.052000000000000005,0.76,0.03%,0.47,1.65,3.0,7t --- 0 out d1,7t 3 out d1,,STL,1.0,W,3,2
13,14,31,2018-05-05,SLN,CHC,9-9,,3,1.0,1,0,0,0,0,0,0,1.1,4,19,11,3,1,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.37,0.016,0.52,0.01%,0.47,1.65,3.0,9t --- 0 out d2,9t 3 out d2,,STL,1.0,W,8,6
14,15,32,2018-05-06,SLN,CHC,8-8,,0,1.0,0,0,0,0,0,0,0,1.04,3,10,6,1,1,3,0,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,2.77,0.172,3.96,0.15%,0.84,2.25,3.0,8t 1-- 0 out tie,8t 3 out tie,,STL,0.0,W,4,3
15,16,35,2018-05-10,SLN,SDP,7-7,H(3),3,0.1,0,0,0,0,0,0,0,1.02,1,5,3,2,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.91,0.023,1.08,0.02%,0.09,0.75,1.0,7b --- 2 out a1,7b 3 out a1,,SDP,0.0,W,2,1
16,17,37,2018-05-12,SLN,SDP,7-7,,1,1.0,0,0,0,0,1,0,0,0.96,3,8,6,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.13,0.083,1.4,0.06%,0.45,4.25,6.0,7b --- 0 out tie,7b 3 out tie,,SDP,0.0,L,1,2
17,18,40,2018-05-16,SLN,MIN,7-7,W(2-1),3,1.0,0,0,0,1,0,0,0,0.92,3,16,8,4,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.15,0.057,1.27,0.04%,0.52,5.65,15.0,7b --- 0 out a3,7b 3 out a3,,MIN,1.0,W,7,5
18,19,41,2018-05-17,SLN,PHI,8-8,,0,0.0,3,3,3,0,0,0,0,2.29,4,12,8,1,0,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.32,-0.201,1.63,-0.15%,-2.98,-7.8,-9.0,8t --- 0 out d1,8t 12- 0 out d3,,STL,inf,L,2,6
19,20,43,2018-05-19,SLN,PHI,7-7,,1,1.0,1,0,0,0,0,0,0,2.18,4,12,10,2,2,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.54,0.085,1.85,0.06%,0.47,1.65,3.0,7t --- 0 out tie,7t 3 out tie,,STL,1.0,L,6,7
20,21,44,2018-05-20,SLN,PHI,8-GF,,0,1.1,0,0,0,2,1,0,0,2.05,6,28,17,3,2,3,0,0,0,0,,1,0,0,0,0,4,0,0,0,1,0,0,0.32,0.021,0.37,0.02%,0.69,3.8,7.0,8t 1-- 2 out a4,9t end a 4,,STL,1.818181818181818,W,5,1
21,22,47,2018-05-23,SLN,KCR,8-8,,2,1.0,0,0,0,0,2,0,0,1.96,3,7,7,3,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.38,0.10300000000000001,1.58,0.07%,0.47,6.25,9.0,8t --- 0 out tie,8t 3 out tie,,STL,0.0,L,2,5
22,23,49,2018-05-26,SLN,PIT,7-8,H(4),2,1.2,1,0,0,0,0,0,0,1.82,6,19,12,5,0,5,1,1,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,1.03,0.114,1.28,0.09%,1.11,3.15,5.0,7b -2- 1 out a3,8b 3 out a3,,PIT,0.8333333333333334,W,4,1
23,24,50,2018-05-27,SLN,PIT,8-8,H(5),0,1.0,0,0,0,0,1,0,0,1.75,3,14,9,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.11,0.08199999999999999,1.44,0.06%,0.46,4.25,6.0,8b --- 0 out a2,8b 3 out a2,,PIT,0.0,W,6,4
24,25,52,2018-05-29,SLN,MIL,8-GF,,1,2.0,0,0,0,0,4,0,0,1.63,6,22,15,5,3,0,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.14,0.021,0.19,0.02%,0.99,12.5,18.0,8b --- 0 out a5,9b end a 5,,MIL,0.0,W,6,1
25,26,54,2018-05-31,SLN,PIT,7-8,BS(2),1,1.1,2,3,3,2,0,0,0,2.48,7,30,18,2,1,1,4,2,0,0,,2,0,0,0,0,5,1,0,0,1,0,0,3.32,-0.045,4.07,-0.03%,0.04,-5.4,-5.0,7t 1-3 1 out a1,8t -23 2 out tie,,STL,3.636363636363636,W,10,8
26,27,57,2018-06-03,SLN,PIT,9-GF,,2,1.0,1,0,0,0,2,0,0,2.4,4,16,12,4,4,1,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.35,0.012,0.44,0.01%,0.84,5.65,9.0,9t 1-- 0 out a5,9t end a 5,,STL,1.0,W,5,0
27,28,60,2018-06-07,SLN,MIA,8-8,H(6),3,1.0,1,0,0,1,2,0,0,2.32,5,17,11,6,3,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.73,0.039,0.82,0.03%,0.47,5.05,9.0,8t --- 0 out a3,8t 3 out a3,,STL,2.0,W,4,1
28,29,61,2018-06-08,SLN,CIN,8-8,H(7),0,1.0,0,0,0,0,1,0,0,2.25,3,11,8,4,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.15,0.087,1.32,0.06%,0.49,4.25,6.0,8b --- 0 out a2,8b 3 out a2,,CIN,0.0,W,7,6
29,30,62,2018-06-09,SLN,CIN,9-GF,S(1),0,1.0,1,0,0,0,3,0,0,2.18,4,21,13,3,2,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.77,0.09,2.06,0.06%,0.49,7.65,12.0,9b --- 0 out a2,9b end a 2,,CIN,1.0,W,6,4
30,31,65,2018-06-12,SLN,SDP,8-GF,,2,2.0,0,0,0,0,4,0,0,2.06,6,19,15,5,5,1,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.28,0.040999999999999995,0.35,0.03%,0.94,12.5,18.0,8t --- 0 out d2,9t end d 2,,STL,0.0,L,2,4
31,32,68,2018-06-16,SLN,CHC,7-8,,3,0.2,1,2,1,1,1,1,0,2.27,5,16,10,4,1,2,1,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,1,0.95,-0.11900000000000001,1.2,-0.09%,-1.45,0.3,2.0,7t -23 2 out d1,8t 1-- 1 out d3,,STL,10.0,L,3,6
32,33,69,2018-06-17,SLN,CHC,8-8,H(8),0,1.0,0,0,0,0,0,0,0,2.21,3,9,7,0,4,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,1,0.81,0.039,0.96,0.03%,0.47,2.25,3.0,8t --- 0 out a3,8t 3 out a3,,STL,0.0,W,5,0
33,34,71,2018-06-19,SLN,PHI,8-GF,BW(3-1),1,1.1,1,0,0,0,2,0,0,2.13,5,19,13,3,5,2,1,1,0,0,,2,2,0,0,0,5,1,0,0,0,0,0,2.78,-0.147,3.14,-0.10%,-1.07,10.4,22.0,8b 12- 2 out a2,9b end a 1,,PHI,0.9090909090909092,W,7,6
34,35,74,2018-06-22,SLN,MIL,8-8,,2,1.0,1,0,0,1,1,0,0,2.08,5,22,13,3,4,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.5,0.106,2.99,0.08%,0.49,3.05,6.0,8b --- 0 out tie,8b 3 out tie,,MIL,2.0,L,1,2
35,36,75,2018-06-23,SLN,MIL,7-7,H(9),0,0.1,0,0,0,0,0,0,0,2.06,1,6,3,1,1,1,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,2.86,0.07400000000000001,3.19,0.05%,0.32,0.75,1.0,7b -2- 2 out a1,7b 3 out a1,,MIL,0.0,W,3,2
