,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,91,2016-07-16,SDN,SFG,5-5,,99,0.1,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.34,0.037000000000000005,0.09,0.00%,0.31,5t -2- 2 out a2,5t 3 out a2,,SDP,0.0,W,7,6,,
1,2,103,2016-07-29,SDN,CIN,6-7,,12,2.0,0,0,0,3,3,0,0,0.0,9,46,24,5,9,1,2,0,2,0,,0,0,1,0,0,6,0,0,0,0,0,0,0.09,0.006999999999999999,0.0,0.00%,0.94,6t --- 0 out d6,7t 3 out d6,,SDP,1.5,L,0,6,,
2,3,105,2016-07-31,SDN,CIN,6-6,,1,0.0,2,1,1,0,0,0,0,3.86,2,4,2,0,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.23,-0.092,0.04,0.00%,-0.98,6t --- 0 out d1,6t 12- 0 out d1,,SDP,inf,L,2,3,,
3,4,107,2016-08-02,SDN,MIL,7-7,,1,0.1,0,0,0,0,0,0,0,3.38,1,5,3,1,0,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,2.97,0.073,0.07,0.00%,0.75,7t 123 2 out d1,7t 3 out d1,,SDP,0.0,L,2,3,,
4,5,108,2016-08-03,SDN,MIL,9-GF,,0,1.0,1,0,0,0,1,0,0,2.45,4,18,13,4,3,0,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.47,9t --- 0 out a9,9t end a 9,,SDP,1.0,W,12,3,,
5,6,110,2016-08-06,SDN,PHI,5-6,W(1-0),2,1.2,0,0,0,0,3,0,0,1.69,5,24,16,5,6,1,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.65,0.081,0.01,0.00%,0.72,5t --- 1 out a1,6t 3 out a3,,SDP,0.0,W,9,7,,
6,7,115,2016-08-12,SDN,NYM,6-6,,5,0.0,3,3,3,0,0,0,1,6.75,4,14,9,3,1,0,3,3,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1.17,-0.26,0.01,0.00%,-3.34,6b --- 0 out a5,6b 1-3 0 out a3,,NYM,inf,W,8,6,,
7,8,154,2016-09-23,SDN,SFG,8-GF,,41,1.2,0,0,0,0,1,0,0,5.14,5,25,18,4,1,1,3,0,3,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.08,0.01,0.0,0.00%,0.72,8t --- 1 out a5,9t end a 5,,SDP,0.0,W,7,2,,
8,9,156,2016-09-25,SDN,SFG,7-7,,1,0.2,1,0,0,0,0,0,0,4.7,3,9,6,1,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.57,0.045,0.0,0.00%,0.25,7t --- 0 out tie,7t 1-- 2 out tie,,SDP,5.0,W,4,3,,
9,10,157,2016-09-27,SDN,LAD,7-7,H(1),1,1.0,0,0,0,1,1,0,0,4.15,4,16,10,0,4,1,1,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.94,0.126,0.0,0.00%,0.85,7t 1-- 0 out a2,7t 3 out a2,,SDP,1.0,W,7,1,,
10,11,158,2016-09-28,SDN,LAD,6-6,H(2),0,1.0,0,0,0,0,1,0,0,3.72,2,8,6,2,2,0,1,0,0,0,,1,0,0,1,0,2,0,0,0,0,0,0,1.56,0.139,0.0,0.00%,0.85,6t 1-- 0 out a1,6t 3 out a1,,SDP,0.0,W,6,5,,
11,12,97,2017-07-22,SDN,SFG,7-7,,99,1.0,0,0,0,0,2,0,0,0.0,3,12,8,2,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.08800000000000001,0.05,0.00%,0.51,7b --- 0 out tie,7b 3 out tie,,SFG,0.0,L,4,5,,
12,13,98,2017-07-23,SDN,SFG,7-7,H(1),0,0.1,0,0,0,0,0,0,0,0.0,1,7,5,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,1,0.85,0.024,0.03,0.00%,0.23,7b 1-- 2 out a3,7b 3 out a3,,SFG,0.0,W,5,2,,
13,14,100,2017-07-25,SDN,NYM,9-GF,,1,1.0,0,0,0,0,1,0,0,0.0,3,11,7,1,4,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.22,0.017,0.01,0.00%,0.49,9t --- 0 out d2,9t end d 2,,SDP,0.0,L,5,6,,
14,15,101,2017-07-26,SDN,NYM,6-6,H(2),0,0.1,0,0,0,1,0,0,0,0.0,2,9,5,2,0,0,1,1,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,1.59,-0.001,0.04,0.00%,-0.2,6t 123 1 out a5,6t 123 2 out a4,,SDP,10.0,W,6,3,,
15,16,107,2017-08-02,SDN,MIN,7-7,,6,1.0,0,0,0,0,0,0,0,0.0,3,14,10,2,3,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.26,0.02,0.01,0.00%,0.49,7t --- 0 out d3,7t 3 out d3,,SDP,0.0,L,2,5,,
16,17,108,2017-08-04,SDN,PIT,6-6,BS(1),1,0.0,1,0,0,0,0,0,0,0.0,1,3,3,1,0,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,2.98,-0.205,0.11,-0.01%,-1.17,6b 12- 2 out a1,6b -23 2 out tie,,PIT,inf,L,6,10,,
17,18,109,2017-08-05,SDN,PIT,7-7,,0,0.0,1,0,0,0,0,0,0,0.0,1,3,2,1,0,1,0,0,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,5.28,-0.139,0.11,0.00%,-1.0,7b 123 2 out a2,7b 123 2 out a1,,PIT,inf,W,5,2,,
18,19,110,2017-08-06,SDN,PIT,12-GF(12),L(0-1),0,0.0,1,1,1,0,0,1,0,2.45,1,3,2,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.26,-0.363,0.06,-0.01%,-1.0,12b --- 0 out tie,12b end d 1,,PIT,inf,L,4,5,,
19,20,122,2017-08-18,SDN,WSN,7-7,,11,1.0,0,0,0,1,3,0,0,1.93,4,20,13,6,3,0,0,0,0,0,,1,0,1,0,0,3,0,0,1,0,0,0,0.29,0.019,0.0,0.00%,0.87,7t 1-- 0 out d4,7t 3 out d4,,SDP,1.0,L,1,7,,
20,21,124,2017-08-20,SDN,WSN,5-5,,1,0.0,1,0,0,0,0,0,0,1.93,1,2,2,0,1,0,1,1,0,0,,1,1,0,0,0,1,1,0,0,0,0,0,1.3,-0.12,0.01,0.00%,-1.0,5t -2- 2 out d1,5t -2- 2 out d2,,SDP,inf,L,1,4,,
21,22,126,2017-08-23,SDN,STL,5-7,,2,2.1,1,0,0,1,2,0,1,1.29,9,35,23,8,4,2,3,2,0,0,,3,0,0,0,0,7,0,0,0,1,0,0,0.12,0.019,0.0,0.00%,1.79,5b 123 2 out d5,7b 3 out d5,,STL,0.9523809523809524,L,2,6,,
22,23,131,2017-08-28,SDN,SFG,6-6,,4,1.0,1,0,0,2,1,0,0,1.13,6,17,12,2,4,2,1,1,0,0,,0,0,0,0,0,4,1,0,1,0,0,0,1.38,0.054000000000000006,0.0,0.00%,0.49,6t --- 0 out d1,6t 3 out d1,,SDP,3.0,L,0,3,,
23,24,132,2017-08-29,SDN,SFG,7-7,,0,1.0,0,0,0,0,1,0,0,1.0,3,13,10,3,4,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.37,0.027999999999999997,0.0,0.00%,0.49,7t --- 0 out a4,7t 3 out a4,,SDP,0.0,W,6,3,,
