,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,140,2017-09-06,MIL,CIN,8-GF(8),,99,0.2,0,0,0,0,0,0,0,0.0,2,10,5,1,1,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.01,0.001,0.02,0.00%,0.54,8b 1-- 1 out d6,8b end d 6,,CIN,0.0,L,1,7,,
1,2,142,2017-09-09,MIL,CHC,9-GF,,2,1.0,2,1,1,0,1,0,0,5.4,5,20,15,4,1,2,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.47,9b --- 0 out a14,9b end a13,,CHC,2.0,W,15,2,,
2,3,149,2017-09-17,MIL,MIA,9-GF,,7,1.0,0,0,0,0,0,0,0,3.38,3,8,8,1,1,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.001,0.0,0.00%,0.52,9t --- 0 out a7,9t end a 7,,MIL,0.0,W,10,3,,
3,4,158,2017-09-27,MIL,CIN,9-GF,,9,1.0,2,0,0,1,1,0,0,2.45,6,25,13,4,2,1,3,3,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.52,9t --- 0 out d6,9t end d 6,,MIL,3.0,L,0,6,,
4,5,162,2017-10-01,MIL,STL,9-GF,,3,1.0,0,0,0,1,2,0,0,1.93,4,15,8,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.17,0.008,0.0,0.00%,0.51,9b --- 0 out a5,9b end a 5,,STL,1.0,W,6,1,,
5,6,10,2018-04-08,MIL,CHC,7-7,,99,1.0,2,1,0,0,3,0,0,0.0,6,24,14,3,3,1,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,1,0.74,-0.057,0.82,-0.04%,-0.51,7t --- 0 out d2,7t 3 out d3,,MIL,2.0,L,0,3,7.05,12.0
6,7,12,2018-04-10,MIL,STL,8-9,,1,1.1,0,1,1,1,3,0,0,3.86,5,22,15,2,7,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.59,0.02,2.85,0.01%,0.28,8b --- 0 out tie,9b -2- 1 out a1,,STL,0.9090909090909092,L,3,5,6.4,10.0
7,8,16,2018-04-15,MIL,NYM,5-6,,4,1.2,1,1,1,3,2,1,1,4.5,10,31,17,7,4,1,3,0,1,0,,0,0,0,0,0,6,0,0,1,0,0,0,1.32,-0.11699999999999999,1.31,-0.07%,-0.32,5b --- 0 out d1,6b 1-- 2 out tie,,NYM,3.333333333333333,L,2,3,2.75,8.0
8,9,20,2018-04-19,MIL,MIA,7-7,,3,1.0,0,0,0,1,1,0,0,3.6,4,19,10,5,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.001,0.04,0.00%,0.49,7t --- 0 out a9,7t 3 out a9,,MIL,1.0,W,12,3,3.65,6.0
9,10,21,2018-04-20,MIL,MIA,8-9,,0,1.1,2,0,0,1,3,0,0,2.84,7,31,17,5,5,2,1,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.02,0.0,0.02,0.00%,-0.58,8t --- 0 out a8,9t 123 1 out a8,,MIL,2.727272727272727,W,8,0,7.2,13.0
