,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,20,2018-04-21,ATL,NYM,9-GF,W(1-0),99,1.0,0,0,0,1,0,0,0,0.0,4,15,8,0,0,3,0,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,0.64,0.037000000000000005,0.8,0.03%,0.49,5.65,15.0,9t --- 0 out d1,9t end d 1,,ATL,1.0,W,4,3
1,2,21,2018-04-23,ATL,CIN,6-7,,1,1.1,1,0,0,1,1,0,0,0.0,6,23,14,6,2,3,1,0,0,0,,3,3,0,0,0,5,0,0,0,0,0,0,0.46,-0.107,0.47,-0.07%,-1.74,3.8,7.0,6b 123 2 out d2,7b 3 out d5,,CIN,1.818181818181818,L,4,10
2,3,23,2018-04-25,ATL,CIN,6-7,,1,2.0,3,0,0,1,2,0,0,0.0,9,31,21,4,4,4,2,1,1,0,,0,0,0,0,0,8,1,0,1,1,0,0,1.26,0.08900000000000001,1.25,0.05%,0.99,6.1,12.0,6b --- 0 out d1,7b 3 out d1,,CIN,2.0,W,5,4
3,4,27,2018-04-29,ATL,PHI,8-GF,,3,2.0,0,0,0,1,5,0,0,0.0,7,29,17,5,6,1,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.01,0.002,0.02,0.00%,0.99,13.9,21.0,8b --- 0 out a8,9b end a 9,,PHI,0.5,W,10,1
4,5,30,2018-05-03,ATL,NYM,8-8,,3,1.0,0,0,0,0,1,0,0,0.0,3,11,7,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.44,4.25,6.0,8b --- 0 out a11,8b 3 out a11,,NYM,0.0,W,11,0
5,6,31,2018-05-04,ATL,SFG,7-7,,0,1.0,2,2,2,1,2,1,0,2.16,6,25,17,4,6,1,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.23,-0.065,0.29,-0.05%,-1.51,0.45,3.0,7t --- 0 out d3,7t 3 out d5,,ATL,3.0,L,4,9
6,7,33,2018-05-06,ATL,SFG,7-7,,1,0.2,1,0,0,0,0,0,0,2.0,3,13,8,1,1,1,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0.36,0.005,0.45,0.00%,0.17,0.9,2.0,7t --- 0 out d3,7t -2- 2 out d3,,ATL,5.0,L,3,4
7,8,37,2018-05-11,ATL,MIA,7-GF(8),,4,2.0,2,0,0,0,1,0,0,1.64,7,15,12,2,1,4,2,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.15,0.016,0.19,0.01%,0.91,5.3,9.0,7b --- 0 out d3,8b end d 3,,MIA,1.0,L,3,6
8,9,39,2018-05-13,ATL,MIA,9-9,,1,0.0,2,2,2,0,0,0,0,3.27,2,5,4,2,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.61,-0.063,0.8,-0.05%,-0.97,-5.2,-6.0,9b --- 0 out a4,9b 12- 0 out a4,,MIA,inf,W,4,3
9,10,44,2018-05-19,ATL,MIA,9-GF,,5,1.0,1,0,0,0,0,0,0,3.0,4,19,10,4,0,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.49,1.65,3.0,9t --- 0 out a7,9t end a 7,,ATL,1.0,W,8,1
10,11,46,2018-05-21,ATL,PHI,8-GF(8),,1,1.0,0,0,0,1,1,0,0,2.77,4,13,6,3,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.12,0.006,0.19,0.01%,0.49,3.65,6.0,8b --- 0 out d3,8b end d 3,,PHI,1.0,L,0,3
11,12,48,2018-05-23,ATL,PHI,8-GF(8),,1,0.1,0,0,0,0,1,0,0,2.7,1,7,4,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.08,0.002,0.13,0.00%,0.32,2.75,4.0,8b -2- 2 out d4,8b end d 4,,PHI,0.0,L,0,4
