,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,41,2018-05-13,MIL,COL,GS-6,W(1-0),99,5.2,1,0,0,2,13,0,0,0.0,21,98,60,16,16,3,3,2,0,0,78.0,,,0,0,0,19,0,0,0,0,0,1,0.76,0.24100000000000002,0.89,0.17%,3.14,40.95,68.0,1b start tie,6b 1-- 2 out a7,,COL,0.5769230769230769,W,7,3
1,2,46,2018-05-19,MIL,MIN,GS-5,,5,4.0,3,4,4,6,5,1,0,3.72,19,82,44,12,12,4,4,2,1,0,39.0,,,1,0,0,13,1,0,0,2,0,0,1.28,-0.307,1.59,-0.23%,-2.32,5.6,15.0,1b start a 1,5b 1-- 0 out tie,,MIN,2.25,W,5,4
2,3,73,2018-06-19,MIL,PIT,GS-6,W(2-0),30,6.0,2,0,0,0,7,0,0,2.3,21,99,62,17,13,3,11,3,1,0,75.0,,,0,0,0,21,0,0,0,0,0,1,0.9,0.293,1.42,0.28%,2.79,30.3,51.0,1b start a 2,6b 3 out a3,,PIT,0.3333333333333333,W,3,2
3,4,78,2018-06-26,MIL,KCR,GS-7,W(3-0),6,7.0,1,0,0,1,10,0,0,1.59,23,102,70,18,17,4,8,3,1,0,84.0,,,0,0,0,22,1,0,0,0,0,0,0.62,0.276,0.89,0.24%,3.45,38.55,63.0,1t start tie,7t 3 out a5,,MIL,0.2857142857142857,W,5,1
4,5,83,2018-07-01,MIL,CIN,GS-5,L(3-1),4,5.0,5,3,3,3,5,0,0,2.28,22,93,60,16,10,4,10,6,1,0,47.0,,,0,0,0,19,2,0,0,1,0,0,0.71,-0.14300000000000002,1.0,-0.12%,-0.53,10.45,21.0,1b start tie,5b 3 out d3,,CIN,1.6,L,2,8
5,6,88,2018-07-06,MIL,ATL,GS-6,W(4-1),4,6.0,3,1,1,3,6,0,0,2.14,21,99,58,19,14,4,7,5,0,1,65.0,,,0,1,0,18,2,0,0,1,0,0,0.71,0.136,0.96,0.11%,1.96,23.9,45.0,1t start tie,6t 3 out a4,,MIL,1.0,W,5,4
6,7,93,2018-07-11,MIL,MIA,GS-4,,4,3.2,3,3,3,3,4,1,1,2.65,18,93,52,14,4,3,8,2,1,0,44.0,,,0,0,0,13,0,1,0,0,1,0,1.1,-0.27,1.45,-0.21%,-1.92,6.05,14.0,1b start a 1,4b 123 2 out d1,,MIA,1.875,L,4,5
7,8,104,2018-07-25,MIL,WSN,GS-6,L(4-2),13,6.0,4,7,7,4,7,2,1,3.74,27,97,62,17,9,4,11,1,2,0,39.0,,,0,0,0,22,0,0,0,0,0,0,0.65,-0.27899999999999997,1.07,-0.28%,-4.04,8.1,18.0,1t start tie,6t 3 out d7,,MIL,1.3333333333333333,L,3,7
8,9,109,2018-07-30,MIL,LAD,GS-4,,4,4.0,3,1,1,4,6,0,1,3.61,20,98,55,13,10,3,6,3,2,0,54.0,,,0,0,0,14,1,1,0,0,0,0,1.24,0.127,2.19,0.14%,0.89,14.2,27.0,1b start a 1,4b 3 out a3,,LAD,1.75,W,5,2
9,10,114,2018-08-04,MIL,COL,GS-6,W(5-2),4,6.0,2,2,2,2,8,1,1,3.54,22,107,66,14,12,3,8,0,1,0,66.0,,,0,0,0,19,0,0,0,1,0,0,0.5,0.105,0.89,0.11%,0.96,26.5,48.0,1t start tie,6t 3 out a5,,MIL,0.6666666666666666,W,8,4
10,11,119,2018-08-10,MIL,ATL,GS-4,L(5-3),5,3.0,7,7,7,5,3,0,0,4.47,21,81,49,13,4,6,7,4,1,0,15.0,,,1,0,0,16,4,0,1,0,0,0,0.56,-0.32799999999999996,1.05,-0.37%,-5.88,-8.45,-3.0,1b start tie,4b 1-3 0 out d6,,ATL,4.0,L,1,10
11,12,124,2018-08-17,MIL,STL,GS-6,L(5-4),6,6.0,3,3,3,3,5,1,0,4.48,24,96,57,23,8,7,9,2,2,0,56.0,,,0,0,0,21,1,0,0,0,0,0,0.63,-0.11599999999999999,1.36,-0.15%,-0.19,13.9,24.0,1b start tie,6b 3 out d3,,STL,1.0,L,2,5
12,13,129,2018-08-22,MIL,CIN,GS-7,W(6-4),4,7.0,3,0,0,2,7,0,0,4.02,24,95,64,17,10,6,9,1,1,0,76.0,,,1,0,0,22,0,0,0,2,0,0,1.05,0.37,2.02,0.43%,3.45,30.75,54.0,1t start tie,7t 3 out a4,,MIL,0.7142857142857143,W,4,0
13,14,134,2018-08-29,MIL,CIN,GS-5,,6,4.1,6,5,5,1,5,2,0,4.4,20,73,50,11,9,2,12,5,0,0,35.0,,,0,0,0,19,1,0,0,0,0,0,0.99,-0.22899999999999998,1.63,-0.23%,-1.71,5.55,13.0,1b start a 2,5b 1-3 1 out a2,,CIN,1.707317073170732,W,13,12
14,15,153,2018-09-19,MIL,CIN,9-GF,,20,1.0,0,0,0,1,2,0,0,4.34,4,22,15,5,2,0,1,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.49,5.65,9.0,9t --- 0 out a7,9t end a 7,,MIL,1.0,W,7,0
15,16,157,2018-09-24,MIL,STL,1-4,,4,3.2,3,1,1,0,3,0,0,4.25,14,47,36,9,1,4,8,3,2,0,,0.0,0.0,0,0,0,14,1,0,0,0,0,0,1.01,0.063,1.49,0.06%,0.65,10.45,17.0,1b --- 1 out tie,4b 3 out tie,,STL,0.9375,W,6,4
16,17,2,2019-03-29,MIL,STL,GS-4,,99,3.0,6,4,4,3,3,1,1,12.0,19,80,52,16,5,5,7,3,1,0,31.0,,,0,0,0,15,2,0,0,0,0,0,0.88,-0.27,0.96,-0.18%,-2.4,-1.25,6.0,1t start tie,4t 12- 0 out tie,,MIL,3.0,L,5,9
17,18,7,2019-04-03,MIL,CIN,GS-8,W(1-0),4,8.0,2,0,0,0,11,0,0,3.27,26,100,72,16,16,0,15,8,3,0,89.0,,,0,0,0,26,0,0,0,0,0,0,1.17,0.662,1.46,0.49%,4.36,42.8,69.0,1b start tie,8b 3 out a1,,CIN,0.25,W,1,0
18,19,12,2019-04-09,MIL,LAA,GS-4,,5,3.1,8,7,7,1,5,2,0,6.91,19,92,56,19,5,4,9,3,1,0,20.0,,,0,0,0,18,0,0,0,0,0,0,0.77,-0.41600000000000004,0.89,-0.29%,-5.39,-1.9,4.0,1b start tie,4b 1-- 1 out d2,,LAA,2.9032258064516134,L,8,11
19,20,17,2019-04-15,MIL,STL,GS-4,,5,3.1,4,3,3,3,3,2,1,7.13,19,64,40,8,5,4,8,1,2,0,40.0,,,0,0,0,14,1,0,0,0,0,0,1.1,-0.162,1.5,-0.13%,-1.81,2.7,10.0,1t start tie,4t 12- 1 out a3,,MIL,2.2580645161290316,W,10,7
20,21,33,2019-05-02,MIL,COL,GS-4,L(1-1),16,4.0,8,9,6,3,3,2,0,8.31,24,90,61,11,12,7,11,6,1,0,16.0,,,1,0,0,21,2,0,0,0,0,1,0.65,-0.45899999999999996,0.67,-0.29%,-6.86,-3.6,3.0,1t start tie,4t 3 out d6,,MIL,2.75,L,6,11
21,22,38,2019-05-07,MIL,WSN,3-7,W(2-1),4,5.0,3,0,0,2,5,0,0,6.75,20,80,56,14,9,6,7,3,2,0,,0.0,0.0,0,0,0,18,0,0,0,1,0,1,1.37,0.354,1.55,0.24%,2.67,22.25,42.0,3t --- 0 out tie,7t 3 out tie,,MIL,1.0,W,6,0
22,23,43,2019-05-13,MIL,PHI,GS-4,,5,4.0,7,2,1,0,5,0,0,6.16,20,80,51,13,6,6,9,5,2,0,47.0,,,0,0,0,20,0,0,0,0,0,1,1.39,0.023,1.7,0.02%,0.16,12.8,24.0,1b start a 2,4b 3 out a2,,PHI,1.75,L,4,7
